time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.1	0.114428	0.0497421	0.222573	0.114532	-0.0056401	9.33489e-07	0.114673	0.0753222	-1.30013e-08	-0.00058021	-0.088719	0.11913	0.0551717	0.280248
0.125	0.114413	0.047466	0.222574	0.114532	-0.00564519	7.02862e-07	0.114673	0.0753171	-2.00929e-07	-0.000621445	-0.0941102	0.119108	0.0520201	0.280205
0.15	0.114398	0.0450679	0.222575	0.114532	-0.00565055	4.79587e-07	0.114673	0.0753118	-3.79242e-07	-0.000624662	-0.0985212	0.119085	0.0487011	0.280166
0.175	0.114383	0.0425722	0.222575	0.114532	-0.00565613	2.68719e-07	0.114673	0.0753062	-5.43347e-07	-0.000591615	-0.101952	0.119062	0.0452483	0.280135
0.2	0.114369	0.0400033	0.222576	0.114532	-0.00566188	7.45715e-08	0.114673	0.0753004	-6.89387e-07	-0.000524061	-0.104402	0.119042	0.0416954	0.280113
0.225	0.114357	0.0373857	0.222576	0.114532	-0.00566773	-9.91404e-08	0.114673	0.0752946	-8.14104e-07	-0.000423752	-0.105872	0.119025	0.0380757	0.280099
0.25	0.114348	0.0347436	0.222576	0.114532	-0.00567364	-2.5026e-07	0.114674	0.0752887	-9.15796e-07	-0.000292445	-0.106362	0.119012	0.0344227	0.280096
0.275	0.114343	0.0321016	0.222576	0.114532	-0.00567955	-3.76875e-07	0.114674	0.0752827	-9.93004e-07	-0.000131893	-0.105871	0.119005	0.0307696	0.280102
0.3	0.114342	0.029484	0.222576	0.114532	-0.00568541	-4.78229e-07	0.114674	0.0752769	-1.04542e-06	5.61494e-05	-0.1044	0.119004	0.0271499	0.280118
0.325	0.114346	0.0269152	0.222575	0.114532	-0.00569116	-5.54484e-07	0.114674	0.0752711	-1.07367e-06	0.000269926	-0.101949	0.119011	0.0235968	0.280143
0.35	0.114355	0.0244196	0.222574	0.114533	-0.00569675	-6.06678e-07	0.114674	0.0752655	-1.07923e-06	0.000507684	-0.098518	0.119025	0.0201439	0.280176
0.375	0.114371	0.0220216	0.222573	0.114533	-0.00570213	-6.36662e-07	0.114674	0.0752602	-1.06441e-06	0.000767667	-0.0941063	0.119049	0.0168247	0.280216
0.4	0.114393	0.0197456	0.222572	0.114533	-0.00570723	-6.47018e-07	0.114674	0.0752551	-1.03224e-06	0.00104812	-0.0887144	0.119082	0.0136728	0.280261
0.425	0.114423	0.0176159	0.222571	0.114533	-0.005712	-6.40949e-07	0.114675	0.0752503	-9.86375e-07	0.00134729	-0.0823422	0.119125	0.0107222	0.28031
0.45	0.11446	0.015657	0.22257	0.114533	-0.0057164	-6.22155e-07	0.114675	0.0752459	-9.30976e-07	0.00166343	-0.0749898	0.119179	0.00800662	0.28036
0.475	0.114506	0.0138932	0.222568	0.114533	-0.00572036	-5.94691e-07	0.114675	0.0752419	-8.70549e-07	0.00199476	-0.0666572	0.119244	0.00556024	0.28041
0.5	0.11456	0.0123489	0.222567	0.114534	-0.00572383	-5.62805e-07	0.114675	0.0752385	-8.09797e-07	0.00233956	-0.0573443	0.119321	0.00341722	0.280456
