R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
4.35165	6.49066	-0.000317841	-5.49451	-4.52747	3.54505	6.02198	-0.00101365	-5.41044	-4.1967	64.56	236.72	-5.38	18.83	158.71	-142.57	0	0	
4.43956	6.40275	-0.000403744	-5.49451	-4.52747	3.63297	6.02198	-0.00102224	-5.41044	-4.1967	43.04	239.41	-5.38	0	123.74	-150.64	5.38	0	
4.43956	6.49066	-0.000412334	-5.49451	-4.52747	3.54505	6.02198	-0.00103084	-5.41044	-3.84505	5.38	239.41	-13.45	-10.76	13.45	-161.4	0	-8.07	
4.35165	6.49066	-0.000420924	-5.49451	-4.43956	3.45714	5.93407	-0.00103084	-5.41044	-3.58132	5.38	236.72	-2.69	0	-21.52	-139.88	0	0	
4.26374	6.49066	-0.000395153	-5.49451	-4.43956	3.45714	5.93407	-0.00103943	-5.41044	-3.14176	-34.97	236.72	-5.38	-32.28	-48.42	-147.95	0	0	
4.08791	6.49066	-0.000257709	-5.49451	-4.08791	3.19341	6.02198	-0.00105661	-5.41044	-2.87802	-18.83	236.72	-5.38	-2.69	-156.02	-134.5	0	-10.76	
3.73626	6.49066	-5.15418e-05	-5.49451	-3.56044	2.75385	6.02198	-0.00109097	-5.41044	-2.26264	-86.08	234.03	-5.38	-34.97	-161.4	-158.71	0	-21.52	
3.2967	6.49066	0.000154625	-5.40659	-3.03297	2.22637	6.02198	-0.00112533	-5.41044	-1.64725	-102.22	234.03	-8.07	-26.9	-188.3	-153.33	0	-26.9	
2.59341	6.49066	0.00030066	-5.40659	-2.32967	1.61099	6.02198	-0.0011511	-5.41044	-0.856044	-129.12	236.72	-13.45	-43.04	-188.3	-145.26	0	-18.83	
1.89011	6.49066	0.000403744	-5.49451	-1.53846	0.81978	6.02198	-0.00115969	-5.41044	0.0230769	-166.78	234.03	-2.69	-29.59	-201.75	-150.64	0	-21.52	
1.0989	6.49066	0.000412334	-5.49451	-0.483516	-0.0593407	6.02198	-0.00115969	-5.41044	0.902198	-174.85	234.03	-10.76	-34.97	-193.68	-156.02	21.52	-13.45	
0.131868	6.49066	0.000412334	-5.49451	0.395604	-0.938462	6.02198	-0.00116828	-5.41044	1.78132	-172.16	234.03	-2.69	-32.28	-196.37	-139.88	0	-8.07	
-0.747253	6.49066	0.00029207	-5.49451	1.36264	-1.90549	6.02198	-0.00116828	-5.41044	2.74835	-158.71	234.03	-10.76	-45.73	-185.61	-139.88	0	-13.45	
