L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.83516	8.3956	0	911.91	215.2	
-8.83516	8.30769	0	995.3	220.58	
-8.83516	8.30769	0	919.98	228.65	
-8.83516	8.21978	0	1030.27	387.36	
-8.83516	8.21978	0	1038.34	309.35	
-8.83516	8.21978	0	1019.51	285.14	
-8.83516	8.21978	0	1000.68	395.43	
-8.83516	8.30769	0	944.19	338.94	
-8.83516	8.21978	0	1024.89	427.71	
-8.83516	8.21978	0	1035.65	406.19	
-8.83516	8.21978	0	1019.51	373.91	
-8.83516	8.30769	0	997.99	371.22	
-8.83516	8.21978	0	1035.65	373.91	
-8.74725	8.30769	0	965.71	371.22	
-8.83516	8.21978	0	1038.34	363.15	
-8.83516	8.30769	0	1011.44	225.96	
-8.83516	8.30769	0	1027.58	239.41	
-8.83516	8.30769	0	1024.89	225.96	
-8.83516	8.30769	0	1038.34	225.96	
-8.83516	8.30769	0	989.92	225.96	
-8.83516	8.30769	0	1035.65	271.69	
-8.83516	8.30769	0	1000.68	225.96	
-8.83516	8.30769	0	1038.34	223.27	
-8.83516	8.30769	0	1035.65	223.27	
-8.83516	8.30769	0	1008.75	247.48	
-8.83516	8.30769	0	1038.34	330.87	
-8.83516	8.30769	0	952.26	301.28	
-8.74725	8.30769	0	1032.96	260.93	
-8.83516	8.21978	0	1014.13	344.32	
-8.83516	8.21978	0	1043.72	435.78	
-8.83516	8.21978	0	1035.65	387.36	
-8.83516	8.21978	0	1032.96	406.19	
-8.83516	8.21978	0	1003.37	403.5	
-8.83516	8.21978	0	1041.03	430.4	
-8.83516	8.21978	0	1038.34	395.43	
-8.83516	8.21978	0	1038.34	400.81	
-8.83516	8.30769	0	1035.65	355.08	
-8.83516	8.30769	0	1049.1	231.34	
-8.83516	8.30769	0	1038.34	21.52	
-8.83516	8.48352	0	1041.03	43.04	
-8.83516	8.48352	0	1051.79	21.52	
-8.83516	8.48352	0	1046.41	-201.75	
-8.83516	8.48352	0	1041.03	-277.07	
-8.83516	8.57143	0	1027.58	-427.71	
-8.83516	8.57143	0	1041.03	-433.09	
-8.83516	8.57143	0	1006.06	-433.09	
-8.83516	8.57143	0	1049.1	-433.09	
-8.83516	8.57143	0	1046.41	-435.78	
-8.83516	8.57143	0	1049.1	-433.09	
-8.83516	8.48352	0	1054.48	-416.95	
-8.83516	8.57143	0	1038.34	-430.4	
-8.83516	8.57143	0	1030.27	-290.52	
-8.83516	8.57143	0	989.92	-314.73	
-8.83516	8.48352	0	1032.96	-228.65	
-8.83516	8.48352	0	1043.72	-225.96	
-8.83516	8.48352	0	1016.82	-225.96	
-8.83516	8.48352	0	1043.72	-69.94	
-8.83516	8.48352	0	1008.75	-75.32	
-8.83516	8.3956	0	1019.51	-51.11	
-8.83516	8.3956	0	1057.17	-83.39	
-8.83516	8.3956	0	1030.27	-158.71	
-8.83516	8.48352	0	1057.17	-104.91	
-8.83516	8.48352	0	1057.17	-172.16	
-8.83516	8.48352	0	1043.72	-131.81	
-8.83516	8.48352	0	1051.79	-207.13	
-8.83516	8.48352	0	1062.55	-177.54	
-8.83516	8.3956	0	1051.79	-188.3	
-8.83516	8.48352	0	1043.72	-282.45	
-8.83516	8.57143	0	1057.17	-298.59	
-8.83516	8.57143	0	1059.86	-387.36	
-8.83516	8.57143	0	1049.1	-325.49	
-8.83516	8.48352	0	1051.79	-344.32	
-8.83516	8.48352	0	1057.17	-295.9	
-8.83516	8.48352	0	1059.86	-301.28	
-8.83516	8.48352	0	1062.55	-285.14	
-8.83516	8.57143	0	1049.1	-314.73	
-8.83516	8.48352	0	1051.79	-363.15	
-8.83516	8.57143	0	1051.79	-255.55	
-8.83516	8.57143	0	1067.93	-279.76	
-8.83516	8.48352	0	1062.55	-234.03	
-8.83516	8.48352	0	1054.48	-234.03	
-8.83516	8.48352	0	1070.62	-234.03	
-8.83516	8.48352	0	1062.55	-225.96	
-8.83516	8.48352	0	1049.1	-215.2	
-8.83516	8.48352	0	1057.17	-228.65	
-8.83516	8.48352	0	1054.48	-217.89	
-8.83516	8.48352	0	1032.96	-150.64	
-8.83516	8.48352	0	1065.24	-234.03	
-8.83516	8.48352	0	1059.86	-228.65	
-8.83516	8.48352	0	1065.24	-91.46	
-8.83516	8.3956	0	1081.38	-147.95	
-8.83516	8.3956	0	1070.62	-83.39	
-8.83516	8.3956	0	1059.86	-185.61	
-8.83516	8.48352	0	1059.86	-80.7	
-8.83516	8.48352	0	1059.86	-234.03	
-8.83516	8.48352	0	1078.69	-234.03	
-8.83516	8.48352	0	1070.62	-236.72	
-8.83516	8.48352	0	1065.24	-123.74	
-8.83516	8.48352	0	1032.96	-153.33	
-8.83516	8.3956	0	1073.31	-53.8	
-8.83516	8.48352	0	1067.93	-102.22	
-8.83516	8.3956	0	1067.93	-215.2	
-8.83516	8.48352	0	1070.62	-228.65	
-8.83516	8.48352	0	1081.38	-234.03	
-8.83516	8.48352	0	1078.69	-196.37	
-8.83516	8.3956	0	1067.93	-104.91	
-8.83516	8.3956	0	1076	-150.64	
-8.83516	8.48352	0	1084.07	-88.77	
-8.83516	8.3956	0	1084.07	-139.88	
-8.83516	8.3956	0	1076	-209.82	
-8.83516	8.48352	0	1070.62	-220.58	
-8.83516	8.3956	0	1084.07	-121.05	
-8.83516	8.3956	0	1092.14	-72.63	
-8.83516	8.3956	0	1067.93	-8.07	
-8.83516	8.3956	0	1081.38	142.57	
-8.83516	8.30769	0	1078.69	115.67	
-8.83516	8.30769	0	1081.38	182.92	
-8.83516	8.30769	0	1073.31	212.51	
-8.83516	8.30769	0	1076	212.51	
-8.83516	8.30769	0	1086.76	298.59	
-8.83516	8.30769	0	1067.93	379.29	
-8.83516	8.30769	0	1067.93	408.88	
-8.83516	8.21978	0	1065.24	408.88	
-8.83516	8.21978	0	1054.48	422.33	
-8.83516	8.21978	0	1081.38	349.7	
-8.83516	8.30769	0	1073.31	301.28	
-8.83516	8.21978	0	1084.07	376.6	
-8.83516	8.30769	0	1057.17	379.29	
-8.83516	8.21978	0	1051.79	425.02	
-8.83516	8.21978	0	1081.38	427.71	
-8.83516	8.30769	0	1092.14	360.46	
-8.83516	8.30769	0	1086.76	223.27	
-8.83516	8.30769	0	1084.07	220.58	
-8.83516	8.30769	0	1089.45	220.58	
-8.83516	8.30769	0	1078.69	59.18	
-8.74725	8.3956	0	1086.76	112.98	
-8.83516	8.3956	0	1070.62	24.21	
-8.83516	8.30769	0	1078.69	72.63	
-8.83516	8.3956	0	1073.31	185.61	
-8.83516	8.30769	0	1086.76	150.64	
-8.83516	8.30769	0	1084.07	263.62	
-8.83516	8.30769	0	1067.93	266.31	
-8.83516	8.30769	0	1030.27	266.31	
-8.83516	8.30769	0	1057.17	266.31	
-8.74725	8.30769	0	1086.76	239.41	
-8.83516	8.21978	0	1049.1	274.38	
-8.83516	8.30769	0	1035.65	295.9	
-8.83516	8.21978	0	1065.24	295.9	
-8.83516	8.21978	0	1089.45	285.14	
-8.83516	8.21978	0	1078.69	387.36	
-8.74725	8.30769	0	1102.9	416.95	
-8.74725	8.30769	0	1097.52	244.79	
-8.83516	8.30769	0	1084.07	118.36	
-8.83516	8.48352	0	1089.45	-13.45	
-8.83516	8.48352	0	1113.66	-223.27	
-8.83516	8.48352	0	1073.31	-411.57	
-8.83516	8.57143	0	1105.59	-441.16	
-8.83516	8.57143	0	1059.86	-443.85	
-8.83516	8.65934	0	1092.14	-586.42	
-8.83516	8.65934	0	1076	-640.22	
-8.83516	8.65934	0	1102.9	-642.91	
-8.83516	8.65934	0	1097.52	-607.94	
-8.83516	8.65934	0	1081.38	-640.22	
