time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.5	-0.000174797	0.0691084	0.20184	-5.2755e-05	0.00307915	-3.96584e-05	-5.2568e-05	0.079394	-4.00394e-05	0.0275181	0.0798668	0.254872	-0.000199137	-0.0719969	-0.00217066	-0.00114352	-0.455657	-0.013866	0	-0.0560328	0	0	-0.379247	0	
0	-0.000174797	0.0691084	0.20184	-5.2755e-05	0.00307915	-3.96584e-05	-5.2568e-05	0.079394	-4.00394e-05	0.0275181	0.0798668	0.254872	-0.000199137	-0.0719969	-0.00217066	-0.00114352	-0.455657	-0.013866	0	-0.0560328	0	0	-0.379247	0	
0.025	-0.000174424	0.0675988	0.201842	-5.27034e-05	0.00307571	-3.98883e-05	-5.2515e-05	0.0793905	-4.026e-05	0.0275123	0.0777501	0.25481	-0.000233707	-0.0846688	-0.00246576	-0.0013828	-0.506877	-0.0118038	0	-0.0651172	0	0	-0.347511	0	
0.05	-0.000174021	0.0658728	0.201844	-5.26432e-05	0.00307177	-4.01408e-05	-5.24533e-05	0.0793866	-4.0502e-05	0.027506	0.0753319	0.254744	-0.000252201	-0.096728	-0.0026599	-0.000739756	-0.482368	-0.00776587	0	-0.0734084	0	0	-0.315785	0	
0.075	-0.000173569	0.0639502	0.201847	-5.25745e-05	0.00306739	-4.04087e-05	-5.23829e-05	0.0793822	-4.07582e-05	0.0274995	0.0726404	0.254675	-0.000259798	-0.107662	-0.0027503	-0.000303895	-0.437366	-0.0036158	0	-0.0809066	0	0	-0.28407	0	
0.1	-0.00017315	0.0618507	0.201849	-5.24977e-05	0.00306261	-4.06859e-05	-5.23046e-05	0.0793774	-4.10227e-05	0.0274929	0.0697037	0.254606	-0.000262676	-0.117466	-0.0027676	-0.000115099	-0.39215	-0.000691884	0	-0.087612	0	0	-0.252365	0	
0.125	-0.000172743	0.0595941	0.201851	-5.24132e-05	0.00305746	-4.09655e-05	-5.22184e-05	0.0793723	-4.12886e-05	0.0274865	0.0665498	0.254539	-0.000254938	-0.126155	-0.00268384	0.000309501	-0.347568	0.00335027	0	-0.0935249	0	0	-0.22067	0	
0.15	-0.000172363	0.0572001	0.201852	-5.23213e-05	0.00305201	-4.1241e-05	-5.21247e-05	0.0793668	-4.15497e-05	0.0274806	0.0632065	0.254476	-0.000239052	-0.133733	-0.00251374	0.000635464	-0.303118	0.0068041	0	-0.0986456	0	0	-0.188986	0	
0.175	-0.000172021	0.0546883	0.201854	-5.22223e-05	0.00304629	-4.15067e-05	-5.20241e-05	0.0793611	-4.18002e-05	0.0274752	0.0597013	0.254419	-0.000215645	-0.140207	-0.00226396	0.000936262	-0.258951	0.00999092	0	-0.102974	0	0	-0.157312	0	
0.2	-0.000171727	0.0520785	0.201856	-5.21169e-05	0.00304035	-4.17573e-05	-5.1917e-05	0.0793551	-4.20351e-05	0.0274705	0.0560618	0.254371	-0.000185532	-0.145583	-0.00194315	0.00120455	-0.215067	0.0128326	0	-0.106511	0	0	-0.125648	0	
