L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
7.69231	-7.42857	0	-1006.06	-104.91	
7.25275	-7.16484	0	48.42	-408.88	
6.81319	-6.54945	0	-18.83	96.84	
6.1978	-6.02198	0	-430.4	40.35	
5.58242	-5.84615	0	-734.37	-309.35	
4.79121	-4.61538	0	-747.82	613.32	
4.08791	-4.35165	0	-341.63	-1802.3	
3.12088	-3.03297	0	-602.56	102.22	
2.06593	-1.8022	0	287.83	-266.31	
1.89011	-1.71429	0	-1097.52	279.76	
1.01099	-0.659341	0	-56.49	-150.64	
-0.21978	0.483516	0	-83.39	-403.5	
-1.01099	1.18681	0	-365.84	-225.96	
-1.71429	1.97802	0	-349.7	-376.6	
-2.32967	2.59341	0	164.09	-67.25	
-2.94505	3.12088	0	-145.26	-774.72	
-3.38462	3.56044	0	575.66	-777.41	
-3.91209	3.91209	0	-384.67	-669.81	
-4	4.26374	0	129.12	-1065.24	
-4.43956	4.52747	0	330.87	-607.94	
-4.61538	4.79121	0	338.94	-535.31	
-4.79121	4.87912	0	737.06	-365.84	
-4.87912	4.96703	0	110.29	613.32	
-5.14286	4.96703	0	-86.08	403.5	
-5.23077	5.05495	0	322.8	911.91	
-5.31868	5.14286	0	341.63	809.69	
-5.40659	5.14286	0	330.87	820.45	
-5.49451	5.14286	0	285.14	1086.76	
-5.49451	5.23077	0	306.66	825.83	
-5.49451	5.23077	0	134.5	817.76	
-5.49451	5.23077	0	61.87	820.45	
-5.40659	5.14286	0	-293.21	761.27	
-5.40659	5.14286	0	239.41	763.96	
-5.31868	5.14286	0	123.74	465.37	
-5.14286	5.14286	0	-64.56	306.66	
-5.05495	4.96703	0	-13.45	234.03	
-4.87912	4.87912	0	-78.01	147.95	
-4.79121	4.7033	0	-217.89	110.29	
-4.52747	4.52747	0	-524.55	134.5	
-4.35165	4.35165	0	-392.74	217.89	
-4.17582	4.08791	0	5.38	419.64	
-3.82418	3.73626	0	-831.21	129.12	
-3.38462	3.2967	0	199.06	59.18	
-2.94505	3.03297	0	-613.32	-196.37	
-2.50549	2.68132	0	-110.29	-1301.96	
-1.97802	2.15385	0	384.67	-1877.62	
-1.36264	1.45055	0	-484.2	-1509.09	
-0.395604	0.571429	0	677.88	-1589.79	
0.571429	-0.21978	0	478.82	-1874.93	
1.8022	-1.45055	0	-123.74	-1191.67	
1.8022	-1.62637	0	188.3	-1471.43	
2.94505	-2.50549	0	-156.02	-1436.46	
3.91209	-3.73626	0	-328.18	-839.28	
4.7033	-4.79121	0	-217.89	-18.83	
5.40659	-5.58242	0	519.17	371.22	
6.10989	-6.1978	0	-341.63	-1226.64	
6.72527	-6.63736	0	-123.74	43.04	
7.07692	-7.07692	0	-75.32	-702.09	
7.69231	-7.95604	0	-83.39	-1016.82	
7.95604	-7.6044	0	26.9	1441.84	
8.30769	-8.30769	0	-476.13	-1393.42	
8.30769	-8.57143	0	-298.59	376.6	
8.74725	-8.30769	0	-145.26	758.58	
8.83516	-9.27473	0	-142.57	-1436.46	
9.18681	-9.18681	0	-34.97	989.92	
9.36264	-9.36264	0	-486.89	-833.9	
9.45055	-9.0989	0	-379.29	691.33	
9.53846	-9.8022	0	-406.19	-1821.13	
9.62637	-9.45055	0	-330.87	882.32	
9.71429	-9.0989	0	-56.49	685.95	
9.62637	-9.89011	0	-457.3	-1743.12	
9.62637	-9.8022	0	-150.64	-882.32	
9.71429	-9.45055	0	126.43	-215.2	
9.45055	-9.45055	0	-301.28	-325.49	
9.45055	-9.27473	0	-252.86	-69.94	
9.36264	-9.18681	0	-234.03	-72.63	
9.0989	-9.01099	0	-266.31	-317.42	
8.92308	-8.83516	0	-279.76	-441.16	
8.74725	-8.57143	0	-153.33	-193.68	
8.65934	-8.30769	0	-123.74	-788.17	
8.21978	-8.13187	0	-164.09	-223.27	
8.04396	-7.69231	0	-285.14	-785.48	
7.69231	-7.42857	0	-828.52	-435.78	
7.25275	-7.07692	0	-64.56	-425.02	
6.81319	-6.63736	0	-909.22	-147.95	
6.1978	-6.10989	0	-279.76	548.76	
5.67033	-5.49451	0	86.08	325.49	
4.79121	-4.52747	0	-844.66	621.39	
4.08791	-4.17582	0	-750.51	-1756.57	
3.20879	-3.20879	0	-809.69	-610.63	
1.97802	-1.45055	0	-8.07	1215.88	
1.8022	-1.89011	0	-1151.32	-763.96	
0.923077	-0.923077	0	-642.91	-61.87	
-0.21978	0.483516	0	-274.38	-392.74	
-1.01099	1.18681	0	-683.26	298.59	
-1.71429	1.97802	0	-341.63	-212.51	
-2.32967	2.68132	0	-368.53	-546.07	
-2.94505	3.03297	0	486.89	-715.54	
-3.56044	3.56044	0	-295.9	-807	
-3.82418	4	0	-18.83	-433.09	
-4.08791	4.35165	0	255.55	-847.35	
-4.35165	4.61538	0	-2.69	-860.8	
-4.61538	4.87912	0	212.51	-782.79	
-4.7033	5.05495	0	277.07	-1032.96	
-4.96703	5.14286	0	212.51	-761.27	
-5.14286	5.14286	0	-182.92	-772.03	
-5.23077	5.23077	0	333.56	-56.49	
-5.31868	5.40659	0	282.45	-40.35	
-5.40659	5.23077	0	137.19	441.16	
-5.40659	5.23077	0	309.35	777.41	
-5.40659	5.23077	0	290.52	798.93	
-5.49451	5.23077	0	279.76	793.55	
-5.49451	5.23077	0	244.79	782.79	
-5.40659	5.23077	0	252.86	621.39	
-5.31868	5.23077	0	476.13	465.37	
-5.23077	5.14286	0	634.84	659.05	
-5.14286	5.05495	0	597.18	-21.52	
-4.96703	4.96703	0	-86.08	123.74	
-4.96703	4.87912	0	-156.02	212.51	
-4.79121	4.61538	0	691.33	32.28	
-4.79121	4.52747	0	-1226.64	75.32	
-4.35165	4.26374	0	-129.12	129.12	
-4.08791	4	0	-8.07	18.83	
