time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.175	-4.93891e-05	0.0102707	0.222561	-7.00889e-05	-0.00995946	5.91048e-05	-6.95702e-05	0.070013	0.00441987	0	-0.061608
0.2	-4.9298e-05	0.00885547	0.222565	-7.00471e-05	-0.00996276	5.83839e-05	-6.9552e-05	0.0700096	0.00557709	0	-0.0523414
0.225	-4.91977e-05	0.0076544	0.222569	-7.00166e-05	-0.00996555	5.76236e-05	-6.95468e-05	0.0700066	0.00679503	0	-0.0443612
0.25	-4.90913e-05	0.00663799	0.222573	-6.99953e-05	-0.0099679	5.68418e-05	-6.95519e-05	0.0700041	0.00804372	0	-0.0374711
0.275	-4.89819e-05	0.00578128	0.222578	-6.99818e-05	-0.00996987	5.60575e-05	-6.95647e-05	0.070002	0.00929241	0	-0.0315019
0.3	-4.88729e-05	0.0050632	0.222582	-6.99742e-05	-0.00997151	5.529e-05	-6.9583e-05	0.0700001	0.0105103	0	-0.0263068
0.325	-4.87675e-05	0.00446613	0.222586	-6.99713e-05	-0.00997287	5.45586e-05	-6.96046e-05	0.0699985	0.0116675	0	-0.0217582
0.35	-4.86688e-05	0.00397541	0.22259	-6.99715e-05	-0.00997398	5.3882e-05	-6.96275e-05	0.0699971	0.0127355	0	-0.0177444
0.375	-4.85798e-05	0.00357897	0.222593	-6.99738e-05	-0.00997487	5.32772e-05	-6.965e-05	0.0699959	0.0136879	0	-0.0141666
0.4	-4.85031e-05	0.0032671	0.222596	-6.99771e-05	-0.00997557	5.27597e-05	-6.96705e-05	0.0699949	0.0145014	0	-0.010937
0.425	-4.8441e-05	0.00303212	0.222599	-6.99806e-05	-0.00997609	5.23429e-05	-6.96878e-05	0.069994	0.0151558	0	-0.00797609
0.45	-4.83953e-05	0.00286828	0.2226	-6.99836e-05	-0.00997645	5.20373e-05	-6.97009e-05	0.0699933	0.0156351	0	-0.00521124
0.475	-4.83674e-05	0.00277155	0.222601	-6.99856e-05	-0.00997667	5.18507e-05	-6.9709e-05	0.0699927	0.0159275	0	-0.00257446
0.5	-4.83579e-05	0.00273955	0.222602	-6.99863e-05	-0.00997674	5.1788e-05	-6.97118e-05	0.0699923	0.0160258	0	-9.51182e-07
0.525	-4.83673e-05	0.0027715	0.222601	-6.99856e-05	-0.00997666	5.18508e-05	-6.97091e-05	0.069992	0.0159275	0	0.00257254
0.55	-4.83953e-05	0.00286818	0.2226	-6.99836e-05	-0.00997645	5.20374e-05	-6.9701e-05	0.0699919	0.0156351	0	0.00520925
0.575	-4.8441e-05	0.00303197	0.222599	-6.99806e-05	-0.00997609	5.23431e-05	-6.96879e-05	0.0699919	0.0151558	0	0.00797398
0.6	-4.85031e-05	0.00326689	0.222596	-6.99771e-05	-0.00997556	5.276e-05	-6.96706e-05	0.0699921	0.0145014	0	0.0109347
0.625	-4.85798e-05	0.0035787	0.222593	-6.99738e-05	-0.00997487	5.32775e-05	-6.96501e-05	0.0699925	0.0136879	0	0.0141641
0.65	-4.86688e-05	0.00397507	0.22259	-6.99715e-05	-0.00997398	5.38823e-05	-6.96277e-05	0.0699931	0.0127355	0	0.0177416
0.675	-4.87674e-05	0.00446572	0.222586	-6.99713e-05	-0.00997287	5.4559e-05	-6.96048e-05	0.0699939	0.0116675	0	0.0217551
0.7	-4.88729e-05	0.0050627	0.222582	-6.99742e-05	-0.00997151	5.52904e-05	-6.95832e-05	0.069995	0.0105103	0	0.0263032
0.725	-4.89819e-05	0.00578068	0.222578	-6.99818e-05	-0.00996987	5.6058e-05	-6.95649e-05	0.0699965	0.00929241	0	0.0314977
0.75	-4.90913e-05	0.00663729	0.222573	-6.99953e-05	-0.0099679	5.68424e-05	-6.95521e-05	0.0699982	0.00804372	0	0.0374663
0.775	-4.91977e-05	0.00765357	0.222569	-7.00165e-05	-0.00996555	5.76242e-05	-6.9547e-05	0.0700004	0.00679503	0	0.0443557
0.8	-4.9298e-05	0.00885449	0.222565	-7.00471e-05	-0.00996276	5.83845e-05	-6.95522e-05	0.0700031	0.00557709	0	0.0523351
0.825	-4.93891e-05	0.0102696	0.222561	-7.00889e-05	-0.00995946	5.91055e-05	-6.95704e-05	0.0700063	0.00441987	0	0.0616006
0.85	-4.94684e-05	0.0119335	0.222557	-7.01439e-05	-0.00995557	5.97714e-05	-6.96042e-05	0.0700101	0.00335188	0	0.07238
0.875	-4.95339e-05	0.0138873	0.222554	-7.02141e-05	-0.00995098	6.03695e-05	-6.96565e-05	0.0700146	0.00239941	0	0.0849381
0.9	-4.95841e-05	0.0161789	0.222552	-7.03016e-05	-0.00994559	6.08909e-05	-6.97302e-05	0.0700199	0.00158593	0	0.0995836
0.925	-4.96188e-05	0.0188647	0.22255	-7.04085e-05	-0.00993927	6.1332e-05	-6.98281e-05	0.0700262	0.000931467	0	0.116676
0.95	-4.96388e-05	0.0220106	0.222549	-7.0537e-05	-0.00993186	6.16958e-05	-6.9953e-05	0.0700336	0.000452152	0	0.136636
0.975	-4.9647e-05	0.025694	0.222548	-7.06889e-05	-0.00992317	6.19944e-05	-7.01076e-05	0.0700423	0.000159805	0	0.159954
1	-4.96487e-05	0.0300054	0.222548	-7.08659e-05	-0.009913	6.22508e-05	-7.02942e-05	0.0700525	6.16512e-05	0	0.187203
0	-4.96487e-05	0.0300054	0.222548	-7.08659e-05	-0.009913	6.22508e-05	-7.02942e-05	0.0700525	6.16512e-05	0	0.187203
0.025	-4.96489e-05	0.0343167	0.222548	-7.10431e-05	-0.00990283	0.000160785	-7.04812e-05	0.0700627	6.17748e-05	0	0.159954
0.05	-4.96492e-05	0.0380001	0.222549	-7.11993e-05	-0.00989414	0.000453458	-7.06404e-05	0.0700713	6.18008e-05	0	0.136637
0.075	-4.96305e-05	0.041146	0.22255	-7.13403e-05	-0.00988671	0.000933052	-7.07776e-05	0.0700788	6.17143e-05	0	0.116676
0.1	-4.9597e-05	0.0438318	0.222552	-7.14701e-05	-0.00988036	0.00158775	-7.08974e-05	0.0700851	6.15101e-05	0	0.0995836
0.125	-4.95478e-05	0.0461234	0.222554	-7.15918e-05	-0.00987495	0.00240144	-7.10032e-05	0.0700905	6.11907e-05	0	0.0849381
0.15	-4.94831e-05	0.0480772	0.222557	-7.17073e-05	-0.00987035	0.00335409	-7.10976e-05	0.0700951	6.07649e-05	0	0.07238
0.175	-4.9197e-05	0.0497405	0.222561	-6.46372e-05	-0.00987916	0.00441682	-7.11839e-05	0.070099	6.02471e-05	0	0.0616006
0.2	-4.92514e-05	0.051156	0.222565	-6.47329e-05	-0.00987618	0.00557441	-7.12614e-05	0.0701023	5.96513e-05	0	0.0523351
0.225	-4.9152e-05	0.0523569	0.222569	-6.48242e-05	-0.00987366	0.00679273	-7.13318e-05	0.0701051	5.89967e-05	0	0.0443557
0.25	-4.91078e-05	0.0533734	0.222573	-6.49115e-05	-0.00987156	0.00804178	-7.1396e-05	0.0701075	5.83042e-05	0	0.0374664
0.275	-4.89986e-05	0.05423	0.222578	-6.49937e-05	-0.00986981	0.00929082	-7.14543e-05	0.0701095	5.7595e-05	0	0.0314978
0.3	-4.89014e-05	0.054948	0.222582	-6.50705e-05	-0.00986838	0.0105091	-7.15069e-05	0.0701112	5.68904e-05	0	0.0263033
0.325	-4.87961e-05	0.055545	0.222586	-6.51409e-05	-0.00986721	0.0116666	-7.15539e-05	0.0701126	5.62113e-05	0	0.0217552
0.35	-4.86975e-05	0.0560356	0.22259	-6.52042e-05	-0.00986629	0.0127348	-7.15951e-05	0.0701137	5.55775e-05	0	0.0177417
