L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-2.85714	2.76923	0	497.65	-126.43	
-2.94505	2.85714	0	669.81	166.78	
-3.03297	2.85714	0	677.88	303.97	
-3.03297	2.85714	0	427.71	669.81	
-3.20879	2.85714	0	675.19	626.77	
-3.20879	2.85714	0	669.81	933.43	
-3.20879	2.85714	0	677.88	661.74	
-3.20879	2.85714	0	680.57	626.77	
-3.20879	2.85714	0	677.88	629.46	
-3.20879	2.85714	0	672.5	683.26	
-3.20879	2.85714	0	971.09	451.92	
-3.12088	2.76923	0	981.85	352.39	
-3.03297	2.76923	0	677.88	371.22	
-3.03297	2.68132	0	298.59	761.27	
-2.85714	2.59341	0	626.77	371.22	
-2.76923	2.50549	0	400.81	360.46	
-2.59341	2.41758	0	400.81	357.77	
-2.41758	2.32967	0	341.63	-121.05	
-2.24176	2.24176	0	244.79	10.76	
-2.06593	2.06593	0	228.65	-702.09	
-1.89011	1.89011	0	338.94	-640.22	
-1.45055	1.71429	0	258.24	-1078.69	
-1.01099	1.36264	0	137.19	-1094.83	
-0.747253	0.923077	0	2.69	-1032.96	
-0.21978	0.483516	0	-204.44	-1073.31	
0.395604	-0.131868	0	-24.21	-1035.65	
1.01099	-0.835165	0	-32.28	-1065.24	
1.8022	-1.62637	0	-298.59	-395.43	
1.89011	-1.89011	0	8.07	-234.03	
2.59341	-2.59341	0	-96.84	-153.33	
3.2967	-3.20879	0	-158.71	269	
4.17582	-4	0	188.3	-102.22	
4.61538	-4.61538	0	-1100.21	-40.35	
5.40659	-5.23077	0	285.14	8.07	
5.93407	-5.93407	0	-56.49	161.4	
6.46154	-6.46154	0	26.9	-190.99	
6.9011	-6.98901	0	-807	-575.66	
7.6044	-7.51648	0	239.41	-131.81	
7.95604	-7.95604	0	134.5	-139.88	
8.21978	-8.48352	0	438.47	-126.43	
8.74725	-8.83516	0	277.07	153.33	
9.18681	-9.36264	0	419.64	126.43	
