time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.525	0	0.0760845	0.255	-8.4082e-05	-0.000197005	0.0397545	-7.5048e-05	0.0798467	5.94299e-05	0	-0.0034268
0.55	0	0.0759547	0.255	-8.40559e-05	-0.000182068	0.0390231	-7.50453e-05	0.0798465	5.94231e-05	0	-0.00697931
0.575	0	0.0757342	0.255	-8.40131e-05	-0.000167671	0.037824	-7.50408e-05	0.0798462	5.94116e-05	0	-0.0107
0.6	0	0.0754176	0.255	-8.39545e-05	-0.000153996	0.0361868	-7.50343e-05	0.0798458	5.93951e-05	0	-0.0146784
0.625	0	0.0749973	0.255	-8.38808e-05	-0.000141214	0.0341519	-7.50257e-05	0.0798451	5.93733e-05	0	-0.0190105
0.65	0	0.0744632	0.255	-8.37934e-05	-0.000129483	0.0317693	-7.50147e-05	0.0798444	5.93457e-05	0	-0.0238006
0.675	0	0.0738025	0.255	-8.36937e-05	-0.000118942	0.0290977	-7.5001e-05	0.0798434	5.93117e-05	0	-0.0291641
0.7	0	0.0729992	0.255	-8.35832e-05	-0.000109712	0.0262029	-7.49844e-05	0.0798423	5.92708e-05	0	-0.0352302
0.725	0	0.0720339	0.255	-8.34635e-05	-0.000101893	0.0231561	-7.49642e-05	0.0798409	5.92221e-05	0	-0.0421452
0.75	0	0.0708835	0.255	-8.33364e-05	-9.5563e-05	0.0200324	-7.49401e-05	0.0798393	5.91646e-05	0	-0.0500754
0.775	0	0.0695201	0.255	-8.32033e-05	-9.07766e-05	0.0169087	-7.49113e-05	0.0798373	5.90975e-05	0	-0.0592122
0.8	0	0.067911	0.255	-8.30659e-05	-8.75681e-05	0.0138619	-7.4877e-05	0.079835	5.90195e-05	0	-0.0697755
0.825	0	0.0660173	0.255	-8.29253e-05	-8.59519e-05	0.010967	-7.48362e-05	0.0798323	5.89296e-05	0	-0.0820198
0.85	0	0.0637935	0.255	-8.27823e-05	-8.59256e-05	0.00829537	-7.47878e-05	0.0798291	5.88264e-05	0	-0.0962402
0.875	0	0.061186	0.255	-8.26374e-05	-8.74734e-05	0.00591269	-7.47303e-05	0.0798253	5.87087e-05	0	-0.112779
0.9	0	0.058132	0.255	-8.24904e-05	-9.0571e-05	0.00387767	-8.29576e-05	0.0798321	6.50836e-05	0	-0.132035
0.925	0	0.0545578	0.255	-8.23403e-05	-9.51911e-05	0.00224041	-8.28672e-05	0.0798264	6.49176e-05	0	-0.154473
0.95	0	0.0503773	0.255	-8.21853e-05	-0.00010131	0.00104122	-8.27595e-05	0.0798197	6.47331e-05	0	-0.180631
0.975	0	0.04549	0.255	-8.20223e-05	-0.000108913	0.000309628	-8.2631e-05	0.0798119	6.45306e-05	0	-0.211142
1	0	0.0397779	0.255	-8.18472e-05	-0.000118009	6.36487e-05	-8.24771e-05	0.0798028	6.43119e-05	0	-0.246739
0	0	0.0397779	0.255	-8.18472e-05	-0.000118009	6.36487e-05	-8.24771e-05	0.0798028	6.43119e-05	0	-0.246739
0.025	0	0.0340658	0.255	-8.16761e-05	-0.000127131	6.35247e-05	-8.2327e-05	0.0797937	0.000309948	0	-0.211142
0.05	0	0.0291784	0.255	-8.15272e-05	-0.000134935	6.34339e-05	-8.22114e-05	0.0797861	0.00104125	0	-0.180632
0.075	0	0.024998	0.255	-8.1398e-05	-0.000141611	6.33675e-05	-8.21273e-05	0.0797798	0.00224019	0	-0.154473
