time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.59	0.00993826	8.51117	1.38517	-0.0235941	-1.34922	-8.48246	0.0127226	4.48772	1.39692	-0.0210159	-1.36126	-4.45901	
0.6	0.00996251	8.47642	1.3853	-0.0235648	-1.34935	-8.44771	0.0127468	4.45241	1.39699	-0.0210005	-1.36134	-4.42369	
0.61	0.00998831	8.43944	1.38544	-0.0235337	-1.34949	-8.41072	0.0127727	4.41483	1.39707	-0.0209842	-1.36142	-4.38612	
0.62	0.0100158	8.40007	1.38558	-0.0235009	-1.34964	-8.37136	0.0128001	4.37484	1.39715	-0.0209669	-1.3615	-4.34613	
0.63	0.010045	8.35818	1.38574	-0.023466	-1.3498	-8.32946	0.0128294	4.33229	1.39724	-0.0209488	-1.36159	-4.30357	
0.64	0.0100761	8.31359	1.3859	-0.0234292	-1.34996	-8.28488	0.0128605	4.287	1.39733	-0.0209297	-1.36169	-4.25829	
0.65	0.0101091	8.26614	1.38607	-0.0233902	-1.35014	-8.23743	0.0128936	4.23881	1.39743	-0.0209096	-1.36179	-4.21009	
0.66	0.0101443	8.21564	1.38625	-0.0233489	-1.35033	-8.18692	0.0129288	4.18753	1.39753	-0.0208884	-1.36189	-4.15881	
0.67	0.0101818	8.16189	1.38645	-0.0233053	-1.35053	-8.13317	0.0129663	4.13295	1.39764	-0.0208662	-1.362	-4.10424	
0.68	0.0102216	8.10468	1.38665	-0.0232592	-1.35073	-8.07597	0.0130062	4.07487	1.39775	-0.0208429	-1.36212	-4.04616	
0.69	0.010264	8.04379	1.38687	-0.0232105	-1.35096	-8.01508	0.0130486	4.01307	1.39787	-0.0208184	-1.36224	-3.98435	
0.7	0.0103092	7.97899	1.3871	-0.0231591	-1.35119	-7.95027	0.0130938	3.9473	1.398	-0.0207928	-1.36237	-3.91858	
0.71	0.0103572	7.91001	1.38734	-0.0231048	-1.35144	-7.8813	0.0131418	3.87731	1.39813	-0.020766	-1.36251	-3.84859	
0.72	0.0104082	7.8366	1.38759	-0.0230476	-1.3517	-7.80788	0.0131929	3.80282	1.39827	-0.0207381	-1.36265	-3.77411	
0.73	0.0104626	7.75845	1.38786	-0.0229873	-1.35198	-7.72974	0.0132473	3.72356	1.39841	-0.0207089	-1.3628	-3.69484	
0.74	0.0105204	7.67527	1.38814	-0.0229238	-1.35227	-7.64656	0.0133052	3.6392	1.39856	-0.0206785	-1.36295	-3.61049	
0.75	0.0105819	7.58674	1.38844	-0.022857	-1.35257	-7.55802	0.0133667	3.54943	1.39872	-0.020647	-1.36311	-3.52071	
0.76	0.0106474	7.49249	1.38876	-0.0227868	-1.3529	-7.46378	0.0134322	3.45389	1.39889	-0.0206143	-1.36328	-3.42518	
0.77	0.0107171	7.39217	1.38909	-0.022713	-1.35323	-7.36346	0.0135019	3.35222	1.39906	-0.0205805	-1.36345	-3.32351	
0.78	0.0107912	7.28538	1.38943	-0.0226356	-1.35359	-7.25667	0.0135761	3.24402	1.39923	-0.0205456	-1.36364	-3.2153	
0.79	0.0108701	7.17171	1.3898	-0.0225544	-1.35397	-7.14299	0.013655	3.12887	1.39942	-0.0205097	-1.36382	-3.10015	
0.8	0.010954	7.05069	1.39018	-0.0224695	-1.35436	-7.02197	0.013739	3.00632	1.39961	-0.020473	-1.36402	-2.9776	
0.81	0.0110433	6.92186	1.39058	-0.0223807	-1.35477	-6.89314	0.0138283	2.8759	1.3998	-0.0204355	-1.36421	-2.84718	
0.82	0.0111383	6.7847	1.391	-0.022288	-1.3552	-6.75599	0.0139234	2.7371	1.4	-0.0203975	-1.36442	-2.70838	
0.83	0.0112394	6.63869	1.39144	-0.0221914	-1.35565	-6.60997	0.0140245	2.58938	1.4002	-0.0203591	-1.36463	-2.56066	
0.84	0.0113469	6.48323	1.3919	-0.022091	-1.35612	-6.45452	0.0141322	2.43217	1.40041	-0.0203206	-1.36484	-2.40345	
0.85	0.0114614	6.31773	1.39238	-0.0219867	-1.35661	-6.28901	0.0142467	2.26486	1.40062	-0.0202822	-1.36505	-2.23614	
0.86	0.0115831	6.14151	1.39287	-0.0218787	-1.35712	-6.1128	0.0143685	2.0868	1.40083	-0.0202444	-1.36527	-2.05809	
