L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
9.62637	-9.62637	0	-217.89	118.36	
9.62637	-9.71429	0	-164.09	-51.11	
9.71429	-9.53846	0	-96.84	123.74	
9.62637	-9.62637	0	-239.41	-21.52	
9.62637	-9.62637	0	-180.23	-18.83	
9.62637	-9.62637	0	-166.78	48.42	
9.71429	-9.62637	0	-86.08	-37.66	
9.62637	-9.62637	0	-215.2	-21.52	
9.71429	-9.71429	0	-99.53	-61.87	
9.62637	-9.71429	0	-80.7	-153.33	
9.62637	-9.62637	0	-94.15	-45.73	
9.71429	-9.62637	0	-121.05	64.56	
9.62637	-9.62637	0	-217.89	-43.04	
9.62637	-9.62637	0	-174.85	56.49	
9.62637	-9.62637	0	-139.88	-48.42	
9.71429	-9.62637	0	-91.46	-43.04	
9.62637	-9.62637	0	-96.84	48.42	
9.62637	-9.62637	0	-91.46	16.14	
9.62637	-9.62637	0	-199.06	-2.69	
9.62637	-9.62637	0	-164.09	-45.73	
9.62637	-9.62637	0	-147.95	-40.35	
9.62637	-9.62637	0	-139.88	-43.04	
9.62637	-9.62637	0	-115.67	-40.35	
9.62637	-9.62637	0	-236.72	-26.9	
9.62637	-9.62637	0	-102.22	-45.73	
9.62637	-9.62637	0	-177.54	-45.73	
9.62637	-9.62637	0	-188.3	-43.04	
9.62637	-9.62637	0	-169.47	-45.73	
9.62637	-9.62637	0	-177.54	21.52	
9.62637	-9.62637	0	-274.38	-48.42	
9.62637	-9.62637	0	-129.12	13.45	
9.62637	-9.62637	0	-234.03	-26.9	
9.62637	-9.71429	0	-225.96	-258.24	
9.62637	-9.62637	0	-107.6	99.53	
9.62637	-9.62637	0	-118.36	0	
9.62637	-9.62637	0	-104.91	-48.42	
9.62637	-9.62637	0	-129.12	26.9	
9.62637	-9.62637	0	-129.12	-53.8	
9.62637	-9.71429	0	-185.61	-99.53	
9.62637	-9.62637	0	-174.85	-8.07	
9.71429	-9.71429	0	-99.53	-51.11	
9.71429	-9.71429	0	-110.29	-169.47	
9.71429	-9.62637	0	-96.84	-37.66	
9.62637	-9.71429	0	-96.84	-279.76	
9.62637	-9.62637	0	-147.95	-64.56	
9.62637	-9.62637	0	-174.85	-32.28	
9.62637	-9.62637	0	-126.43	-45.73	
9.62637	-9.62637	0	-91.46	69.94	
9.62637	-9.62637	0	-196.37	21.52	
9.71429	-9.62637	0	-131.81	-48.42	
9.62637	-9.62637	0	-107.6	-48.42	
9.62637	-9.62637	0	-110.29	-45.73	
9.62637	-9.62637	0	-172.16	-45.73	
9.62637	-9.62637	0	-199.06	-43.04	
9.62637	-9.62637	0	-220.58	16.14	
9.62637	-9.62637	0	-139.88	32.28	
9.62637	-9.62637	0	-207.13	-51.11	
9.62637	-9.62637	0	-158.71	0	
9.71429	-9.71429	0	-244.79	-59.18	
9.62637	-9.62637	0	-204.44	-43.04	
9.62637	-9.62637	0	-247.48	0	
9.71429	-9.62637	0	-137.19	-158.71	
9.62637	-9.62637	0	-199.06	-43.04	
9.62637	-9.62637	0	-96.84	-32.28	
9.62637	-9.62637	0	-201.75	-51.11	
9.62637	-9.62637	0	-220.58	-48.42	
9.62637	-9.62637	0	-145.26	-40.35	
9.62637	-9.62637	0	-188.3	-26.9	
9.62637	-9.62637	0	-169.47	-21.52	
9.62637	-9.62637	0	-217.89	-29.59	
9.71429	-9.62637	0	-94.15	-137.19	
9.71429	-9.71429	0	-110.29	-32.28	
9.62637	-9.62637	0	-99.53	-26.9	
9.62637	-9.62637	0	-126.43	-24.21	
9.62637	-9.62637	0	-180.23	56.49	
9.62637	-9.62637	0	-161.4	-29.59	
9.62637	-9.62637	0	-123.74	-13.45	
9.62637	-9.53846	0	-169.47	40.35	
9.62637	-9.62637	0	-145.26	-26.9	
9.62637	-9.62637	0	-137.19	-34.97	
9.62637	-9.62637	0	-110.29	-34.97	
9.71429	-9.62637	0	-107.6	18.83	
9.71429	-9.71429	0	-94.15	-34.97	
9.71429	-9.62637	0	-99.53	32.28	
9.62637	-9.62637	0	-131.81	-37.66	
9.62637	-9.62637	0	-215.2	-24.21	
9.62637	-9.71429	0	-244.79	34.97	
9.62637	-9.71429	0	-139.88	-110.29	
9.62637	-9.62637	0	-147.95	-37.66	
9.71429	-9.62637	0	-123.74	-29.59	
9.62637	-9.62637	0	-121.05	-126.43	
9.62637	-9.71429	0	-188.3	-255.55	
9.62637	-9.62637	0	-182.92	-43.04	
9.71429	-9.62637	0	-185.61	-45.73	
9.62637	-9.62637	0	-182.92	-34.97	
9.62637	-9.62637	0	-255.55	-29.59	
9.62637	-9.62637	0	-145.26	32.28	
9.62637	-9.62637	0	-153.33	8.07	
9.62637	-9.62637	0	-164.09	-32.28	
9.62637	-9.62637	0	-131.81	-26.9	
9.62637	-9.62637	0	-99.53	-37.66	
9.62637	-9.62637	0	-94.15	-45.73	
9.62637	-9.62637	0	-104.91	-26.9	
9.62637	-9.53846	0	-164.09	-10.76	
9.71429	-9.62637	0	-129.12	-5.38	
9.62637	-9.62637	0	-96.84	-64.56	
9.62637	-9.62637	0	-174.85	51.11	
9.71429	-9.62637	0	-185.61	-32.28	
9.62637	-9.62637	0	-110.29	26.9	
9.62637	-9.62637	0	-150.64	-37.66	
9.62637	-9.53846	0	-115.67	-8.07	
9.62637	-9.62637	0	-139.88	-59.18	
9.62637	-9.62637	0	-145.26	-43.04	
9.62637	-9.62637	0	-169.47	-242.1	
9.62637	-9.62637	0	-126.43	-69.94	
9.62637	-9.62637	0	-172.16	29.59	
9.62637	-9.62637	0	-150.64	-43.04	
9.71429	-9.62637	0	-209.82	-26.9	
9.62637	-9.62637	0	-188.3	-32.28	
9.62637	-9.62637	0	-269	-182.92	
9.62637	-9.62637	0	-91.46	91.46	
9.62637	-9.62637	0	-129.12	-196.37	
9.71429	-9.62637	0	-199.06	-150.64	
9.62637	-9.62637	0	-212.51	-34.97	
9.62637	-9.62637	0	-115.67	-13.45	
9.62637	-9.62637	0	-180.23	-34.97	
9.62637	-9.62637	0	-330.87	-45.73	
9.62637	-9.71429	0	-207.13	-86.08	
9.71429	-9.62637	0	-110.29	8.07	
9.62637	-9.62637	0	-99.53	-29.59	
9.62637	-9.71429	0	-115.67	-112.98	
9.62637	-9.62637	0	-104.91	-107.6	
9.62637	-9.62637	0	-279.76	-32.28	
9.62637	-9.62637	0	-112.98	-29.59	
9.62637	-9.62637	0	-131.81	-34.97	
9.62637	-9.62637	0	-231.34	-67.25	
9.71429	-9.62637	0	-126.43	-32.28	
9.62637	-9.62637	0	-123.74	-29.59	
9.62637	-9.62637	0	-110.29	-10.76	
9.62637	-9.62637	0	-153.33	-32.28	
9.62637	-9.62637	0	-164.09	-51.11	
9.62637	-9.62637	0	-96.84	37.66	
9.62637	-9.53846	0	-244.79	45.73	
9.62637	-9.62637	0	-131.81	-51.11	
9.71429	-9.62637	0	-131.81	-32.28	
9.62637	-9.62637	0	-242.1	-18.83	
9.62637	-9.62637	0	-145.26	-34.97	
9.62637	-9.62637	0	-306.66	34.97	
9.62637	-9.62637	0	-96.84	-26.9	
9.62637	-9.62637	0	-94.15	-24.21	
9.62637	-9.62637	0	-126.43	-29.59	
9.62637	-9.62637	0	-118.36	-43.04	
9.62637	-9.62637	0	-182.92	-32.28	
9.62637	-9.62637	0	-102.22	59.18	
9.62637	-9.71429	0	-129.12	-40.35	
9.62637	-9.71429	0	-94.15	-40.35	
9.71429	-9.62637	0	-88.77	-32.28	
9.62637	-9.62637	0	-118.36	-34.97	
9.62637	-9.62637	0	-88.77	-34.97	
9.62637	-9.62637	0	-121.05	-145.26	
9.62637	-9.62637	0	-279.76	-91.46	
9.62637	-9.62637	0	-180.23	-40.35	
9.62637	-9.62637	0	-147.95	-32.28	
9.62637	-9.62637	0	-174.85	-34.97	
9.62637	-9.62637	0	-104.91	5.38	
9.71429	-9.62637	0	-107.6	26.9	
9.62637	-9.62637	0	-190.99	-34.97	
9.62637	-9.62637	0	-252.86	-80.7	
9.62637	-9.62637	0	-110.29	-32.28	
9.62637	-9.62637	0	-126.43	-43.04	
9.62637	-9.62637	0	-147.95	-56.49	
9.62637	-9.62637	0	-150.64	-34.97	
9.62637	-9.62637	0	-204.44	-32.28	
9.62637	-9.62637	0	-96.84	-29.59	
9.62637	-9.62637	0	-172.16	-180.23	
9.71429	-9.62637	0	-107.6	-24.21	
9.62637	-9.71429	0	-104.91	-59.18	
9.71429	-9.71429	0	-96.84	-59.18	
9.62637	-9.62637	0	-142.57	-32.28	
9.62637	-9.62637	0	-112.98	-21.52	
9.62637	-9.62637	0	-177.54	-26.9	
9.62637	-9.62637	0	-94.15	-34.97	
9.62637	-9.62637	0	-102.22	-34.97	
9.62637	-9.62637	0	-129.12	-26.9	
9.62637	-9.62637	0	-180.23	-32.28	
9.62637	-9.71429	0	-150.64	-32.28	
9.62637	-9.62637	0	-104.91	-32.28	
9.62637	-9.62637	0	-166.78	-32.28	
9.62637	-9.62637	0	-102.22	-16.14	
9.62637	-9.62637	0	-107.6	-26.9	
9.62637	-9.62637	0	-156.02	-110.29	
9.71429	-9.62637	0	-94.15	-21.52	
9.62637	-9.62637	0	-177.54	-29.59	
9.62637	-9.62637	0	-142.57	-24.21	
9.71429	-9.62637	0	-164.09	-2.69	
9.62637	-9.62637	0	-86.08	75.32	
9.71429	-9.62637	0	-88.77	-139.88	
9.62637	-9.62637	0	-99.53	-24.21	
9.62637	-9.62637	0	-83.39	-32.28	
9.62637	-9.71429	0	-91.46	-29.59	
9.62637	-9.62637	0	-188.3	-102.22	
9.62637	-9.62637	0	-91.46	45.73	
9.62637	-9.62637	0	-252.86	-26.9	
9.62637	-9.62637	0	-86.08	-29.59	
9.62637	-9.62637	0	-80.7	-8.07	
9.62637	-9.62637	0	-86.08	59.18	
9.62637	-9.62637	0	-94.15	37.66	
9.62637	-9.62637	0	-86.08	-29.59	
9.62637	-9.62637	0	-104.91	-32.28	
9.62637	-9.62637	0	-83.39	-32.28	
9.62637	-9.62637	0	-88.77	-234.03	
9.62637	-9.71429	0	-96.84	-48.42	
9.62637	-9.62637	0	-104.91	-32.28	
9.62637	-9.62637	0	-104.91	43.04	
9.62637	-9.62637	0	-88.77	75.32	
9.62637	-9.62637	0	-96.84	-29.59	
9.62637	-9.62637	0	-96.84	-24.21	
9.62637	-9.62637	0	-83.39	-102.22	
9.62637	-9.62637	0	-102.22	-18.83	
9.62637	-9.62637	0	-94.15	-29.59	
9.62637	-9.62637	0	-94.15	-26.9	
9.62637	-9.62637	0	-118.36	-10.76	
9.62637	-9.62637	0	-110.29	-34.97	
9.62637	-9.62637	0	-96.84	-26.9	
9.62637	-9.62637	0	-96.84	8.07	
9.62637	-9.62637	0	-104.91	-29.59	
9.62637	-9.62637	0	-88.77	-26.9	
9.62637	-9.62637	0	-188.3	-24.21	
9.62637	-9.62637	0	-110.29	-24.21	
9.62637	-9.62637	0	-99.53	75.32	
9.62637	-9.71429	0	-172.16	-45.73	
9.62637	-9.53846	0	-91.46	88.77	
9.62637	-9.62637	0	-172.16	-24.21	
9.62637	-9.62637	0	-91.46	-24.21	
9.62637	-9.62637	0	-107.6	-21.52	
9.62637	-9.53846	0	-102.22	0	
9.62637	-9.62637	0	-96.84	-16.14	
9.62637	-9.62637	0	-118.36	-5.38	
9.62637	-9.62637	0	-86.08	-24.21	
9.62637	-9.62637	0	-94.15	-26.9	
9.62637	-9.62637	0	-99.53	-112.98	
9.62637	-9.62637	0	-145.26	64.56	
9.71429	-9.62637	0	-88.77	-24.21	
9.62637	-9.62637	0	-164.09	-26.9	
9.62637	-9.62637	0	-104.91	-34.97	
9.62637	-9.62637	0	-107.6	-32.28	
9.62637	-9.62637	0	-121.05	-26.9	
9.71429	-9.71429	0	-118.36	-26.9	
9.71429	-9.71429	0	-107.6	-64.56	
9.62637	-9.62637	0	-174.85	-104.91	
9.62637	-9.62637	0	-242.1	-26.9	
9.71429	-9.62637	0	-196.37	-13.45	
9.62637	-9.62637	0	-177.54	102.22	
9.62637	-9.62637	0	-104.91	-29.59	
9.71429	-9.62637	0	-161.4	-104.91	
9.62637	-9.62637	0	-153.33	-34.97	
9.71429	-9.62637	0	-123.74	-32.28	
9.62637	-9.62637	0	-225.96	-126.43	
9.62637	-9.53846	0	-121.05	-16.14	
9.62637	-9.62637	0	-252.86	-10.76	
9.62637	-9.62637	0	-91.46	99.53	
9.71429	-9.62637	0	-164.09	-26.9	
9.71429	-9.62637	0	-201.75	-26.9	
9.71429	-9.62637	0	-137.19	56.49	
9.71429	-9.62637	0	-131.81	-26.9	
9.62637	-9.62637	0	-129.12	-18.83	
9.62637	-9.62637	0	-234.03	-29.59	
9.71429	-9.62637	0	-153.33	-72.63	
9.62637	-9.62637	0	-199.06	53.8	
9.62637	-9.62637	0	-164.09	-26.9	
9.71429	-9.62637	0	-271.69	-34.97	
9.71429	-9.62637	0	-293.21	-8.07	
9.71429	-9.62637	0	-220.58	53.8	
9.62637	-9.62637	0	-416.95	-26.9	
9.71429	-9.62637	0	-147.95	-32.28	
