R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
2.32967	6.49066	-0.0136242	-6.02198	-3.64835	2.84176	6.10989	-0.0134782	-5.32253	-3.31758	199.06	287.83	110.29	-43.04	180.23	-182.92	56.49	59.18	
2.94505	6.49066	-0.0138046	-6.02198	-4.08791	3.28132	6.10989	-0.0136586	-5.32253	-3.75714	212.51	287.83	121.05	-13.45	150.64	-182.92	75.32	75.32	
3.38462	6.57857	-0.0139592	-6.02198	-4.35165	3.54505	6.10989	-0.0137359	-5.32253	-4.02088	217.89	279.76	129.12	-34.97	150.64	-182.92	64.56	69.94	
3.56044	6.49066	-0.0140881	-6.02198	-4.61538	3.63297	6.10989	-0.0137874	-5.32253	-4.10879	242.1	287.83	104.91	-34.97	137.19	-177.54	64.56	37.66	
3.64835	6.57857	-0.0141224	-5.93407	-4.79121	3.72088	6.10989	-0.0137874	-5.32253	-4.02088	266.31	285.14	121.05	-13.45	94.15	-180.23	83.39	5.38	
3.64835	6.49066	-0.0141396	-6.02198	-4.7033	3.72088	6.10989	-0.0137702	-5.32253	-3.84505	228.65	287.83	121.05	-67.25	2.69	-180.23	56.49	0	
3.64835	6.57857	-0.0141396	-6.02198	-4.61538	3.63297	6.10989	-0.0136929	-5.32253	-3.58132	174.85	285.14	121.05	-75.32	-37.66	-177.54	67.25	0	
3.64835	6.49066	-0.014131	-5.93407	-4.52747	3.54505	6.10989	-0.0135813	-5.32253	-3.14176	123.74	277.07	142.57	-115.67	-115.67	-180.23	59.18	10.76	
3.47253	6.49066	-0.0140108	-6.02198	-4.35165	3.28132	6.10989	-0.0134438	-5.32253	-2.61429	80.7	287.83	139.88	-137.19	-185.61	-182.92	69.94	10.76	
3.12088	6.49066	-0.0138046	-6.02198	-4	2.92967	6.10989	-0.0132978	-5.32253	-2.17473	69.94	290.52	137.19	-145.26	-228.65	-182.92	67.25	0	
2.59341	6.49066	-0.0135984	-6.02198	-3.47253	2.49011	6.10989	-0.0131947	-5.32253	-1.55934	18.83	293.21	142.57	-147.95	-269	-182.92	56.49	0	
2.06593	6.57857	-0.013418	-6.02198	-2.85714	1.87473	6.10989	-0.0131346	-5.32253	-0.768132	2.69	285.14	139.88	-147.95	-271.69	-182.92	67.25	0	
1.36264	6.57857	-0.0132978	-6.02198	-1.97802	1.17143	6.10989	-0.0131346	-5.32253	0.110989	-24.21	290.52	121.05	-137.19	-320.11	-182.92	64.56	0	
0.571429	6.57857	-0.0132634	-6.02198	-0.923077	0.468132	6.10989	-0.0132119	-5.32253	0.99011	-16.14	287.83	88.77	-139.88	-344.32	-182.92	51.11	0	
-0.21978	6.57857	-0.0132462	-5.93407	-0.043956	-0.410989	6.10989	-0.0134094	-5.41044	2.04505	-53.8	293.21	64.56	-129.12	-355.08	-182.92	26.9	0	
-1.0989	6.57857	-0.0133493	-5.84615	0.923077	-1.29011	6.10989	-0.0137015	-5.41044	2.92418	-86.08	290.52	37.66	-137.19	-360.46	-182.92	0	0	
