time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.58	0	0.00468957	0.255	-8.07625e-05	-0.000629695	6.3193e-05	-8.06628e-05	0.104383	6.31868e-05	0	0.0152085
0.6	0	0.00503543	0.255	-8.07738e-05	-0.000629142	6.31941e-05	-8.06734e-05	0.104409	6.31872e-05	0	0.0194223
0.62	0	0.00546846	0.255	-8.07881e-05	-0.000628451	6.31955e-05	-8.06869e-05	0.104434	6.31878e-05	0	0.0239353
0.64	0	0.0059953	0.255	-8.08053e-05	-0.00062761	6.31974e-05	-8.07036e-05	0.104458	6.31887e-05	0	0.0288171
0.66	0	0.0066241	0.255	-8.08259e-05	-0.000626606	6.31998e-05	-8.07236e-05	0.104481	6.319e-05	0	0.034143
0.68	0	0.00736453	0.255	-8.08501e-05	-0.000625424	6.3203e-05	-8.07474e-05	0.104503	6.31917e-05	0	0.0399949
0.7	0	0.008228	0.255	-8.08783e-05	-0.000624046	6.32071e-05	-8.07752e-05	0.104523	6.31942e-05	0	0.046463
0.72	0	0.00922782	0.255	-8.09109e-05	-0.00062245	6.32124e-05	-8.08074e-05	0.104542	6.31976e-05	0	0.0536471
0.74	0	0.0103794	0.255	-8.09482e-05	-0.000620611	6.32193e-05	-8.08446e-05	0.104559	6.32022e-05	0	0.0616578
0.76	0	0.0117005	0.255	-8.09909e-05	-0.000618502	6.32281e-05	-8.08872e-05	0.104575	6.32085e-05	0	0.0706184
0.78	0	0.0132114	0.255	-8.10396e-05	-0.000616089	6.32394e-05	-8.09359e-05	0.10459	6.32169e-05	0	0.0806672
0.8	0	0.0149354	0.255	-8.10949e-05	-0.000613337	6.3254e-05	-8.09914e-05	0.104603	6.32282e-05	0	0.0919589
0.82	0	0.0168992	0.255	-8.11576e-05	-0.000610201	6.32728e-05	-8.10543e-05	0.104614	6.32432e-05	0	0.104667
0.84	0	0.0191329	0.255	-8.12284e-05	-0.000606634	6.32969e-05	-8.11256e-05	0.104625	6.32629e-05	0	0.118989
0.86	0	0.0216709	0.255	-8.13083e-05	-0.000602581	6.33279e-05	-8.12061e-05	0.104635	6.3289e-05	0	0.135143
0.88	0	0.0245525	0.255	-8.13983e-05	-0.00059798	6.33677e-05	-8.12969e-05	0.104644	6.33232e-05	0	0.15338
0.9	0	0.0278219	0.255	-8.14995e-05	-0.000592759	6.34187e-05	-8.13989e-05	0.104652	6.33679e-05	0	0.173981
0.92	0	0.0315296	0.255	-8.16131e-05	-0.000586838	6.34843e-05	-8.15136e-05	0.10466	6.34264e-05	0	0.197262
0.94	0	0.0357326	0.255	-8.17401e-05	-0.000580126	6.35685e-05	-8.16419e-05	0.104668	6.35024e-05	0	0.223582
