L_C_roll	L_A_roll	L_Linear	
0	0	-0.0246026	
0	0	-0.0246026	
0	0	-0.0246713	
0	0	-0.02474	
0	0	-0.02474	
0	0	-0.0246713	
0	0	-0.02474	
0	0	-0.0248088	
0	0	-0.0248088	
0	0	-0.0248088	
0	0	-0.0258396	
0	0	-0.0255647	
0	0	-0.0258396	
0	0	-0.0259083	
0	0	-0.0258396	
0	0	-0.0258396	
0	0	-0.0258396	
0	0	-0.0259083	
0	0	-0.0259083	
0	0	-0.0266643	
0	0	-0.0264581	
0	0	-0.026733	
0	0	-0.026733	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.026733	
0	0	-0.026733	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.0274889	
0	0	-0.0274889	
0	0	-0.0276264	
0	0	-0.0277638	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0277638	
0	0	-0.0277638	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0278325	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.0278325	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.02797	
0	0	-0.0278325	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.02797	
0	0	-0.0279013	
0	0	-0.0279013	
0	0	-0.02797	
0	0	-0.02797	
0	0	-0.02797	
0	0	-0.0279013	
0	0	-0.0280387	
0	0	-0.02797	
0	0	-0.0280387	
0	0	-0.0280387	
0	0	-0.0280387	
0	0	-0.02797	
0	0	-0.0280387	
0	0	-0.0274889	
0	0	-0.0276951	
0	0	-0.0274202	
0	0	-0.0276951	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0274889	
0	0	-0.0271453	
0	0	-0.0276264	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0271453	
0	0	-0.0270079	
0	0	-0.0262519	
0	0	-0.0263207	
0	0	-0.025977	
0	0	-0.0256334	
0	0	-0.0256334	
0	0	-0.0252898	
0	0	-0.0254273	
0	0	-0.0253585	
0	0	-0.0250837	
0	0	-0.0249462	
0	0	-0.0244652	
0	0	-0.0244652	
0	0	-0.0243277	
0	0	-0.0239154	
0	0	-0.0239154	
0	0	-0.023022	
0	0	-0.0231594	
0	0	-0.022266	
0	0	-0.0217163	
0	0	-0.0215101	
0	0	-0.0203418	
0	0	-0.0197233	
0	0	-0.0190361	
0	0	-0.0184176	
0	0	-0.0178678	
0	0	-0.0175242	
0	0	-0.0167683	
0	0	-0.016081	
0	0	-0.0152564	
0	0	-0.0142942	
0	0	-0.0131947	
0	0	-0.0118202	
0	0	-0.010652	
0	0	-0.00927752	
0	0	-0.00742201	
0	0	-0.00611629	
0	0	-0.00501673	
0	0	-0.00350484	
0	0	-0.00274889	
0	0	-0.00192423	
0	0	-0.00109956	
0	0	-0.000137445	
0	0	0.00103084	
0	0	0.00213039	
0	0	0.00336739	
0	0	0.00446695	
0	0	0.00618501	
0	0	0.00714712	
0	0	0.0083154	
0	0	0.00989602	
0	0	0.0107894	
0	0	0.0118202	
0	0	0.0129885	
0	0	0.0141568	
0	0	0.0147753	
0	0	0.0156687	
0	0	0.0159436	
0	0	0.0162872	
0	0	0.0163559	
0	0	0.0162872	
0	0	0.0162872	
0	0	0.0162872	
0	0	0.0156	
0	0	0.0156	
0	0	0.0155312	
0	0	0.0145691	
0	0	0.0141568	
0	0	0.013607	
0	0	0.01237	
0	0	0.0115454	
0	0	0.0110643	
0	0	0.00955241	
0	0	0.00838413	
0	0	0.00728457	
0	0	0.0058414	
0	0	0.00474184	
0	0	0.00357356	
0	0	0.00268017	
0	0	0.00130572	
0	0	0.000412334	
0	0	-0.000687223	
0	0	-0.00192423	
0	0	-0.00288634	
0	0	-0.00426079	
0	0	-0.0058414	
0	0	-0.00673479	
0	0	-0.00797179	
0	0	-0.00927752	
0	0	-0.0102396	
0	0	-0.0114079	
0	0	-0.0123013	
0	0	-0.0129885	
0	0	-0.013607	
0	0	-0.0144317	
0	0	-0.0153251	
0	0	-0.0163559	
0	0	-0.017318	
0	0	-0.018555	
0	0	-0.0197233	
0	0	-0.0203418	
0	0	-0.0219224	
0	0	-0.0223348	
0	0	-0.0232969	
0	0	-0.0237779	
0	0	-0.0241215	
0	0	-0.0252898	
0	0	-0.0252211	
0	0	-0.025496	
0	0	-0.025496	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0261832	
0	0	-0.0260458	
0	0	-0.0261832	
0	0	-0.0262519	
0	0	-0.0261832	
0	0	-0.0262519	
0	0	-0.0262519	
0	0	-0.0263207	
0	0	-0.0263894	
0	0	-0.0268704	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.026733	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.0266643	
0	0	-0.026733	
0	0	-0.026733	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0274889	
0	0	-0.0276951	
0	0	-0.0277638	
0	0	-0.0276951	
0	0	-0.0277638	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0277638	
0	0	-0.0277638	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0278325	
0	0	-0.0277638	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0273515	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0274889	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0274889	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0270766	
0	0	-0.0274202	
0	0	-0.027214	
0	0	-0.0268704	
0	0	-0.0266643	
0	0	-0.0265268	
0	0	-0.0264581	
0	0	-0.0264581	
0	0	-0.0265955	
0	0	-0.0257022	
0	0	-0.0257022	
0	0	-0.0253585	
0	0	-0.0253585	
0	0	-0.0252211	
0	0	-0.0249462	
0	0	-0.0248775	
0	0	-0.02474	
0	0	-0.0246026	
0	0	-0.0245339	
0	0	-0.0243277	
0	0	-0.0246026	
0	0	-0.0241903	
0	0	-0.0237779	
0	0	-0.0237779	
0	0	-0.0228158	
0	0	-0.023022	
0	0	-0.0220599	
0	0	-0.0217163	
0	0	-0.0214414	
0	0	-0.0202731	
0	0	-0.0198608	
0	0	-0.0193797	
0	0	-0.0188986	
0	0	-0.0184176	
0	0	-0.018074	
0	0	-0.0175242	
0	0	-0.0169744	
0	0	-0.016081	
0	0	-0.0151876	
0	0	-0.0138819	
0	0	-0.0125762	
0	0	-0.0112017	
0	0	-0.00982729	
0	0	-0.00783435	
0	0	-0.00625373	
0	0	-0.00487929	
0	0	-0.00322995	
0	0	-0.00226784	
0	0	-0.00103084	
0	0	0.000206167	
0	0	0.00130572	
0	0	0.00219911	
0	0	0.00309251	
0	0	0.00419206	
0	0	0.00501673	
0	0	0.00632246	
0	0	0.00714712	
0	0	0.00804051	
0	0	0.00934624	
0	0	0.0101022	
0	0	0.0109956	
0	0	0.0121639	
0	0	0.0132634	
0	0	0.0140194	
0	0	0.0152564	
0	0	0.0156687	
0	0	0.0162185	
0	0	0.0164246	
0	0	0.0164934	
0	0	0.0165621	
0	0	0.0166308	
0	0	0.0158749	
0	0	0.0157374	
0	0	0.0157374	
0	0	0.0145691	
0	0	0.0140881	
0	0	0.0136757	
0	0	0.0125075	
0	0	0.0116141	
0	0	0.0115454	
0	0	0.00996474	
0	0	0.00900263	
0	0	0.00790307	
0	0	0.00652862	
0	0	0.00549779	
0	0	0.00453567	
0	0	0.00329867	
0	0	0.00178678	
0	0	0.000618501	
0	0	-0.000549779	
0	0	-0.00219911	
0	0	-0.00309251	
0	0	-0.00467312	
0	0	-0.00618501	
0	0	-0.00728457	
0	0	-0.00838413	
0	0	-0.00955241	
0	0	-0.0103084	
0	0	-0.0114079	
0	0	-0.0122326	
0	0	-0.0129198	
0	0	-0.0134696	
0	0	-0.0145691	
0	0	-0.0151876	
0	0	-0.0163559	
0	0	-0.0173868	
0	0	-0.0186238	
0	0	-0.019792	
0	0	-0.0203418	
0	0	-0.0218537	
0	0	-0.022266	
0	0	-0.023503	
0	0	-0.0236405	
0	0	-0.0238467	
0	0	-0.0248775	
0	0	-0.0248775	
0	0	-0.0251524	
0	0	-0.0253585	
0	0	-0.0254273	
0	0	-0.0252898	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0254273	
0	0	-0.0253585	
0	0	-0.0262519	
0	0	-0.0260458	
0	0	-0.0263207	
0	0	-0.0264581	
0	0	-0.0264581	
0	0	-0.0265268	
0	0	-0.0264581	
0	0	-0.0265268	
0	0	-0.0264581	
0	0	-0.0270766	
0	0	-0.0268704	
0	0	-0.0269392	
0	0	-0.0269392	
0	0	-0.0269392	
0	0	-0.0268704	
0	0	-0.0268704	
0	0	-0.0268704	
0	0	-0.0268017	
0	0	-0.0268017	
0	0	-0.0268017	
0	0	-0.0268704	
0	0	-0.0268017	
0	0	-0.0268704	
0	0	-0.0274202	
0	0	-0.0274202	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276264	
0	0	-0.0277638	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276264	
0	0	-0.0277638	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0276951	
0	0	-0.0272828	
0	0	-0.0277638	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0276264	
0	0	-0.0275577	
0	0	-0.027214	
0	0	-0.0275577	
0	0	-0.0275577	
0	0	-0.0273515	
0	0	-0.0272828	
0	0	-0.0269392	
0	0	-0.0263894	
0	0	-0.0263207	
0	0	-0.0263207	
0	0	-0.0255647	
0	0	-0.025496	
0	0	-0.0254273	
0	0	-0.025496	
0	0	-0.0254273	
0	0	-0.0252898	
0	0	-0.0252898	
0	0	-0.0252211	
0	0	-0.0249462	
0	0	-0.0248775	
0	0	-0.0243277	
0	0	-0.0246026	
0	0	-0.0244652	
0	0	-0.0238467	
0	0	-0.0239154	
0	0	-0.0228845	
0	0	-0.0229533	
0	0	-0.0221286	
0	0	-0.0217163	
0	0	-0.0215788	
0	0	-0.0206167	
0	0	-0.0200669	
0	0	-0.019792	
0	0	-0.019311	
0	0	-0.0187612	
0	0	-0.0182114	
0	0	-0.017318	
0	0	-0.0161497	
0	0	-0.0150502	
0	0	-0.0138132	
0	0	-0.0125075	
0	0	-0.0113392	
0	0	-0.0103084	
0	0	-0.00920879	
0	0	-0.00742201	
0	0	-0.00632246	
0	0	-0.00515418	
0	0	-0.00384845	
0	0	-0.00295506	
0	0	-0.00199295	
0	0	-0.000824668	
0	0	0.000274889	
0	0	0.00130572	
0	0	0.002474	
0	0	0.00329867	
0	0	0.00432951	
0	0	0.0058414	
0	0	0.0070784	
0	0	0.0083154	
0	0	0.00982729	
0	0	0.0107894	
0	0	0.0118202	
0	0	0.013126	
0	0	0.0141568	
0	0	0.0147753	
0	0	0.0156	
0	0	0.016081	
0	0	0.0163559	
0	0	0.0163559	
0	0	0.0163559	
0	0	0.0163559	
0	0	0.0163559	
0	0	0.0155312	
0	0	0.0155312	
0	0	0.0153938	
0	0	0.0145004	
0	0	0.0138819	
0	0	0.0137445	
0	0	0.0125075	
0	0	0.0116141	
0	0	0.0114766	
0	0	0.00982729	
0	0	0.0089339	
0	0	0.00783435	
0	0	0.00659734	
0	0	0.00549779	
0	0	0.0046044	
0	0	0.00343612	
0	0	0.00192423	
0	0	0.000687223	
0	0	-0.000618501	
0	0	-0.00213039	
0	0	-0.00295506	
0	0	-0.00453567	
0	0	-0.00604757	
0	0	-0.00721585	
0	0	-0.00845285	
0	0	-0.00968985	
0	0	-0.0105832	
0	0	-0.0116141	
0	0	-0.0124387	
0	0	-0.0132634	
0	0	-0.0140194	
0	0	-0.0149127	
0	0	-0.0154625	
0	0	-0.0167683	
0	0	-0.0174555	
0	0	-0.0188986	
