time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
2.375	0.000576466	0.0537136	0.230613	0.000170032	0.0528863	0.227433	0.000406433	0.000827263	0.0031804	0.0309462	0.0619262	0.314451	0.000396754	0.0576748	0.0015656	-0.0133702	-2.30184	0.27634	-0.00287214	0.041297	0.00270912	-0.249125	-1.55353	0.437428	
2.4	0.000298587	0.0536618	0.230699	-0.000107846	0.0528346	0.227519	0.000406433	0.000827263	0.0031804	0.0304654	0.0619331	0.314639	-0.019229	0.000276179	0.00751254	-0.785032	-2.29595	0.237878	-0.0111152	-0.00206976	0.00342925	-0.329721	-1.73467	0.0288048	
2.425	0.000297974	0.053985	0.230666	-0.000108459	0.0531578	0.227486	0.000406433	0.000827263	0.0031804	0.0304653	0.0624109	0.314599	-4.37211e-06	0.0191143	-0.00161689	0.768987	0.753525	-0.365177	-2.45174e-05	0.0129277	-0.00132983	0.443625	0.599898	-0.190363	
2.45	0.00021772	0.0536596	0.230684	-0.000188714	0.0528323	0.227503	0.000406433	0.000827263	0.0031804	0.0304613	0.0619295	0.314597	-0.000160133	-0.0192571	-8.72972e-05	-0.00623042	-1.53486	0.0611838	-0.00321017	-0.0130165	0.000715797	-0.127426	-1.03777	0.081825	
2.475	0.000283075	0.0526227	0.230725	-0.000123359	0.0517954	0.227544	0.000406433	0.000827263	0.0031804	0.0304466	0.0604834	0.314667	-0.000587844	-0.0578422	0.00283284	-0.0171085	-1.5434	0.116805	0.00261419	-0.0414759	0.00163064	0.232974	-1.13838	0.0365939	
2.5	0.000190281	0.0523382	0.230499	-0.000216152	0.0515109	0.227319	0.000581825	0.0702882	0.0034991	0.0304248	0.0599879	0.314367	-0.000875204	-0.0198201	-0.0120048	-0.0114944	1.52088	-0.593504	-0.00371174	-0.0113801	-0.00900497	-0.253037	1.20384	-0.425425	
2.525	-3.03944e-05	0.0505691	0.230564	-0.000612219	-0.0197191	0.227065	0.000581825	0.0702882	0.0034991	0.0301163	0.0573991	0.314448	-0.012337	-0.103554	0.00324874	-0.458471	-3.34934	0.61014	-0.00882702	-0.0707658	0.00257324	-0.204611	-2.37543	0.463129	
2.55	-9.33561e-05	0.0486211	0.230645	-0.000675181	-0.0216671	0.227146	0.000581825	0.0702882	0.0034991	0.0300966	0.0545253	0.314477	-0.000788156	-0.114951	0.00112751	0.461953	-0.45589	-0.0848492	-0.00251847	-0.0779172	0.00325534	0.252342	-0.286053	0.0272837	
2.575	-5.29067e-05	0.0455929	0.230616	-0.000634731	-0.0246953	0.227117	0.000581825	0.0702882	0.0034991	0.0300744	0.0502167	0.314403	-0.000889496	-0.172343	-0.00295897	-0.00405358	-2.29569	-0.163459	0.00161798	-0.121129	-0.00115848	0.165458	-1.72848	-0.176552	
2.6	0.000635271	0.0419986	0.230652	5.34465e-05	-0.0282896	0.227153	0.000581825	0.0702882	0.0034991	0.0310101	0.044959	0.314319	0.0374281	-0.210311	-0.00332936	1.5327	-1.51872	-0.0148155	0.0275271	-0.143772	0.00142629	1.03637	-0.905721	0.10339	
2.625	0.000581136	0.0386269	0.230828	-6.88913e-07	-0.0316613	0.227329	0.000581825	0.0702882	0.0034991	0.0310033	0.0401858	0.314425	-0.000271033	-0.190925	0.00422545	-1.50797	0.775442	0.302192	-0.00216542	-0.134868	0.00705507	-1.1877	0.356152	0.225151	
2.65	0.000583158	0.0352126	0.23082	1.33321e-06	-0.0350756	0.227321	0.000581825	0.0702882	0.0034991	0.0310034	0.0349363	0.314455	4.39077e-06	-0.20998	0.00119242	0.0110169	-0.762195	-0.121321	8.08849e-05	-0.136571	-0.000324358	0.0898521	-0.0680914	-0.295177	
2.675	0.000937784	0.0312908	0.230762	0.000355959	-0.0389974	0.227263	0.000581825	0.0702882	0.0034991	0.0314875	0.02921	0.314346	0.0193636	-0.229054	-0.00434642	0.774369	-0.762943	-0.221554	0.014185	-0.156873	-0.00234118	0.564166	-0.812083	-0.0806729	
2.7	0.00099583	0.0275906	0.230796	0.000414005	-0.0426976	0.227297	0.000581825	0.0702882	0.0034991	0.0314996	0.023958	0.314373	0.000482866	-0.210081	0.00105681	-0.75523	0.758884	0.216129	0.00232184	-0.148009	0.00138687	-0.474527	0.354531	0.149122	
2.725	0.000971269	0.0247101	0.230857	0.000389444	-0.0455781	0.227358	0.000581825	0.0702882	0.0034991	0.0315384	0.0196473	0.314491	0.00155429	-0.172425	0.0047503	0.042857	1.50628	0.14774	-0.000982438	-0.11522	0.00243219	-0.132171	1.31157	0.0418128	
2.75	0.000628978	0.0228358	0.231009	4.71532e-05	-0.0474524	0.22751	0.000581825	0.0702882	0.0034991	0.0310771	0.0167696	0.31473	-0.0184536	-0.115109	0.00954934	-0.800314	2.29262	0.191962	-0.0136916	-0.0749719	0.00607647	-0.508368	1.60993	0.145771	
2.775	0.000291997	0.0201488	0.230842	-0.000289828	-0.0501394	0.227343	0.000581825	0.0702882	0.0034991	0.0306194	0.0129303	0.314612	-0.0183089	-0.153572	-0.00472887	0.00578759	-1.53852	-0.571128	-0.0134792	-0.107479	-0.00667732	0.00849572	-1.30029	-0.510151	
2.8	-3.89045e-05	0.0186387	0.230878	-0.000620729	-0.0516495	0.227379	0.000581825	0.0702882	0.0034991	0.0301706	0.0105113	0.314781	-0.0179507	-0.0967588	0.00676967	0.0143272	2.27253	0.459941	-0.0132361	-0.0604045	0.00143494	0.00972729	1.88299	0.32449	
2.825	-3.57448e-05	0.0179583	0.230987	-0.00061757	-0.0523299	0.227488	0.000581825	0.0702882	0.0034991	0.0301776	0.00954893	0.314888	0.000279022	-0.0384966	0.00426439	0.729188	2.33049	-0.100211	0.000126386	-0.027214	0.00437065	0.534498	1.32762	0.117428	
2.85	-2.87947e-05	0.0173025	0.231008	-0.000610619	-0.0529857	0.227508	0.000581825	0.0702882	0.0034991	0.030188	0.00858376	0.314918	0.000414905	-0.0386067	0.00121267	0.00543533	-0.00440445	-0.122069	0.000278006	-0.0262347	0.000812952	0.00606478	0.0391697	-0.142308	
2.875	1.91628e-05	0.0174625	0.23096	-0.000562662	-0.0528257	0.227461	0.000581825	0.0702882	0.0034991	0.0301843	0.00858303	0.314927	-0.000146445	-2.91854e-05	0.000340432	-0.022454	1.5431	-0.0348896	0.0019183	0.00640184	-0.00190973	0.0656118	1.30546	-0.108907	
2.9	-3.01855e-05	0.0174612	0.230964	-0.00061201	-0.052827	0.227465	0.000581825	0.0702882	0.0034991	0.0301863	0.00858522	0.314901	8.16473e-05	8.76243e-05	-0.00102209	0.00912371	0.00467239	-0.054501	-0.00197393	-5.29849e-05	0.000163313	-0.155689	-0.258193	0.0829216	
2.925	-3.57378e-05	0.0181147	0.230958	-0.000617562	-0.0521735	0.227459	0.000581825	0.0702882	0.0034991	0.0301784	0.00954822	0.314896	-0.000317708	0.0385201	-0.000190092	-0.0159742	1.5373	0.0332801	-0.000222091	0.026139	-0.000217627	0.0700737	1.04768	-0.0152376	
2.95	2.76297e-05	0.0191024	0.230865	-0.000554195	-0.0511858	0.227366	0.000581825	0.0702882	0.0034991	0.0301584	0.0109989	0.314798	-0.00080055	0.058025	-0.00391879	-0.0193137	0.780197	-0.149148	0.0025347	0.0395081	-0.00374709	0.110272	0.534765	-0.141178	
2.975	-6.34489e-05	0.0211634	0.230916	-0.000645274	-0.0491248	0.227417	0.000581825	0.0702882	0.0034991	0.0301361	0.0138827	0.314824	-0.000891455	0.115356	0.00100895	-0.00363622	2.29323	0.19711	-0.00364314	0.08244	0.00205098	-0.247114	1.71727	0.231923	
3	-7.85005e-05	0.0229899	0.230962	-0.000660325	-0.0472983	0.227463	-2.73192e-05	0.000824124	0.00400686	0.0301122	0.0167652	0.314805	-0.000956245	0.115296	-0.000741591	-0.0025916	-0.00237746	-0.0700216	-0.000602065	0.073063	0.00184302	0.121643	-0.37508	-0.00831827	
3.025	-0.000297742	0.0249096	0.23096	-0.000270423	0.0240854	0.226953	-2.73192e-05	0.000824124	0.00400686	0.0299106	0.0198357	0.314787	-0.00806568	0.12282	-0.00071279	-0.284377	0.300925	0.00115202	-0.00876967	0.0767851	-8.35367e-05	-0.326704	0.148885	-0.0770623	
3.05	4.13902e-05	0.0278781	0.2311	6.87095e-05	0.027054	0.227094	-2.73192e-05	0.000824124	0.00400686	0.0303716	0.0241355	0.314849	0.0184416	0.171994	0.00247555	1.06029	1.96698	0.127534	0.0135653	0.118742	0.00561693	0.893399	1.67829	0.228019	
3.075	0.000117337	0.0313928	0.2311	0.000144657	0.0305687	0.227093	-2.73192e-05	0.000824124	0.00400686	0.0303621	0.0293844	0.314854	-0.000378596	0.209955	0.000211074	-0.752809	1.51842	-0.0905792	0.00303789	0.140588	-4.33264e-06	-0.421096	0.873818	-0.22485	
3.1	6.96231e-05	0.0353583	0.231238	9.69423e-05	0.0345342	0.227231	-2.73192e-05	0.000824124	0.00400686	0.0303633	0.0351085	0.314937	4.88071e-05	0.228965	0.00331895	0.0170961	0.760432	0.124315	-0.00190857	0.15862	0.00550361	-0.197858	0.721305	0.220318	
3.125	0.000130812	0.0392769	0.231238	0.000158131	0.0384528	0.227231	-2.73192e-05	0.000824124	0.00400686	0.0303757	0.0408353	0.314972	0.00049432	0.22907	0.00139986	0.0178205	0.00419449	-0.0767637	0.00244754	0.156743	-1.10904e-05	0.174245	-0.075096	-0.220588	
3.15	0.000146075	0.0432507	0.231319	0.000173394	0.0424266	0.227312	-2.73192e-05	0.000824124	0.00400686	0.0303971	0.0465683	0.315049	0.00085597	0.229323	0.00308703	0.014466	0.0100961	0.0674869	0.000610533	0.158954	0.0032671	-0.0734804	0.0884435	0.131128	
3.175	0.000171969	0.0465341	0.231399	0.000199288	0.04571	0.227392	-2.73192e-05	0.000824124	0.00400686	0.030432	0.051358	0.315153	0.00139406	0.191586	0.00413859	0.0215236	-1.50947	0.0420624	0.00103575	0.131334	0.00317964	0.0170086	-1.10479	-0.00349824	
3.2	0.000186306	0.0501879	0.231175	0.000213625	0.0493638	0.227168	-2.73192e-05	0.000824124	0.00400686	0.0304543	0.0566234	0.314916	0.000893771	0.210615	-0.00949127	-0.0200116	0.761169	-0.545194	0.000573488	0.146154	-0.00894258	-0.0184904	0.592789	-0.484889	
3.225	-0.000224806	0.0507532	0.231577	-0.000197487	0.0499291	0.22757	-2.73192e-05	0.000824124	0.00400686	0.0299999	0.0576027	0.315401	-0.0181768	0.0391728	0.0194327	-0.762822	-6.85769	1.15696	-0.0164445	0.0226119	0.0160685	-0.680718	-4.94168	1.00044	
3.25	-0.000217552	0.0527324	0.23146	-0.000190233	0.0519083	0.227453	-2.73192e-05	0.000824124	0.00400686	0.0300166	0.060483	0.315313	0.000669038	0.115213	-0.0035355	0.753832	3.0416	-0.918729	0.000290154	0.0791675	-0.00468423	0.669385	2.26223	-0.830107	
3.275	0.000175769	0.0532311	0.231472	0.000203089	0.052407	0.227465	-2.73192e-05	0.000824124	0.00400686	0.0305192	0.0614473	0.315343	0.0201032	0.0385732	0.0011969	0.777367	-3.06559	0.189296	0.0157329	0.0199479	0.000473445	0.617708	-2.36878	0.206307	
3.3	-0.000133494	0.0525556	0.231715	-0.000106175	0.0517315	0.227708	-2.73192e-05	0.000824124	0.00400686	0.0300318	0.0604958	0.31569	-0.0194956	-0.0380602	0.0138738	-1.58395	-3.06533	0.507076	-0.0123705	-0.0270215	0.00972495	-1.12414	-1.87878	0.37006	
3.325	0.000140804	0.054762	0.231352	0.000168123	0.0539378	0.227345	-2.73192e-05	0.000824124	0.00400686	0.030514	0.0633575	0.315171	0.0192883	0.114469	-0.0207395	1.55135	6.10115	-1.38453	0.0109719	0.0882553	-0.0145131	0.933697	4.61107	-0.96952	
3.35	-0.00050148	0.0546978	0.231158	-0.000474161	0.0538737	0.227151	-2.73192e-05	0.000824124	0.00400686	0.0295347	0.0633549	0.31509	-0.039174	-0.000105133	-0.00324347	-2.33849	-4.58295	0.699839	-0.0256914	-0.0025677	-0.00776099	-1.46653	-3.63292	0.270082	
3.375	-0.000229447	0.0526203	0.23156	-0.000202128	0.0517962	0.227553	-2.73192e-05	0.000824124	0.00400686	0.0300112	0.0604789	0.315477	0.0190633	-0.115039	0.0154588	2.32949	-4.59734	0.748091	0.0108813	-0.0830976	0.0160908	1.46291	-3.22119	0.954071	
3.4	-0.000247153	0.0523322	0.23129	-0.000219834	0.0515081	0.227283	-2.73192e-05	0.000824124	0.00400686	0.0299885	0.0599828	0.315168	-0.000908105	-0.0198455	-0.0123458	-0.798855	3.80772	-1.11219	-0.000708245	-0.0115241	-0.0108169	-0.463583	2.86294	-1.07631	
3.425	-0.000533686	0.0510494	0.231196	-0.000506367	0.0502253	0.227189	-2.73192e-05	0.000824124	0.00400686	0.0294878	0.0580618	0.315106	-0.0200288	-0.0768391	-0.00247677	-0.764827	-2.27974	0.394763	-0.0114613	-0.0513145	-0.00374299	-0.430123	-1.59162	0.282956	
3.45	-0.000552385	0.0487395	0.231189	-0.000525066	0.0479154	0.227182	-2.73192e-05	0.000824124	0.00400686	0.0294598	0.0547001	0.315073	-0.00111954	-0.13447	-0.00130849	0.756369	-2.30525	0.0467312	-0.000747963	-0.0923943	-0.00030221	0.428535	-1.64319	0.137631	
3.475	-0.000564749	0.0461915	0.231261	-0.00053743	0.0453674	0.227254	-2.73192e-05	0.000824124	0.00400686	0.0294385	0.0508688	0.315096	-0.000852827	-0.153249	0.000911424	0.0106683	-0.751152	0.0887964	-0.000494564	-0.10192	0.00288315	0.010136	-0.38104	0.127414	
3.5	-0.000579398	0.0429942	0.231292	-0.000552079	0.0421701	0.227285	0.000595281	0.0712141	0.0041067	0.0294151	0.046086	0.315079	-0.00093457	-0.191314	-0.000681831	-0.00326972	-1.52258	-0.0637302	-0.000585958	-0.127891	0.00123455	-0.00365578	-1.03884	-0.0659441	
3.525	0.000233326	0.0397047	0.231258	-0.000361955	-0.0315094	0.227151	0.000595281	0.0712141	0.0041067	0.0305265	0.0411101	0.314934	0.0444527	-0.199035	-0.00582397	1.81549	-0.308846	-0.205686	0.032509	-0.131582	-0.00133887	1.3238	-0.147628	-0.102937	
3.55	0.0005902	0.0363337	0.231458	-5.08089e-06	-0.0348804	0.227352	0.000595281	0.0712141	0.0041067	0.0310094	0.0363393	0.315039	0.0193159	-0.190833	0.00423121	-1.00547	0.328097	0.402207	0.014275	-0.134841	0.00801091	-0.72936	-0.130348	0.373991	
3.575	0.000595291	0.0322188	0.231311	9.53136e-09	-0.0389953	0.227205	0.000595281	0.0712141	0.0041067	0.031017	0.0301361	0.314941	0.000305429	-0.248129	-0.00393527	-0.760417	-2.29185	-0.326659	0.000203617	-0.164595	-0.00588401	-0.562854	-1.19016	-0.555797	
3.6	0.000967228	0.0285129	0.2315	0.000371947	-0.0427011	0.227393	0.000595281	0.0712141	0.0041067	0.0315242	0.0248804	0.315074	0.0202894	-0.210228	0.00532697	0.799357	1.51601	0.37049	0.0148775	-0.148235	0.00755087	0.586955	0.654373	0.537396	
3.625	0.000707552	0.0253676	0.231336	0.000112271	-0.0458464	0.227229	0.000595281	0.0712141	0.0041067	0.031068	0.0200954	0.315034	-0.0182471	-0.191399	-0.00161435	-1.54146	0.753182	-0.277652	-0.010387	-0.125811	-0.00656143	-1.01058	0.896961	-0.564492	
3.65	0.000651098	0.0231067	0.231485	5.58175e-05	-0.0481073	0.227378	0.000595281	0.0712141	0.0041067	0.0310988	0.0167355	0.315204	0.00123163	-0.134398	0.00679255	0.77915	2.28004	0.336276	-0.00225813	-0.0904368	0.00595217	0.325156	1.41498	0.500544	
3.675	0.000668665	0.0215491	0.23154	7.33842e-05	-0.049665	0.227433	0.000595281	0.0712141	0.0041067	0.031126	0.0143292	0.315318	0.00108752	-0.0962499	0.00457262	-0.00576442	1.52592	-0.0887972	0.000702668	-0.0623064	0.00220796	0.118432	1.12521	-0.149768	
3.7	0.000684745	0.0209384	0.231763	8.94636e-05	-0.0502756	0.227656	0.000595281	0.0712141	0.0041067	0.0311506	0.0133555	0.315604	0.000983738	-0.0389475	0.011442	-0.00415142	2.2921	0.274775	0.000643175	-0.0244253	0.00891714	-0.00237973	1.51525	0.268367	
3.725	0.000339169	0.0204916	0.231707	-0.000256112	-0.0507224	0.227601	0.000595281	0.0712141	0.0041067	0.0306822	0.0123845	0.315679	-0.0187352	-0.0388424	0.00298109	-0.788756	0.00420443	-0.338437	-0.013823	-0.0178724	-0.00222182	-0.578648	0.262118	-0.445558	
3.75	0.000342483	0.0209155	0.231807	-0.000252798	-0.0502986	0.2277	0.000595281	0.0712141	0.0041067	0.030688	0.0128581	0.315828	0.000230467	0.0189464	0.00598347	0.758625	2.31155	0.120095	0.000132551	0.0169548	0.00397825	0.558223	1.39309	0.248003	
3.775	0.000337337	0.0217256	0.231774	-0.000257944	-0.0494885	0.227667	0.000595281	0.0712141	0.0041067	0.0306831	0.0138186	0.315847	-0.000197831	0.0384174	0.000761277	-0.0171319	0.778842	-0.208888	-0.000205824	0.0324026	-0.00133203	-0.013535	0.617913	-0.212411	
3.8	-2.06541e-05	0.02364	0.231899	-0.000615935	-0.047574	0.227792	0.000595281	0.0712141	0.0041067	0.0301974	0.0162098	0.316137	-0.0194252	0.0956487	0.0116056	-0.769096	2.28925	0.433772	-0.0143196	0.076579	0.00501909	-0.564553	1.76705	0.254045	
3.825	-3.16203e-05	0.0247254	0.231701	-0.000626901	-0.0464886	0.227595	0.000595281	0.0712141	0.0041067	0.030184	0.0176544	0.315974	-0.000535056	0.0577861	-0.00655023	0.755607	-1.51451	-0.726232	-0.000438648	0.0434153	-0.00790619	0.55524	-1.32655	-0.517011	
3.85	-4.42328e-05	0.0263813	0.231703	-0.000639514	-0.0448327	0.227596	0.000595281	0.0712141	0.0041067	0.0301674	0.020057	0.315981	-0.000667793	0.0961026	0.000302262	-0.00530946	1.53266	0.2741	-0.000504501	0.0662368	5.86079e-05	-0.00263414	0.912857	0.318592	
3.875	-6.14074e-05	0.0284958	0.231567	-0.000656688	-0.0427182	0.22746	0.000595281	0.0712141	0.0041067	0.0301443	0.0229391	0.315869	-0.000920684	0.115283	-0.00449025	-0.0101156	0.767196	-0.191701	-0.000686981	0.0845795	-0.00544722	-0.00729921	0.733711	-0.220233	
3.9	-6.81159e-05	0.0307955	0.231617	-0.000663397	-0.0404186	0.227511	0.000595281	0.0712141	0.0041067	0.0301327	0.0262921	0.315919	-0.00046709	0.13412	0.00200338	0.0181438	0.753517	0.259745	-0.00026834	0.0919872	0.00202414	0.0167456	0.296307	0.298854	
3.925	-8.40169e-05	0.0330208	0.231382	-0.000679298	-0.0381932	0.227275	0.000595281	0.0712141	0.0041067	0.0301091	0.029646	0.315644	-0.000943617	0.134157	-0.0110129	-0.0190611	0.00145238	-0.52065	-0.000636042	0.0890133	-0.00942811	-0.0147081	-0.118955	-0.45809	
3.95	3.69511e-05	0.0366415	0.231375	-0.00055833	-0.0345725	0.227268	0.000595281	0.0712141	0.0041067	0.0300948	0.0349059	0.315664	-0.000569075	0.210396	0.000797791	0.0149817	3.04956	0.472426	0.00483872	0.144828	-0.000281872	0.21899	2.23258	0.36585	
3.975	-9.2388e-05	0.0398573	0.231326	-0.000687669	-0.0313567	0.227219	0.000595281	0.0712141	0.0041067	0.0300936	0.0396846	0.315568	-4.82736e-05	0.191147	-0.00383783	0.020832	-0.769956	-0.185425	-0.00517356	0.128633	-0.00194806	-0.400491	-0.647801	-0.0666477	
4	0.000255379	0.0441219	0.231316	-0.000339902	-0.0270922	0.227209	-6.35489e-05	0.00798442	0.00407876	0.0305709	0.0458943	0.315498	0.0190899	0.248388	-0.00277488	0.765528	2.28965	0.0425179	0.0139107	0.170582	-0.000388536	0.763369	1.67797	0.0623811	
4.025	0.000136922	0.047141	0.231494	0.00020047	0.0391565	0.227415	-6.35489e-05	0.00798442	0.00407876	0.0304095	0.0503985	0.315715	-0.00645395	0.180171	0.00865359	-1.02176	-2.72869	0.457139	-0.00473828	0.120763	0.00712078	-0.745958	-1.99276	0.300373	
4.05	0.000500545	0.0505212	0.23162	0.000564094	0.0425368	0.227541	-6.35489e-05	0.00798442	0.00407876	0.0309134	0.0551875	0.31581	0.0201563	0.191557	0.00381351	1.06441	0.455441	-0.193603	0.0145449	0.135209	0.00501904	0.771329	0.577845	-0.0840695	
