L_C_roll	L_A_roll	L_Linear	
0	0	0.0302378	
0	0	0.0300317	
0	0	0.0298255	
0	0	0.0293444	
0	0	0.0282449	
0	0	0.0276264	
0	0	0.0264581	
0	0	0.0252898	
0	0	0.0244652	
0	0	0.0233656	
0	0	0.0228158	
0	0	0.0224722	
0	0	0.0221973	
0	0	0.0227471	
0	0	0.0219224	
0	0	0.021785	
0	0	0.0212352	
0	0	0.0202731	
0	0	0.0197233	
0	0	0.018555	
0	0	0.0177304	
0	0	0.017318	
0	0	0.0161497	
0	0	0.0154625	
0	0	0.0155312	
0	0	0.0155312	
0	0	0.0155312	
0	0	0.0150502	
0	0	0.0151876	
0	0	0.0156	
0	0	0.0156	
0	0	0.0162872	
0	0	0.0171806	
0	0	0.0182114	
0	0	0.0184176	
0	0	0.0189674	
0	0	0.0189674	
0	0	0.0189674	
0	0	0.0189674	
0	0	0.0189674	
0	0	0.0191735	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0187612	
0	0	0.0184863	
0	0	0.0184176	
0	0	0.0184176	
0	0	0.0186238	
0	0	0.0186238	
0	0	0.0186238	
0	0	0.018555	
0	0	0.0184176	
0	0	0.0180053	
0	0	0.0171806	
0	0	0.0169744	
0	0	0.0169057	
0	0	0.0165621	
0	0	0.0164934	
0	0	0.0163559	
0	0	0.0163559	
0	0	0.0161497	
0	0	0.0162872	
0	0	0.0155312	
0	0	0.0145691	
0	0	0.0146379	
0	0	0.0145004	
0	0	0.0140194	
0	0	0.0137445	
0	0	0.013126	
0	0	0.0130572	
0	0	0.0129885	
0	0	0.013126	
0	0	0.0133321	
0	0	0.0129198	
0	0	0.0127824	
0	0	0.0127136	
0	0	0.0125762	
0	0	0.0130572	
0	0	0.0130572	
0	0	0.0130572	
0	0	0.0133321	
0	0	0.0122326	
0	0	0.0120951	
0	0	0.0122326	
0	0	0.0127136	
0	0	0.0120951	
0	0	0.0120951	
0	0	0.0120951	
0	0	0.0121639	
0	0	0.0121639	
0	0	0.0120951	
0	0	0.0120951	
0	0	0.0120264	
0	0	0.0119577	
0	0	0.011889	
0	0	0.0116828	
0	0	0.0115454	
0	0	0.0114766	
0	0	0.0119577	
0	0	0.0113392	
0	0	0.0114766	
0	0	0.0114766	
0	0	0.0114766	
0	0	0.0114766	
0	0	0.0115454	
0	0	0.0116141	
0	0	0.0118202	
0	0	0.0131947	
0	0	0.0134009	
0	0	0.0136757	
0	0	0.0145691	
0	0	0.0154625	
0	0	0.0159436	
0	0	0.0161497	
0	0	0.0166308	
0	0	0.0165621	
0	0	0.0164934	
0	0	0.0169057	
0	0	0.016837	
0	0	0.0163559	
0	0	0.0177304	
0	0	0.0183489	
0	0	0.0188299	
0	0	0.0186238	
0	0	0.0191048	
0	0	0.0191735	
0	0	0.0197233	
0	0	0.0204793	
0	0	0.0217163	
0	0	0.0219911	
0	0	0.0221973	
0	0	0.0226096	
0	0	0.0230907	
0	0	0.0231594	
0	0	0.023503	
0	0	0.024259	
0	0	0.0249462	
0	0	0.025977	
0	0	0.0266643	
0	0	0.0272828	
0	0	0.0276264	
0	0	0.0286572	
0	0	0.0294132	
0	0	0.0300317	
0	0	0.030444	
0	0	0.0314748	
0	0	0.0326431	
0	0	0.0343612	
0	0	0.0364916	
0	0	0.0381409	
0	0	0.0391717	
0	0	0.0400651	
0	0	0.0405462	
0	0	0.0416457	
0	0	0.0427453	
0	0	0.04357	
0	0	0.0454942	
0	0	0.0467999	
0	0	0.0478307	
0	0	0.0488616	
0	0	0.0501673	
0	0	0.0505109	
0	0	0.050992	
0	0	0.0510607	
0	0	0.0510607	
0	0	0.0511294	
0	0	0.0510607	
0	0	0.050992	
0	0	0.0507858	
0	0	0.0499611	
0	0	0.0492739	
0	0	0.0492739	
0	0	0.0481056	
0	0	0.0466625	
0	0	0.0457691	
0	0	0.0446695	
0	0	0.0432951	
0	0	0.042814	
0	0	0.0425391	
0	0	0.0415083	
0	0	0.0405462	
0	0	0.039103	
0	0	0.0383471	
0	0	0.0374537	
0	0	0.0366977	
0	0	0.035392	
0	0	0.0340863	
0	0	0.0328493	
0	0	0.0315436	
0	0	0.0305814	
0	0	0.0298942	
0	0	0.0293444	
0	0	0.02797	
0	0	0.0268704	
0	0	0.0260458	
0	0	0.025496	
0	0	0.0252898	
0	0	0.0252211	
0	0	0.02474	
0	0	0.0238467	
0	0	0.0228845	
0	0	0.0221286	
0	0	0.0209603	
0	0	0.0201356	
0	0	0.0187612	
