time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.775	0	0.0524622	0.25	-8.35253e-05	-0.00831524	0.0169093	-8.27802e-05	0.0601113	6.47674e-05	0	-0.0443583
0.8	0	0.051256	0.25	-8.33597e-05	-0.0067938	0.0138624	-8.27488e-05	0.0601093	6.47155e-05	0	-0.052339
0.825	0	0.0498346	0.25	-8.31949e-05	-0.00534868	0.0109675	-8.27117e-05	0.0601071	6.46555e-05	0	-0.061606
0.85	0	0.0481631	0.25	-8.30328e-05	-0.00401558	0.00829575	-8.26676e-05	0.0601044	6.45864e-05	0	-0.072387
0.875	0	0.0462004	0.25	-8.28752e-05	-0.00282745	0.00591304	-8.26155e-05	0.0601013	6.45075e-05	0	-0.0849468
0.9	0	0.0438983	0.25	-8.27233e-05	-0.00181369	0.00387799	-8.25538e-05	0.0600976	6.44178e-05	0	-0.0995943
0.925	0	0.0412003	0.25	-8.25776e-05	-0.000999448	0.00224071	-8.24807e-05	0.0600933	6.43168e-05	0	-0.116689
0.95	0	0.03804	0.25	-8.24376e-05	-0.000404981	0.00104151	-8.2394e-05	0.0600882	6.42039e-05	0	-0.136652
0.975	0	0.0343397	0.25	-8.23022e-05	-4.51734e-05	0.000309919	-8.22911e-05	0.0600823	6.40793e-05	0	-0.159973
1	0	0.0300086	0.25	-8.21688e-05	7.08257e-05	6.3944e-05	-8.21687e-05	0.0600754	6.39439e-05	0	-0.187225
0	0	0.0300086	0.25	-8.21688e-05	7.08257e-05	6.3944e-05	-8.21687e-05	0.0600754	6.39439e-05	0	-0.187225
0.025	0	0.0256775	0.25	-8.20444e-05	6.39107e-05	6.38197e-05	-8.20481e-05	0.0601914	0.000309652	0	-0.159973
0.05	0	0.0219772	0.25	-8.19365e-05	5.80025e-05	6.37224e-05	-8.19512e-05	0.0605513	0.001041	0	-0.136652
0.075	0	0.0188169	0.25	-8.18433e-05	5.29561e-05	6.36457e-05	-8.18752e-05	0.0611458	0.00223997	0	-0.11669
0.1	0	0.0161188	0.25	-8.17628e-05	4.86476e-05	6.35849e-05	-8.18175e-05	0.0619601	0.00387703	0	-0.0995953
0.125	0	0.0138167	0.25	-8.16936e-05	4.49714e-05	6.35364e-05	-8.17755e-05	0.0629738	0.00591188	0	-0.0849482
0.15	0	0.011854	0.25	-8.16342e-05	4.18371e-05	6.34976e-05	-8.17467e-05	0.064162	0.0082944	0	-0.0723886
0.175	0	0.0101825	0.25	-8.15833e-05	3.91678e-05	6.34663e-05	-8.17289e-05	0.0654951	0.0109659	0	-0.061608
0.2	0	0.00876103	0.25	-8.15398e-05	3.68978e-05	6.3441e-05	-8.17199e-05	0.0669401	0.0138607	0	-0.0523414
0.225	0	0.00755471	0.25	-8.15028e-05	3.49714e-05	6.34205e-05	-8.17177e-05	0.0684615	0.0169074	0	-0.0443612
0.25	0	0.0065339	0.25	-8.14713e-05	3.33412e-05	6.34038e-05	-8.17205e-05	0.0700215	0.020031	0	-0.0374711
0.275	0	0.00567349	0.25	-8.14447e-05	3.19672e-05	6.33902e-05	-8.17267e-05	0.0715818	0.0231546	0	-0.0315019
0.3	0	0.00495236	0.25	-8.14223e-05	3.08156e-05	6.33792e-05	-8.1735e-05	0.0731038	0.0262013	0	-0.0263068
0.325	0	0.00435277	0.25	-8.14037e-05	2.98581e-05	6.33702e-05	-8.17443e-05	0.07455	0.029096	0	-0.0217582
0.35	0	0.00385999	0.25	-8.13884e-05	2.90711e-05	6.3363e-05	-8.17538e-05	0.0758848	0.0317676	0	-0.0177444
0.375	0	0.00346192	0.25	-8.1376e-05	2.84354e-05	6.33573e-05	-8.17627e-05	0.0770751	0.0341502	0	-0.0141666
0.4	0	0.00314876	0.25	-8.13662e-05	2.79354e-05	6.33529e-05	-8.17704e-05	0.0780918	0.0361851	0	-0.010937
0.425	0	0.00291283	0.25	-8.13589e-05	2.75586e-05	6.33496e-05	-8.17768e-05	0.0789096	0.0378222	0	-0.00797609
0.45	0	0.00274833	0.25	-8.13537e-05	2.72959e-05	6.33473e-05	-8.17815e-05	0.0795085	0.0390213	0	-0.00521124
0.475	0	0.0026512	0.25	-8.13507e-05	2.71408e-05	6.33459e-05	-8.17843e-05	0.0798737	0.0397527	0	-0.00257446
0.5	0	0.00261908	0.25	-8.13497e-05	2.70895e-05	6.33455e-05	-8.17853e-05	0.0799963	0.0399985	0	-9.51182e-07
0.525	0	0.00265116	0.25	-8.13507e-05	2.71407e-05	6.33459e-05	-8.17843e-05	0.079873	0.0397527	0	0.00257254
0.55	0	0.00274823	0.25	-8.13537e-05	2.72958e-05	6.33473e-05	-8.17815e-05	0.0795071	0.0390213	0	0.00520925
0.575	0	0.00291269	0.25	-8.13589e-05	2.75584e-05	6.33496e-05	-8.17768e-05	0.0789075	0.0378222	0	0.00797398
0.6	0	0.00314856	0.25	-8.13662e-05	2.7935e-05	6.33529e-05	-8.17705e-05	0.078089	0.0361851	0	0.0109347
0.625	0	0.00346166	0.25	-8.1376e-05	2.8435e-05	6.33573e-05	-8.17628e-05	0.0770717	0.0341502	0	0.0141641
