L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-5.05495	4.43956	0	-51.11	-451.92	
-4.79121	4.08791	0	-51.11	-605.25	
-4.43956	4.08791	0	-32.28	-538	
-4.26374	3.82418	0	-10.76	-855.42	
-3.82418	3.47253	0	-88.77	-1595.17	
-3.38462	2.94505	0	-48.42	-1425.7	
-3.12088	2.41758	0	-56.49	-1608.62	
-2.85714	1.8022	0	-83.39	-1627.45	
-2.32967	1.27473	0	-99.53	-1592.48	
-1.71429	0.483516	0	-112.98	-1697.39	
-1.0989	-0.131868	0	-129.12	-1907.21	
-0.395604	-1.01099	0	-147.95	-1406.87	
0.307692	-1.62637	0	-118.36	-1312.72	
1.01099	-2.32967	0	-199.06	-1137.87	
1.97802	-3.12088	0	-161.4	-142.57	
2.68132	-4	0	-137.19	115.67	
3.47253	-4.79121	0	-174.85	336.25	
4.17582	-5.40659	0	-158.71	115.67	
4.96703	-6.02198	0	-174.85	72.63	
5.67033	-6.54945	0	-96.84	-121.05	
6.28571	-7.07692	0	-153.33	169.47	
6.72527	-7.69231	0	-91.46	-519.17	
7.25275	-7.69231	0	-107.6	500.34	
7.69231	-7.95604	0	-45.73	115.67	
7.86813	-8.04396	0	-45.73	96.84	
8.30769	-8.65934	0	-69.94	-344.32	
8.74725	-8.74725	0	-29.59	-174.85	
9.01099	-9.18681	0	-29.59	-336.25	
9.36264	-8.74725	0	-26.9	715.54	
9.36264	-9.8022	0	-5.38	-1527.92	
9.97802	-9.36264	0	-34.97	1167.46	
10.2418	-9.71429	0	-64.56	-169.47	
10.5934	-9.89011	0	-53.8	-1468.74	
10.8571	-9.62637	0	-51.11	548.76	
10.8571	-9.36264	0	-0	169.47	
10.8571	-9.97802	0	-0	-1603.24	
10.9451	-9.0989	0	-0	-591.8	
10.9451	-8.92308	0	-24.21	-231.34	
10.5934	-8.65934	0	8.07	-333.56	
10.3297	-8.30769	0	2.69	-524.55	
10.2418	-8.13187	0	2.69	-790.86	
9.8022	-7.78022	0	67.25	-642.91	
9.27473	-7.42857	0	24.21	-438.47	
9.01099	-7.16484	0	86.08	-1135.18	
8.65934	-7.07692	0	51.11	-290.52	
8.30769	-6.81319	0	69.94	-231.34	
7.78022	-6.54945	0	209.82	-306.66	
