time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	0.00456357	0.0267276	0.233084	-0.000634222	-0.00543925	2.79731e-05	0.0119116	0.0742072	2.78027e-05	0.0207759	0.0988481	0.00901995	0.0233722	0.297886
0.2	0.00508602	0.0292251	0.233085	-0.000633147	-0.00543361	2.80147e-05	0.0119127	0.0742128	2.77964e-05	0.0210688	0.101205	0.00975248	0.0268643	0.297853
0.225	0.00561316	0.0317697	0.233085	-0.000632062	-0.00542787	2.80797e-05	0.0119138	0.0742185	2.78124e-05	0.0211524	0.102619	0.0104918	0.0304212	0.297828
0.25	0.0061398	0.0343377	0.233085	-0.000630977	-0.00542208	2.81685e-05	0.0119148	0.0742243	2.78517e-05	0.0210294	0.10309	0.0112307	0.0340104	0.297813
0.275	0.00666081	0.0369058	0.233085	-0.000629903	-0.00541628	2.82804e-05	0.0119159	0.0742301	2.79142e-05	0.0207025	0.102618	0.0119621	0.0375994	0.297806
0.3	0.00717115	0.0394503	0.233085	-0.00062885	-0.00541055	2.84142e-05	0.0119169	0.0742359	2.79991e-05	0.0201744	0.101204	0.012679	0.0411554	0.297808
0.325	0.00766583	0.0419478	0.233085	-0.000627828	-0.00540492	2.85677e-05	0.011918	0.0742415	2.81045e-05	0.0194478	0.0988466	0.0133743	0.0446461	0.297819
0.35	0.00813992	0.0443747	0.233085	-0.000626849	-0.00539945	2.87379e-05	0.0119189	0.074247	2.8228e-05	0.0185253	0.0955463	0.0140412	0.0480388	0.297838
0.375	0.00858858	0.0467075	0.233084	-0.000625922	-0.0053942	2.89211e-05	0.0119199	0.0742523	2.83662e-05	0.0174098	0.0913033	0.0146728	0.0513007	0.297864
0.4	0.00900703	0.0489227	0.233084	-0.000625056	-0.00538921	2.91127e-05	0.0119207	0.0742573	2.85153e-05	0.0161039	0.0861173	0.0152625	0.0543991	0.297895
0.425	0.00939054	0.0509967	0.233084	-0.000624264	-0.00538454	2.93078e-05	0.0119215	0.0742619	2.86705e-05	0.0146103	0.0799886	0.0158034	0.0573012	0.297931
0.45	0.00973447	0.052906	0.233083	-0.000623553	-0.00538024	2.95008e-05	0.0119222	0.0742662	2.88269e-05	0.0129318	0.072917	0.0162889	0.0599739	0.297968
0.475	0.0100342	0.0546272	0.233083	-0.000622934	-0.00537636	2.96858e-05	0.0119228	0.0742701	2.89789e-05	0.0110709	0.0649026	0.0167126	0.0623842	0.298007
0.5	0.0102853	0.0561366	0.233083	-0.000622417	-0.00537297	2.98569e-05	0.0119233	0.0742735	2.91212e-05	0.00903053	0.0559454	0.0170679	0.0644988	0.298044
