L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
-7.60604	5.58242	-0.000721585	-5.31868	8.19231	-6.02275	4.87912	0.000652862	-5.47253	6.84066	-150.64	10.76	53.8	80.7	-164.09	131.81	-34.97	29.59	
-8.22143	5.58242	-0.00103084	-5.58242	8.71978	-6.46231	4.87912	0.000652862	-5.47253	7.1044	-142.57	10.76	59.18	0	-142.57	129.12	-34.97	-2.69	
-8.39725	5.58242	-0.00103084	-5.58242	8.98352	-6.72604	4.87912	0.000652862	-5.47253	7.36813	-193.68	5.38	67.25	-5.38	-126.43	129.12	-34.97	0	
-8.57308	5.58242	-0.00103084	-5.58242	9.33516	-6.98978	4.87912	0.000652862	-5.47253	7.63187	-223.27	26.9	64.56	5.38	-134.5	131.81	-29.59	13.45	
-8.7489	5.58242	-0.00103084	-5.58242	9.5989	-7.25352	4.87912	0.000652862	-5.47253	7.80769	-236.72	5.38	78.01	5.38	-166.78	129.12	-29.59	8.07	
-8.83681	5.67033	-0.00240528	-5.31868	9.51099	-7.51725	4.87912	0.000618501	-5.47253	7.98352	-174.85	0	37.66	56.49	-118.36	123.74	-29.59	24.21	
-9.27637	5.58242	-0.00302378	-5.49451	10.0385	-7.8689	4.87912	0.00058414	-5.47253	8.24725	-201.75	8.07	64.56	-8.07	-96.84	129.12	-34.97	10.76	
-9.4522	5.58242	-0.00295506	-5.49451	9.95055	-8.04473	4.87912	-0.000687223	-5.47253	8.51099	-199.06	16.14	61.87	16.14	-112.98	131.81	-13.45	-8.07	
-9.54011	5.58242	-0.00295506	-5.49451	10.3022	-8.04473	4.87912	-0.000549779	-5.47253	8.51099	-217.89	8.07	61.87	0	-118.36	129.12	-29.59	2.69	
-9.54011	5.58242	-0.00295506	-5.49451	10.3022	-8.13264	4.87912	-0.000549779	-5.47253	8.77473	-190.99	8.07	56.49	0	-121.05	129.12	-29.59	0	
-9.54011	5.58242	-0.0029207	-5.49451	10.3022	-8.22055	4.87912	-0.000549779	-5.47253	8.68681	-199.06	13.45	59.18	0	-112.98	129.12	-29.59	0	
-9.54011	5.58242	-0.0029207	-5.40659	10.0385	-8.30846	4.87912	-0.000549779	-5.47253	8.68681	-169.47	8.07	64.56	-8.07	-112.98	129.12	-29.59	-2.69	
-9.54011	5.58242	-0.0029207	-5.49451	10.2143	-8.30846	4.87912	-0.000549779	-5.47253	8.68681	-166.78	18.83	61.87	24.21	-118.36	145.26	-29.59	-2.69	
-9.62802	5.58242	-0.0029207	-5.49451	10.2143	-8.30846	4.87912	-0.000549779	-5.47253	8.68681	-145.26	13.45	53.8	16.14	-78.01	134.5	-26.9	5.38	
-9.62802	5.58242	-0.0029207	-5.49451	9.95055	-8.30846	4.87912	-0.000549779	-5.47253	8.68681	-104.91	8.07	64.56	32.28	-21.52	129.12	-29.59	32.28	
-9.62802	5.58242	-0.0029207	-5.49451	9.86264	-8.22055	4.87912	-0.000549779	-5.38462	8.5989	-59.18	18.83	64.56	-5.38	-16.14	129.12	-16.14	21.52	
-9.62802	5.58242	-0.00240528	-5.40659	9.51099	-8.22055	4.87912	-0.000412334	-5.47253	8.42308	-24.21	8.07	26.9	0	-21.52	134.5	-13.45	32.28	
-9.4522	5.58242	-0.00144317	-5.58242	9.42308	-8.13264	4.87912	-0.000412334	-5.47253	8.33516	-40.35	13.45	40.35	0	-29.59	129.12	-24.21	53.8	
-9.27637	5.58242	-0.00089339	-5.58242	9.33516	-8.04473	4.87912	-0.000412334	-5.47253	8.15934	-26.9	18.83	51.11	8.07	2.69	129.12	-24.21	59.18	
-9.18846	5.58242	-0.000859029	-5.49451	9.07143	-7.8689	4.87912	-0.000377973	-5.47253	8.07143	0	10.76	56.49	21.52	10.76	131.81	-26.9	53.8	
-8.83681	5.58242	-0.000859029	-5.58242	8.8956	-7.69308	4.87912	-0.000377973	-5.47253	7.71978	0	10.76	26.9	10.76	10.76	134.5	-61.87	37.66	
-8.48516	5.58242	-0.000790307	-5.49451	8.63187	-7.34143	4.87912	-0.000309251	-5.47253	7.45604	-48.42	10.76	48.42	2.69	-24.21	129.12	-59.18	40.35	
-8.30934	5.67033	-0.000721585	-5.58242	8.36813	-7.07769	4.87912	-0.000274889	-5.47253	7.19231	-24.21	16.14	53.8	0	-5.38	131.81	-18.83	67.25	
-8.22143	5.67033	-0.000721585	-5.58242	8.19231	-7.07769	4.87912	-0.000274889	-5.47253	7.1044	26.9	13.45	40.35	26.9	29.59	126.43	-21.52	53.8	
-7.95769	5.58242	-0.000721585	-5.49451	7.75275	-6.90187	4.87912	-0.000274889	-5.47253	6.66484	18.83	13.45	43.04	10.76	94.15	131.81	-40.35	45.73	
-7.60604	5.58242	-0.000687223	-5.58242	7.22527	-6.46231	4.87912	-0.000274889	-5.47253	6.13736	40.35	8.07	40.35	0	91.46	131.81	-16.14	26.9	
-6.90275	5.67033	-0.000652862	-5.49451	6.43407	-5.75901	4.87912	0.000755946	-5.47253	5.43407	0	21.52	61.87	8.07	48.42	131.81	-53.8	29.59	
-6.28736	5.58242	-0.000652862	-5.58242	5.99451	-5.14363	4.87912	0.000962113	-5.47253	4.99451	21.52	24.21	45.73	13.45	86.08	150.64	-32.28	13.45	
-5.75989	5.58242	0.000171806	-5.49451	5.37912	-4.52824	4.87912	0.00171806	-5.47253	4.29121	53.8	29.59	56.49	2.69	102.22	156.02	-24.21	10.76	
-5.14451	5.58242	0.000721585	-5.58242	4.85165	-4.00077	4.87912	0.00171806	-5.47253	3.67582	34.97	40.35	59.18	0	104.91	156.02	-51.11	24.21	
-4.44121	5.58242	0.001237	-5.58242	4.14835	-3.29747	4.87912	0.00195859	-5.38462	2.97253	26.9	24.21	43.04	29.59	112.98	158.71	-43.04	18.83	
-3.73791	5.58242	0.00130572	-5.49451	3.53297	-2.68209	4.87912	0.00219911	-5.47253	2.09341	43.04	40.35	34.97	2.69	153.33	156.02	-16.14	18.83	
-3.03462	5.58242	0.00130572	-5.58242	2.56593	-1.97879	4.87912	0.002474	-5.56044	1.39011	59.18	24.21	53.8	0	137.19	158.71	-18.83	21.52	
-2.33132	5.67033	0.00130572	-5.58242	1.77473	-1.18758	4.87912	0.00254273	-5.47253	0.686813	75.32	18.83	59.18	5.38	131.81	158.71	-16.14	32.28	
-1.62802	5.67033	0.00130572	-5.58242	1.15934	-0.484286	4.87912	0.00254273	-5.56044	-0.104396	83.39	29.59	53.8	0	147.95	156.02	-21.52	24.21	
-0.924725	5.67033	0.00130572	-5.58242	0.368132	0.306923	4.87912	0.00254273	-5.47253	-0.895604	96.84	24.21	53.8	0	142.57	156.02	-40.35	26.9	
-0.133516	5.67033	0.00130572	-5.58242	-0.423077	1.09813	4.87912	0.00254273	-5.47253	-1.68681	78.01	43.04	53.8	0	139.88	156.02	-37.66	5.38	
0.657692	5.58242	0.00130572	-5.58242	-1.12637	1.80143	4.87912	0.00257709	-5.47253	-2.47802	86.08	40.35	56.49	0	134.5	153.33	-34.97	37.66	
1.36099	5.67033	0.00137445	-5.58242	-1.91758	2.59264	4.87912	0.00195859	-5.47253	-3.09341	72.63	40.35	34.97	-2.69	129.12	145.26	-45.73	0	
2.1522	5.67033	0.00113392	-5.49451	-2.44505	3.47176	4.87912	0.00192423	-5.47253	-3.7967	88.77	40.35	59.18	-26.9	131.81	129.12	-51.11	26.9	
2.85549	5.67033	0.001237	-5.58242	-3.5	4.08714	4.87912	0.00195859	-5.47253	-4.5	83.39	43.04	48.42	0	142.57	137.19	-48.42	21.52	
3.55879	5.58242	0.00127136	-5.58242	-4.02747	4.61462	4.87912	0.001237	-5.56044	-5.2033	56.49	34.97	59.18	0	158.71	131.81	-48.42	-10.76	
4.17418	5.67033	0.001237	-5.58242	-4.64286	5.40582	4.87912	0.000755946	-5.47253	-5.90659	67.25	24.21	61.87	-5.38	131.81	134.5	-48.42	24.21	
4.78956	5.67033	0.000824668	-5.40659	-4.99451	6.02121	4.87912	0.00058414	-5.56044	-6.52198	110.29	18.83	48.42	-16.14	118.36	129.12	-40.35	16.14	
5.40495	5.67033	0.000790307	-5.58242	-5.96154	6.54868	4.87912	0.000618501	-5.56044	-7.04945	110.29	43.04	56.49	2.69	134.5	131.81	-51.11	13.45	
5.75659	5.58242	0.000790307	-5.58242	-6.4011	6.98824	4.87912	0.000618501	-5.56044	-7.48901	123.74	40.35	53.8	0	153.33	139.88	-40.35	10.76	
