time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	-4.28349e-05	0.0660525	0.202769	-0.000144035	-0.00733119	-4.56788e-05	-7.77297e-05	0.0786546	-5.2382e-05	0	0.0133652	0.00450402	0.0765244	0.247284
0.2	-4.29134e-05	0.0663291	0.202769	-0.00017231	-0.00712716	-4.56373e-05	-7.77301e-05	0.0786552	-5.23266e-05	0	0.00887341	0.00450958	0.0768662	0.247307
0.225	-4.299e-05	0.0664971	0.202769	-0.000203621	-0.00690147	-4.56141e-05	-7.77256e-05	0.0786555	-5.22871e-05	0	0.0046187	0.00451542	0.0770564	0.247325
0.25	-4.30619e-05	0.066561	0.202769	-0.000236526	-0.0066645	-4.5608e-05	-7.7717e-05	0.0786556	-5.22633e-05	0	0.000487395	0.00452128	0.0771028	0.247339
0.275	-4.31261e-05	0.0665225	0.202769	-0.000269428	-0.00642773	-4.56187e-05	-7.77048e-05	0.0786554	-5.22557e-05	0	-0.00363089	0.0045269	0.0770096	0.247347
0.3	-4.31792e-05	0.0663805	0.20277	-0.00030073	-0.00620267	-4.56458e-05	-7.76896e-05	0.078655	-5.22648e-05	0	-0.00784619	0.00453199	0.0767774	0.247349
0.325	-4.32183e-05	0.0661311	0.20277	-0.000328992	-0.00599968	-4.56895e-05	-7.76716e-05	0.0786544	-5.22917e-05	0	-0.0122711	0.0045363	0.0764027	0.247345
0.35	-4.32407e-05	0.0657678	0.20277	-0.000353069	-0.00582702	-4.57503e-05	-7.76509e-05	0.0786536	-5.23375e-05	0	-0.0170239	0.00453963	0.0758781	0.247334
0.375	-4.32445e-05	0.0652807	0.202771	-0.000372227	-0.00569	-4.58293e-05	-7.76273e-05	0.0786524	-5.24034e-05	0	-0.0222315	0.00454183	0.0751911	0.247315
0.4	-4.32286e-05	0.0646568	0.202772	-0.000386213	-0.00559044	-4.59277e-05	-7.76006e-05	0.078651	-5.24909e-05	0	-0.028033	0.00454284	0.0743245	0.247289
0.425	-4.31193e-05	0.0638793	0.202773	-0.000395278	-0.00552658	-4.60473e-05	-7.75696e-05	0.0786493	-5.26011e-05	0	-0.0345835	0.00454279	0.0732556	0.247255
0.45	-4.30652e-05	0.0629277	0.202774	-0.000400158	-0.00549316	-4.61903e-05	-7.75336e-05	0.0786471	-5.27356e-05	0	-0.042058	0.00454158	0.0719554	0.247213
0.475	-4.29943e-05	0.0617765	0.202775	-0.000401993	-0.005482	-4.63586e-05	-7.74909e-05	0.0786446	-5.28955e-05	0	-0.0506561	0.00453951	0.0703885	0.247162
0.5	-4.29094e-05	0.0603949	0.202777	-0.000402224	-0.00548281	-4.65542e-05	-7.74397e-05	0.0786415	-5.30813e-05	0	-0.0606076	0.00453681	0.0685116	0.247103
