time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0.875	0.00121864	0.0523594	0.22728	0.00923943	0.000308237	0.00501953	-0.000690413	0.065344	2.34276e-05	0.0300649	0.0613347	0.310239	0.00873788	-0.0521072	0.0286518	0.179459	-0.668039	0.117568	0.0112226	-0.0418838	0	0.0724827	-0.48708	0	0.00926917	0.000258089	0.005	-0.000668279	0.0652901	0	
0.9	0.00152272	0.0511569	0.227278	0.00975304	0.000321129	0.00310807	-0.000690122	0.0653427	2.39084e-05	0.0304069	0.0595787	0.310918	0.0136792	-0.0702396	0.0271475	0.197652	-0.725294	-0.0601701	0.0131744	-0.0546035	0	0.0839666	-0.532497	0	0.00978287	0.000272392	0.00308658	-0.000668279	0.0652901	0	
0.925	0.00187925	0.0496214	0.227276	0.0100387	0.000327307	0.00148757	-0.000689728	0.065341	2.42669e-05	0.0308767	0.0573243	0.311452	0.0187922	-0.090174	0.021368	0.204521	-0.797378	-0.231181	0.0154375	-0.0686134	0	0.0974345	-0.590497	0	0.0100683	0.00028034	0.00146447	-0.000668279	0.0652901	0	
0.95	0.0022967	0.0477165	0.227275	0.0101499	0.000328223	0.000404716	-0.000689233	0.0653388	2.4436e-05	0.0314723	0.0545171	0.311755	0.0238268	-0.112291	0.0121275	0.201384	-0.884679	-0.36962	0.0180653	-0.0842445	0	0.113205	-0.662448	0	0.0101791	0.000283425	0.000380602	-0.000668279	0.0652901	0	
0.975	0.00278501	0.0453973	0.227275	0.0101668	0.000326059	2.43493e-05	-0.000688639	0.0653362	2.43749e-05	0.032188	0.0510919	0.311774	0.0286246	-0.137007	0.000768892	0.191912	-0.988625	-0.454344	0.02112	-0.101866	0	0.13165	-0.750052	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1	0.00334918	0.0426389	0.227275	0.0101674	0.000322958	2.41628e-05	-0.000687953	0.0653331	2.41851e-05	0.0330152	0.0470184	0.311639	0.0330898	-0.162941	-0.00540387	0.178606	-1.03736	-0.246911	0.0238883	-0.118262	0	0.0904563	-0.561685	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.025	0.00397001	0.0395299	0.227276	0.0101682	0.000319465	2.39695e-05	-0.000687194	0.0653296	2.39881e-05	0.0339259	0.0424316	0.311501	0.0364296	-0.18347	-0.00553471	0.133595	-0.821179	-0.00523351	0.0256746	-0.129954	0	0.0530849	-0.373711	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.05	0.00462435	0.0361874	0.227276	0.010169	0.000315712	2.37808e-05	-0.000686392	0.0653259	2.37953e-05	0.0348865	0.0375052	0.311367	0.038422	-0.197059	-0.00534206	0.0796936	-0.543539	0.00770623	0.0265744	-0.136951	0	0.0195356	-0.186133	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.075	0.00529074	0.032729	0.227277	0.010167	0.000314935	2.62286e-05	-0.000687492	0.0653255	2.62399e-05	0.0358668	0.0324111	0.311245	0.0392107	-0.203762	-0.00489021	0.0315478	-0.268124	0.0180737	0.0266833	-0.139264	0	-0.0101919	0.00105182	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.1	0.0059511	0.029271	0.227277	0.0101679	0.000310625	2.60583e-05	-0.000686587	0.0653212	2.60648e-05	0.0368382	0.0273228	0.311141	0.0388559	-0.203533	-0.00417109	-0.0141919	0.00916438	0.0287651	0.0260967	-0.136902	0	-0.0360973	0.187842	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.125	0.00658912	0.0259302	0.227277	0.0101688	0.000306463	2.59146e-05	-0.00068571	0.0653171	2.59166e-05	0.0377779	0.0224098	0.311055	0.037589	-0.196522	-0.00343997	-0.0506757	0.280444	0.0292446	0.0249102	-0.129875	0	-0.0581809	0.374237	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.15	0.00719099	0.0228231	0.227277	0.0101696	0.000302593	2.57982e-05	-0.000684883	0.0653132	2.5796e-05	0.0386655	0.0178422	0.310987	0.0355059	-0.182703	-0.00273275	-0.0833234	0.552722	0.0282889	0.0232195	-0.118193	0	-0.0764424	0.560238	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.175	0.00774533	0.0200658	0.227277	0.0101704	0.00029916	2.57068e-05	-0.000684122	0.0653098	2.57009e-05	0.039484	0.01379	0.310933	0.0327385	-0.162088	-0.00213564	-0.110697	0.824603	0.0238843	0.02112	-0.101866	0	-0.0908821	0.745845	0	0.0101954	0.000283878	0	-0.000668279	0.0652901	0	
1.2	0.00824644	0.0177452	0.227277	0.010171	0.000296276	2.55168e-05	-0.000634104	0.0653089	0.000405784	0.0402068	0.0103835	0.310752	0.0289117	-0.13626	-0.00725231	-0.153072	1.03312	-0.204667	0.0190885	-0.0843501	0	-0.0719556	0.658191	0	0.0101954	0.000283878	0	-0.000618885	0.0652921	0.000380602	
1.225	0.00870279	0.0158363	0.227279	0.0101716	0.00029391	2.51336e-05	-0.000297152	0.0653203	0.00148833	0.040785	0.00758684	0.310335	0.0231284	-0.111865	-0.0166752	-0.231329	0.975825	-0.376918	0.017508	-0.0688271	0	-0.0547292	0.586089	0	0.0101954	0.000283878	0	-0.000282175	0.0653058	0.00146447	
1.25	0.00912528	0.014294	0.22728	0.0101719	0.000292	2.46208e-05	0.000570073	0.0653537	0.00310854	0.0411804	0.00532955	0.309759	0.0158165	-0.0902914	-0.0230396	-0.292476	0.862931	-0.254573	0.0163413	-0.0549303	0	-0.038796	0.527835	0	0.0101954	0.000283878	0	0.000585428	0.0653412	0.00308658	
1.275	0.00952393	0.0130818	0.227282	0.0101721	0.000290495	2.40658e-05	0.00213017	0.0654159	0.00501976	0.0413748	0.00355234	0.309127	0.00777603	-0.0710885	-0.0252753	-0.321621	0.768118	-0.08943	0.0155606	-0.0423314	0	-0.0237795	0.482053	0	0.0101954	0.000283878	0	0.00214668	0.065405	0.005	
1.3	0.00990813	0.0121713	0.227284	0.0101721	0.000289354	2.35651e-05	0.00444025	0.065509	0.00693104	0.0413748	0.0022072	0.308553	-2.17328e-06	-0.0538055	-0.0229602	-0.311128	0.691318	0.0926062	0.0151476	-0.0307328	0	-0.00932479	0.447661	0	0.0101954	0.000283878	0	0.00445872	0.0654993	0.00691342	
1.325	0.0102868	0.0115408	0.227285	0.010172	0.000288546	2.32088e-05	0.00744323	0.0656308	0.00855142	0.0412119	0.0012578	0.308143	-0.00651419	-0.0379759	-0.0164041	-0.260481	0.633183	0.262244	0.0150925	-0.0198603	0	0.00490955	0.423847	0	0.0101954	0.000283878	0	0.0074644	0.065622	0.00853553	
1.35	0.0106688	0.0111756	0.227286	0.0101718	0.00028805	2.30653e-05	0.0109766	0.0657744	0.00963423	0.0409395	0.000680102	0.307977	-0.010896	-0.023108	-0.00662408	-0.175271	0.594719	0.391199	0.0153941	-0.00945707	0	0.0192599	0.410047	0	0.0101954	0.000283878	0	0.011001	0.0657664	0.0096194	
