time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.075	-8.61949e-05	0.0673805	0.217077	-4.9247e-05	0.000162136	0.0033057	-4.91819e-05	0.0703033	1.32855e-05	0.0294478	0.0814802	0.287571	-0.000764286	0.0521412	-0.0244805	-0.0142214	-0.465449	-0.383473	0	0.033761	0	0	-0.263351	0	
0.1	-8.55352e-05	0.0681444	0.217082	-4.93714e-05	0.000193943	0.00553104	-4.92664e-05	0.0703051	1.20807e-05	0.0294218	0.082528	0.286783	-0.00104018	0.0419105	-0.0315174	-0.011036	-0.40923	-0.281476	0	0.0275651	0	0	-0.233332	0	
0.125	-8.47587e-05	0.0687626	0.217089	-4.95016e-05	0.00024161	0.00799782	-4.93534e-05	0.0703064	1.07093e-05	0.0293916	0.0833515	0.2859	-0.00120875	0.0329376	-0.0353252	-0.00674251	-0.358913	-0.152312	0	0.0220467	0	0	-0.209047	0	
0.15	-8.40084e-05	0.0692503	0.217095	-4.96269e-05	0.000305996	0.0104646	-4.94373e-05	0.0703075	9.3171e-06	0.0293602	0.083979	0.285011	-0.00125585	0.0251038	-0.0355508	-0.00188394	-0.313353	-0.00902383	0	0.01707	0	0	-0.189899	0	
0.175	-8.32543e-05	0.0696191	0.217101	-4.47642e-05	0.000371884	0.0126911	-4.95119e-05	0.0703083	8.04881e-06	0.0293308	0.0844374	0.284205	-0.00117615	0.0183333	-0.0322172	0.00318791	-0.27082	0.133345	0	0.0125129	0	0	-0.175418	0	
0.2	-8.13628e-05	0.0698763	0.217104	-4.48408e-05	0.000465624	0.0144575	-4.46136e-05	0.0702944	6.33583e-06	0.0293072	0.084743	0.283567	-0.000944479	0.0122239	-0.0255553	0.00926676	-0.244376	0.266476	0	0.0082632	0	0	-0.165249	0	
0.225	-8.18928e-05	0.0700334	0.217108	-4.48902e-05	0.000569135	0.0155916	-4.46488e-05	0.0702947	5.75543e-06	0.0292904	0.0849162	0.283159	-0.000669136	0.00693068	-0.0162913	0.0110137	-0.211729	0.370559	0	0.00421661	0	0	-0.15914	0	
0.25	-8.17553e-05	0.0700896	0.217109	-4.49045e-05	0.000677669	0.0159823	-4.46601e-05	0.0702948	5.56035e-06	0.029285	0.0849637	0.283023	-0.000216815	0.00189679	-0.00545868	0.0180928	-0.201356	0.433306	0	0.000273645	0	0	-0.156942	0	
0.275	-8.18849e-05	0.0700474	0.217108	-4.48843e-05	0.000785969	0.0155916	-4.46483e-05	0.0702947	5.77308e-06	0.0292903	0.0848917	0.283172	0.000209512	-0.00287966	0.00598451	0.0170531	-0.191058	0.457728	0	-0.00366259	0	0	-0.158601	0	
0.3	-8.26418e-05	0.0699066	0.217106	-4.48292e-05	0.000888769	0.0144575	-4.95689e-05	0.0703087	7.07757e-06	0.0293068	0.0846962	0.283592	0.000662773	-0.00781931	0.0167909	0.0181305	-0.197586	0.432258	0	-0.00768884	0	0	-0.164157	0	
0.325	-8.3249e-05	0.0696625	0.217101	-4.97185e-05	0.000995617	0.0126899	-4.95097e-05	0.0703082	8.10561e-06	0.0293306	0.0843708	0.284243	0.000952767	-0.0130171	0.0260451	0.0115997	-0.207913	0.370165	0	-0.011904	0	0	-0.173748	0	
0.35	-8.39612e-05	0.0693094	0.217096	-4.9604e-05	0.00107405	0.0104646	-4.94352e-05	0.0703074	9.38752e-06	0.0293597	0.0839036	0.285058	0.0011622	-0.0186868	0.0325682	0.00837741	-0.226789	0.260926	0	-0.0164118	0	0	-0.187609	0	
0.375	-8.47314e-05	0.0688391	0.217089	-4.94752e-05	0.001136	0.00799785	-4.93512e-05	0.0703063	1.0792e-05	0.0293911	0.0832736	0.285954	0.00125434	-0.025201	0.0358581	0.00368565	-0.260567	0.131593	0	-0.0213229	0	0	-0.20608	0	
0.4	-8.54963e-05	0.0682401	0.217083	-4.93427e-05	0.00118063	0.00553108	-4.92641e-05	0.070305	1.21735e-05	0.0294213	0.0824571	0.286843	0.00121142	-0.0326599	0.0355662	-0.00171706	-0.298356	-0.0116728	0	-0.0267579	0	0	-0.229615	0	
0.425	-8.61687e-05	0.0674977	0.217077	-4.9217e-05	0.00120874	0.00330573	-4.91799e-05	0.0703033	1.33864e-05	0.0294474	0.0814265	0.287635	0.00104332	-0.0412228	0.0316883	-0.00672372	-0.342515	-0.155118	0	-0.0328506	0	0	-0.258794	0	
0.45	-8.66656e-05	0.0665937	0.217073	-4.91073e-05	0.00122272	0.00153965	-4.91035e-05	0.0703012	1.43e-05	0.0294667	0.0801503	0.28825	0.000769565	-0.0510493	0.0246032	-0.0109504	-0.39306	-0.283401	0	-0.0397506	0	0	-0.294332	0	
0.475	-8.69316e-05	0.065506	0.217071	-4.90207e-05	0.00122629	0.000405673	-4.90382e-05	0.0702986	1.48106e-05	0.029477	0.0785927	0.288625	0.000415121	-0.0623035	0.0149854	-0.0141778	-0.450168	-0.384714	0	-0.0476274	0	0	-0.337103	0	
0.5	-8.6931e-05	0.0642079	0.21707	-4.89607e-05	0.00122414	1.47981e-05	-4.89857e-05	0.0702956	1.48518e-05	0.0294773	0.0767134	0.288719	9.59993e-06	-0.07517	0.00375617	-0.0162208	-0.514662	-0.449168	0	-0.0566747	0	0	-0.388159	0	
0	-8.6931e-05	0.0642079	0.21707	-4.89607e-05	0.00122414	1.47981e-05	-4.89857e-05	0.0702956	1.48518e-05	0.0294773	0.0767134	0.288719	9.59993e-06	-0.07517	0.00375617	-0.0162208	-0.514662	-0.449168	0	-0.0566747	0	0	-0.388159	0	
