L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-10.9451	6.81319	0	605.25	317.42	
-10.9451	6.81319	0	610.63	317.42	
-11.033	6.81319	0	599.87	314.73	
-10.9451	6.81319	0	605.25	317.42	
-10.9451	6.81319	0	607.94	317.42	
-11.033	6.81319	0	607.94	314.73	
-11.033	6.81319	0	607.94	314.73	
-11.033	6.81319	0	605.25	314.73	
-11.033	6.81319	0	599.87	314.73	
-11.033	6.81319	0	602.56	314.73	
-11.033	6.81319	0	605.25	314.73	
-11.033	6.81319	0	599.87	317.42	
-10.9451	6.81319	0	597.18	314.73	
-11.033	6.81319	0	607.94	314.73	
-10.9451	6.72527	0	607.94	317.42	
-11.033	6.81319	0	607.94	320.11	
-11.033	6.81319	0	602.56	320.11	
-11.033	6.72527	0	602.56	328.18	
-10.9451	6.72527	0	607.94	338.94	
-11.033	6.63736	0	602.56	338.94	
-11.033	6.63736	0	599.87	344.32	
-11.033	6.72527	0	605.25	338.94	
-11.033	6.63736	0	605.25	341.63	
-11.033	6.72527	0	599.87	330.87	
-10.9451	6.72527	0	597.18	336.25	
-10.9451	6.72527	0	602.56	330.87	
-10.9451	6.72527	0	607.94	330.87	
-10.9451	6.72527	0	607.94	330.87	
-10.9451	6.72527	0	605.25	325.49	
-10.9451	6.81319	0	599.87	314.73	
-11.033	6.81319	0	605.25	312.04	
-10.9451	6.9011	0	599.87	258.24	
-10.9451	6.98901	0	610.63	228.65	
-10.9451	7.25275	0	599.87	220.58	
-10.9451	7.34066	0	610.63	166.78	
-10.9451	7.51648	0	602.56	145.26	
-11.033	7.69231	0	605.25	121.05	
-11.033	7.78022	0	607.94	112.98	
-10.9451	7.86813	0	546.07	94.15	
-11.1209	7.95604	0	540.69	83.39	
-11.1209	8.04396	0	538	61.87	
-11.1209	8.04396	0	538	48.42	
-11.1209	8.21978	0	538	29.59	
-11.1209	8.21978	0	538	29.59	
-11.1209	8.21978	0	538	2.69	
-11.1209	8.30769	0	538	0	
-11.1209	8.21978	0	538	16.14	
-11.1209	8.30769	0	538	29.59	
-11.1209	8.21978	0	538	40.35	
-11.1209	8.21978	0	538	67.25	
-11.1209	8.13187	0	538	69.94	
-11.1209	8.04396	0	538	78.01	
-11.1209	8.04396	0	538	83.39	
-11.1209	7.95604	0	532.62	112.98	
-11.033	7.95604	0	535.31	99.53	
