L_C_roll	L_A_roll	L_Linear	
0	0	-0.0146379	
0	0	-0.0149127	
0	0	-0.014844	
0	0	-0.0144317	
0	0	-0.0147066	
0	0	-0.0147753	
0	0	-0.0147066	
0	0	-0.0145004	
0	0	-0.0147753	
0	0	-0.0140194	
0	0	-0.0137445	
0	0	-0.0139506	
0	0	-0.0145691	
0	0	-0.0141568	
0	0	-0.0151189	
0	0	-0.0156	
0	0	-0.0156	
0	0	-0.0156	
0	0	-0.0156	
0	0	-0.0145691	
0	0	-0.0152564	
0	0	-0.0145691	
0	0	-0.0146379	
0	0	-0.0141568	
0	0	-0.0140194	
0	0	-0.014363	
0	0	-0.0144317	
0	0	-0.0144317	
0	0	-0.0144317	
0	0	-0.0144317	
0	0	-0.014363	
0	0	-0.014363	
0	0	-0.0135383	
0	0	-0.0132634	
0	0	-0.013126	
0	0	-0.0127824	
0	0	-0.0124387	
0	0	-0.0116141	
0	0	-0.0113392	
0	0	-0.0103771	
0	0	-0.00962113	
0	0	-0.00927752	
0	0	-0.00859029	
0	0	-0.00742201	
0	0	-0.00632246	
0	0	-0.0058414	
0	0	-0.00494801	
0	0	-0.00412334	
0	0	-0.00329867	
0	0	-0.00233656	
0	0	-0.00178678	
0	0	-0.00103084	
0	0	-0.000412334	
0	0	0.000206167	
0	0	0.000962113	
0	0	0.00158061	
0	0	0.00226784	
0	0	0.00309251	
0	0	0.00357356	
0	0	0.00377973	
0	0	0.00446695	
0	0	0.00487929	
0	0	0.00549779	
0	0	0.00625373	
0	0	0.00700968	
0	0	0.00790307	
0	0	0.00914007	
0	0	0.0105145	
0	0	0.0125075	
0	0	0.0142942	
0	0	0.0158749	
0	0	0.0182801	
0	0	0.0199295	
0	0	0.0213726	
0	0	0.0227471	
0	0	0.0236405	
0	0	0.0235718	
0	0	0.0246026	
0	0	0.0257709	
0	0	0.0265955	
0	0	0.0271453	
0	0	0.0280387	
0	0	0.0287259	
0	0	0.0289321	
0	0	0.0285198	
0	0	0.0283136	
0	0	0.0285198	
0	0	0.0280387	
0	0	0.0276951	
0	0	0.0271453	
0	0	0.0265955	
0	0	0.0257022	
0	0	0.0254273	
0	0	0.0246713	
0	0	0.0243277	
0	0	0.0237092	
0	0	0.0234343	
0	0	0.022266	
0	0	0.0215788	
0	0	0.0202731	
0	0	0.0212352	
0	0	0.0212352	
0	0	0.0209603	
0	0	0.0208229	
0	0	0.0204105	
0	0	0.0204105	
0	0	0.0194484	
0	0	0.0184176	
0	0	0.0182114	
0	0	0.0178678	
0	0	0.0171119	
0	0	0.0156687	
0	0	0.0147753	
0	0	0.014363	
0	0	0.0140194	
0	0	0.0132634	
0	0	0.0124387	
0	0	0.0113392	
0	0	0.0100335	
0	0	0.0101709	
0	0	0.00934624	
0	0	0.00927752	
0	0	0.00920879	
0	0	0.00900263	
0	0	0.00810924	
0	0	0.00755946	
0	0	0.00700968	
0	0	0.00632246	
0	0	0.0058414	
0	0	0.00563523	
0	0	0.00529162	
0	0	0.00116828	
0	0	0.000824668	
0	0	0.000824668	
0	0	0.00109956	
0	0	0.000824668	
0	0	0.000412334	
0	0	-0.000343612	
0	0	-0.000274889	
0	0	-0.000481056	
0	0	-0.000755946	
0	0	-0.001237	
0	0	-0.00116828	
0	0	-0.00116828	
0	0	-0.001237	
0	0	-0.00109956	
0	0	-0.00137445	
0	0	-0.00137445	
0	0	-0.00178678	
0	0	-0.00199295	
0	0	-0.00199295	
0	0	-0.00219911	
0	0	-0.00206167	
0	0	-0.00219911	
0	0	-0.00226784	
0	0	-0.00240528	
0	0	-0.00233656	
0	0	-0.00213039	
0	0	-0.00206167	
0	0	-0.00178678	
0	0	-0.0018555	
0	0	-0.00199295	
0	0	-0.00192423	
0	0	-0.00199295	
0	0	-0.00130572	
0	0	-0.00144317	
0	0	-0.00130572	
0	0	-0.00130572	
0	0	-0.00130572	
0	0	-0.00137445	
0	0	-0.00137445	
0	0	-0.00089339	
0	0	-0.000687223	
0	0	-0.000687223	
0	0	-0.000618501	
0	0	-0.000618501	
0	0	-0.000618501	
0	0	-0.000618501	
0	0	-0.000549779	
0	0	-0.000412334	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000824668	
0	0	-0.000687223	
0	0	-0.000755946	
0	0	-0.000618501	
0	0	-0.000274889	
0	0	-0.000206167	
0	0	-0.000206167	
0	0	0.000618501	
0	0	0.000549779	
0	0	0.000755946	
0	0	0.00089339	
0	0	0.00130572	
0	0	0.000274889	
0	0	0.000481056	
0	0	0.00240528	
0	0	0.00261145	
0	0	0.00288634	
0	0	0.00281762	
0	0	0.00240528	
0	0	0.00233656	
0	0	0.00233656	
0	0	0.00206167	
0	0	0.0018555	
0	0	0.00116828	
0	0	0.000755946	
0	0	0.000755946	
0	0	0.000755946	
0	0	0.000618501	
0	0	0.000549779	
0	0	0.000549779	
0	0	0.000549779	
0	0	0.00089339	
0	0	0.000481056	
0	0	0.000549779	
0	0	0.000549779	
0	0	0.000549779	
0	0	0.000549779	
0	0	0.000618501	
0	0	0.000687223	
0	0	0.00089339	
0	0	0.00151189	
0	0	0.00281762	
0	0	0.00309251	
0	0	0.00336739	
0	0	0.00508545	
0	0	0.00597884	
0	0	0.00742201	
0	0	0.00810924	
0	0	0.00962113	
0	0	0.0109956	
0	0	0.0114079	
0	0	0.0126449	
0	0	0.0138819	
0	0	0.0149815	
0	0	0.0160123	
0	0	0.016837	
0	0	0.0175242	
0	0	0.0183489	
0	0	0.0188986	
0	0	0.0203418	
0	0	0.020548	
0	0	0.0212352	
0	0	0.0221286	
0	0	0.0226784	
0	0	0.0232969	
0	0	0.0241215	
0	0	0.0255647	
0	0	0.0261832	
0	0	0.0265268	
0	0	0.0270766	
0	0	0.0275577	
0	0	0.0283823	
0	0	0.0293444	
0	0	0.0302378	
0	0	0.0311999	
0	0	0.0319559	
0	0	0.0328493	
0	0	0.0344299	
0	0	0.0358731	
0	0	0.037385	
0	0	0.0396528	
0	0	0.0409585	
0	0	0.0421955	
0	0	0.04357	
0	0	0.0452193	
0	0	0.0461814	
0	0	0.0473497	
0	0	0.0485867	
0	0	0.0493426	
0	0	0.0500299	
0	0	0.050236	
0	0	0.050236	
0	0	0.0500299	
0	0	0.0498924	
0	0	0.0492739	
0	0	0.0490678	
0	0	0.048518	
0	0	0.0479682	
0	0	0.0476246	
0	0	0.0470061	
0	0	0.0471435	
0	0	0.0463189	
0	0	0.0456316	
0	0	0.0443946	
0	0	0.0446695	
0	0	0.0443946	
0	0	0.0422642	
0	0	0.0425391	
0	0	0.0412334	
0	0	0.0399277	
0	0	0.0395153	
0	0	0.0395841	
0	0	0.039103	
0	0	0.0384158	
0	0	0.0377973	
0	0	0.0366977	
0	0	0.0356669	
0	0	0.0346361	
0	0	0.0338801	
0	0	0.0331242	
0	0	0.0322995	
0	0	0.0311999	
0	0	0.0301004	
0	0	0.0290695	
0	0	0.0277638	
0	0	0.0264581	
0	0	0.0259083	
0	0	0.0243964	
0	0	0.0232282	
0	0	0.022266	
0	0	0.0219224	
0	0	0.0206167	
0	0	0.0204105	
0	0	0.019311	
0	0	0.0190361	
0	0	0.018074	
0	0	0.0167683	
0	0	0.0162185	
0	0	0.0158061	
0	0	0.0151876	
0	0	0.014844	
0	0	0.0145004	
0	0	0.0142255	
0	0	0.0142255	
0	0	0.0140881	
0	0	0.0138819	
0	0	0.0130572	
0	0	0.0132634	
0	0	0.0132634	
0	0	0.0132634	
0	0	0.0131947	
0	0	0.0132634	
0	0	0.0133321	
0	0	0.0134696	
0	0	0.0135383	
0	0	0.013126	
0	0	0.0138819	
0	0	0.0140194	
0	0	0.0139506	
0	0	0.0142255	
0	0	0.0147753	
0	0	0.0147066	
0	0	0.0149815	
0	0	0.0152564	
0	0	0.0156687	
0	0	0.0157374	
0	0	0.0163559	
0	0	0.016837	
0	0	0.0166308	
0	0	0.0164934	
0	0	0.0158061	
0	0	0.0173868	
0	0	0.0192423	
0	0	0.0198608	
0	0	0.0208916	
0	0	0.0204105	
0	0	0.0199982	
0	0	0.0199982	
0	0	0.0199982	
0	0	0.0199295	
0	0	0.0199295	
0	0	0.019792	
0	0	0.0193797	
0	0	0.0193797	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0192423	
0	0	0.0189674	
0	0	0.0188986	
0	0	0.0188986	
0	0	0.0188986	
0	0	0.0188986	
0	0	0.0188299	
0	0	0.0187612	
0	0	0.0187612	
0	0	0.0184176	
0	0	0.0177991	
0	0	0.017318	
0	0	0.0171806	
0	0	0.0166995	
0	0	0.0161497	
0	0	0.016081	
0	0	0.016081	
0	0	0.016081	
0	0	0.0160123	
0	0	0.0153251	
0	0	0.0147753	
0	0	0.0141568	
0	0	0.0133321	
0	0	0.0130572	
0	0	0.0130572	
0	0	0.0116141	
0	0	0.0122326	
0	0	0.0102396	
0	0	0.00955241	
0	0	0.00941496	
0	0	0.0089339	
0	0	0.00845285	
0	0	0.00776562	
0	0	0.00735329	
0	0	0.00728457	
0	0	0.00694096	
0	0	0.00632246	
0	0	0.00591012	
0	0	0.00604757	
0	0	0.00529162	
0	0	0.00481056	
0	0	0.00467312	
0	0	0.00432951	
0	0	0.0039859	
0	0	0.0039859	
0	0	0.00377973	
0	0	0.00336739	
0	0	0.00350484	
0	0	0.00295506	
0	0	0.00288634	
0	0	0.00288634	
0	0	0.00288634	
0	0	0.00288634	
0	0	0.00295506	
0	0	0.00295506	
0	0	0.00322995	
0	0	0.00405462	
0	0	0.00542906	
0	0	0.00604757	
0	0	0.00700968	
0	0	0.00824668	
0	0	0.00886518	
0	0	0.0101022	
0	0	0.0109956	
0	0	0.0128511	
0	0	0.0140881	
0	0	0.0151189	
0	0	0.0166308	
0	0	0.0181427	
0	0	0.0191735	
0	0	0.0204105	
0	0	0.0213726	
0	0	0.0225409	
0	0	0.0233656	
0	0	0.0245339	
0	0	0.0252898	
0	0	0.0264581	
0	0	0.0274202	
0	0	0.0286572	
0	0	0.0296193	
0	0	0.030444	
0	0	0.0318184	
0	0	0.0331929	
0	0	0.0344299	
0	0	0.0351858	
0	0	0.0364228	
0	0	0.037385	
0	0	0.038622	
0	0	0.0396528	
0	0	0.0408211	
0	0	0.0419893	
0	0	0.0429515	
0	0	0.0438449	
0	0	0.0450131	
0	0	0.0463189	
0	0	0.0476246	
0	0	0.0498237	
0	0	0.0510607	
0	0	0.0523664	
0	0	0.0538096	
0	0	0.0554589	
0	0	0.0562149	
0	0	0.0569708	
0	0	0.057658	
0	0	0.0578642	
0	0	0.0580704	
0	0	0.0580017	
0	0	0.0580704	
0	0	0.0580017	
0	0	0.0574519	
0	0	0.0573144	
0	0	0.0573144	
0	0	0.0565585	
0	0	0.0558713	
0	0	0.0553902	
0	0	0.0544281	
0	0	0.0537409	
0	0	0.0531224	
0	0	0.0524351	
0	0	0.0514043	
0	0	0.0507171	
0	0	0.0494801	
0	0	0.0485867	
0	0	0.0474871	
0	0	0.0466625	
0	0	0.0455629	
0	0	0.0453567	
0	0	0.0446695	
0	0	0.044051	
0	0	0.0434325	
0	0	0.0424017	
0	0	0.0413708	
0	0	0.0395153	
0	0	0.0377286	
0	0	0.0365603	
0	0	0.0353233	
0	0	0.0340176	
0	0	0.0326431	
0	0	0.0311312	
0	0	0.0298942	
0	0	0.0289321	
0	0	0.0281074	
0	0	0.0279013	
0	0	0.0277638	
0	0	0.0263894	
