time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	-9.95399e-05	0.0408352	0.222576	-0.00127181	-0.00695096	2.55031e-07	-7.54289e-05	0.0733037	-5.02638e-07	-0.000780257	-0.100823	0.00488961	0.0434782	0.280165
0.2	-0.000121462	0.0382948	0.222576	-0.00127177	-0.00695665	6.52693e-08	-7.53723e-05	0.073298	-6.46399e-07	-0.000988229	-0.103248	0.00485805	0.0399642	0.280143
0.225	-0.000148781	0.035706	0.222576	-0.00127172	-0.00696244	-1.045e-07	-7.53237e-05	0.0732922	-7.69318e-07	-0.00121164	-0.104702	0.00481941	0.0363842	0.28013
0.25	-0.000181833	0.0330932	0.222576	-0.00127169	-0.00696828	-2.51419e-07	-7.52847e-05	0.0732864	-8.68971e-07	-0.0014476	-0.105186	0.00477325	0.0327712	0.280127
0.275	-0.000220896	0.0304804	0.222576	-0.00127167	-0.00697413	-3.73762e-07	-7.52571e-05	0.0732805	-9.44069e-07	-0.00169321	-0.1047	0.00471919	0.0291582	0.280134
0.3	-0.000266171	0.0278918	0.222576	-0.00127166	-0.00697993	-4.70722e-07	-7.52424e-05	0.0732747	-9.94236e-07	-0.00194558	-0.103242	0.00465693	0.0255782	0.28015
0.325	-0.000317792	0.0253515	0.222575	-0.00127167	-0.00698562	-5.42395e-07	-7.52421e-05	0.073269	-1.02e-06	-0.0022018	-0.100815	0.00458625	0.0220643	0.280176
0.35	-0.000375815	0.0228838	0.222574	-0.00127169	-0.00699115	-5.89744e-07	-7.52577e-05	0.0732635	-1.02276e-06	-0.00245899	-0.0974171	0.00450704	0.0186495	0.280209
0.375	-0.000440227	0.0205126	0.222573	-0.00127173	-0.00699646	-6.14534e-07	-7.52904e-05	0.0732582	-1.0047e-06	-0.00271425	-0.0930488	0.00441923	0.0153671	0.28025
0.4	-0.000510942	0.0182623	0.222572	-0.00127179	-0.00700151	-6.19251e-07	-7.53414e-05	0.0732531	-9.6876e-07	-0.00296469	-0.0877101	0.00432289	0.0122504	0.280296
0.425	-0.0005878	0.0161568	0.222571	-0.00127186	-0.00700624	-6.06999e-07	-7.54119e-05	0.0732484	-9.18461e-07	-0.0032074	-0.0814011	0.00421813	0.00933288	0.280346
0.45	-0.000670572	0.0142204	0.22257	-0.00127196	-0.00701059	-5.81373e-07	-7.55027e-05	0.073244	-8.57837e-07	-0.0034395	-0.0741218	0.0041052	0.00664813	0.280397
0.475	-0.000758954	0.0124772	0.222569	-0.00127208	-0.00701451	-5.46324e-07	-7.56148e-05	0.0732401	-7.91273e-07	-0.00365809	-0.0658721	0.00398441	0.00422987	0.280448
0.5	-0.000852571	0.0109513	0.222567	-0.00127221	-0.00701795	-5.05999e-07	-7.57487e-05	0.0732367	-7.23349e-07	-0.00386027	-0.0566522	0.00385619	0.00211191	0.280497
0	-0.000852571	0.0109513	0.222567	-0.00127221	-0.00701795	-5.05999e-07	-7.57487e-05	0.0732367	-7.23349e-07	0	-0.0566747	0.00385619	0.00211191	0.280497
0.025	-0.000847696	0.00965661	0.222569	-0.00127215	-0.00702084	-6.82889e-07	-5.36911e-05	0.0732348	0.000390038	0.000387607	-0.0476297	0.00385811	0.000321957	0.280407
0.05	-0.000832633	0.00857167	0.222574	-0.00127214	-0.00702324	-1.2634e-06	9.77456e-05	0.0732395	0.00152396	0.000784739	-0.0397552	0.00384435	-0.00116196	0.280064
0.075	-0.00080676	0.00766987	0.222582	-0.00127219	-0.0070252	-2.18706e-06	0.0004953	0.0732561	0.00329005	0.00120116	-0.0328576	0.00379395	-0.00237849	0.279504
0.1	-0.000769279	0.00692913	0.222593	-0.00127234	-0.00702679	-3.35925e-06	0.00123162	0.0732888	0.00551546	0.00164709	-0.0267676	0.00369181	-0.00336187	0.278786
0.125	-0.000719222	0.00633132	0.222605	-0.0012726	-0.00702805	-4.66045e-06	0.0023662	0.0733405	0.00798233	0.00213351	-0.0213353	0.00353037	-0.00414239	0.277986
0.15	-0.000655437	0.00586187	0.222618	-0.00127295	-0.00702903	-5.95791e-06	0.00391953	0.073412	0.0104492	0.00267235	-0.0164274	0.00331012	-0.00474655	0.277185
0.175	-0.000576556	0.00550937	0.222629	-0.00127339	-0.00702976	-7.11873e-06	0.00587115	0.0735023	0.0126747	0.00327687	-0.0119232	0.0030392	-0.00519698	0.276467
0.2	-0.000480944	0.00526524	0.222637	-0.0012739	-0.00703028	-8.02325e-06	0.00816159	0.0736086	0.0144408	0.00396192	-0.007712	0.00273228	-0.00551192	0.275905
0.225	-0.000366636	0.00512359	0.222643	-0.00127442	-0.0070306	-8.5774e-06	0.0106982	0.0737267	0.0155748	0.00474433	-0.00369032	0.002409	-0.00570464	0.275559
0.25	-0.000231254	0.00508096	0.222644	-0.00127494	-0.00703073	-8.72264e-06	0.0133643	0.0738509	0.0159657	0.00564333	0.000240664	0.00209248	-0.0057827	0.275465
0.275	-7.19432e-05	0.00513633	0.222642	-0.00127539	-0.00703069	-8.44239e-06	0.0160305	0.0739754	0.0155752	0.00668103	0.00417756	0.00180808	-0.00574745	0.275634
0.3	0.000114814	0.00529097	0.222635	-0.00127576	-0.00703045	-7.76294e-06	0.0185674	0.074094	0.0144415	0.0078829	0.00821713	0.00158233	-0.00559403	0.276049
0.325	0.000333187	0.00554861	0.222626	-0.00127598	-0.00703001	-6.75169e-06	0.0208582	0.0742013	0.0126756	0.00927851	0.0124586	0.00144161	-0.00531161	0.27667
0.35	0.00058821	0.00591546	0.222614	-0.00127602	-0.00702932	-5.50912e-06	0.0228104	0.0742931	0.0104504	0.0109021	0.0170063	0.00141082	-0.0048843	0.277435
0.375	0.000885909	0.00640039	0.222601	-0.00127586	-0.00702837	-4.15844e-06	0.0243644	0.0743666	0.00798361	0.0127937	0.0219719	0.00151168	-0.00429197	0.278267
0.4	0.00123347	0.00701517	0.222589	-0.00127546	-0.0070271	-2.83326e-06	0.0254998	0.0744208	0.00551683	0.0149996	0.0274775	0.00176108	-0.00351106	0.279084
0.425	0.00163945	0.00777481	0.222578	-0.00127481	-0.00702549	-1.66433e-06	0.0262371	0.0744568	0.00329146	0.0175742	0.0336583	0.00217009	-0.00251497	0.279804
0.45	0.0021139	0.0086979	0.22257	-0.00127391	-0.00702346	-7.67586e-07	0.0266357	0.0744774	0.00152535	0.0205807	0.0406663	0.00274351	-0.00127417	0.280355
0.475	0.00266871	0.00980708	0.222565	-0.00127276	-0.00702098	-2.32188e-07	0.0267884	0.074487	0.00039138	0.0240929	0.0486737	0.0034811	0.000244192	0.280682
0.5	0.00331783	0.0111296	0.222564	-0.00127136	-0.00701799	-1.12562e-07	0.0268118	0.074491	5.44476e-07	0.0281972	0.0578772	0.0043794	0.00207694	0.280748
0	0.00331783	0.0111296	0.222564	-0.00127136	-0.00701799	-1.12562e-07	0.0268118	0.074491	5.44476e-07	0.0281972	0.0578772	0.0043794	0.00207694	0.280748
0.025	0.00407231	0.0126879	0.222566	-0.00126973	-0.00701444	-2.11586e-07	0.0268134	0.0744945	3.98172e-07	0.0323706	0.0672581	0.00543028	0.00424476	0.280676
0.05	0.00492422	0.0144674	0.222568	-0.00126789	-0.0070104	-3.11642e-07	0.0268152	0.0744986	2.44253e-07	0.0360293	0.075652	0.00661636	0.00671829	0.280599
0.075	0.00586083	0.0164434	0.222569	-0.00126587	-0.00700591	-4.0668e-07	0.0268172	0.0745031	8.94963e-08	0.0391791	0.0830591	0.00791981	0.00946287	0.28052
0.1	0.00686954	0.0185914	0.222571	-0.00126369	-0.00700103	-4.90916e-07	0.0268194	0.0745079	-5.95863e-08	0.0418258	0.0894791	0.00932305	0.012444	0.280441
