R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
3.56044	6.13901	-0.0114423	-5.93407	-4.08791	3.01758	5.84615	-0.0620649	-5.41044	-3.93297	56.49	145.26	99.53	2.69	223.27	-45.73	48.42	24.21	
4	6.13901	-0.0106777	-5.84615	-4.43956	3.45714	5.84615	-0.0621078	-5.49835	-4.28462	61.87	150.64	94.15	-18.83	169.47	-21.52	45.73	16.14	
4.17582	6.13901	-0.0101709	-5.84615	-4.61538	3.63297	5.93407	-0.0621679	-5.58626	-4.37253	83.39	150.64	91.46	-2.69	134.5	-18.83	5.38	0	
4.35165	6.13901	-0.0101365	-5.84615	-4.7033	3.80879	5.93407	-0.0621851	-5.58626	-4.28462	96.84	150.64	91.46	-8.07	80.7	-16.14	16.14	-5.38	
4.26374	6.0511	-0.0104114	-5.93407	-4.35165	3.80879	5.84615	-0.0621851	-5.49835	-4.10879	91.46	150.64	86.08	-21.52	5.38	-61.87	16.14	21.52	
4.35165	6.13901	-0.0111244	-5.84615	-4.43956	3.72088	5.93407	-0.0622109	-5.58626	-3.66923	34.97	150.64	91.46	-24.21	-8.07	-80.7	0	0	
4.17582	6.13901	-0.0120865	-5.84615	-4.35165	3.54505	5.93407	-0.0623312	-5.67418	-3.31758	26.9	150.64	83.39	0	-37.66	-112.98	0	-21.52	
3.91209	6.0511	-0.0128511	-5.75824	-3.73626	3.28132	5.93407	-0.0624514	-5.58626	-2.79011	-16.14	147.95	53.8	13.45	-94.15	-121.05	-5.38	-16.14	
3.56044	6.13901	-0.0131431	-5.75824	-3.47253	2.75385	5.93407	-0.0624944	-5.58626	-2.26264	-16.14	147.95	64.56	-18.83	-185.61	-112.98	-5.38	-13.45	
3.20879	6.13901	-0.0131603	-5.75824	-3.20879	2.4022	5.84615	-0.062503	-5.58626	-1.64725	-75.32	145.26	64.56	-10.76	-228.65	-115.67	-5.38	-24.21	
2.59341	6.13901	-0.0130315	-5.75824	-2.32967	1.78681	5.93407	-0.0625116	-5.58626	-0.856044	-145.26	147.95	64.56	-26.9	-255.55	-121.05	-5.38	-13.45	
1.97802	6.13901	-0.0129542	-5.84615	-1.45055	0.995604	5.93407	-0.0625116	-5.58626	-0.0648352	-185.61	150.64	61.87	-13.45	-269	-131.81	-5.38	-13.45	
1.0989	6.13901	-0.0129456	-5.75824	-0.483516	0.204396	5.93407	-0.0625116	-5.58626	0.902198	-204.44	147.95	56.49	-16.14	-258.24	-112.98	-5.38	-10.76	
0.21978	6.13901	-0.0129628	-5.84615	0.483516	-0.762637	5.93407	-0.0625116	-5.58626	1.78132	-215.2	147.95	75.32	-13.45	-234.03	-129.12	-5.38	-13.45	
-0.571429	6.13901	-0.0131174	-5.75824	1.36264	-1.64176	5.84615	-0.0625116	-5.58626	2.74835	-207.13	145.26	56.49	-21.52	-239.41	-126.43	-5.38	-13.45	
