L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.74725	8.21978	0	766.65	312.04	
-8.74725	8.30769	0	769.34	347.01	
-8.74725	8.21978	0	769.34	344.32	
-8.74725	8.21978	0	831.21	314.73	
-8.74725	8.21978	0	777.41	368.53	
-8.74725	8.21978	0	769.34	298.59	
-8.74725	8.30769	0	807	387.36	
-8.83516	8.30769	0	809.69	360.46	
-8.74725	8.21978	0	863.49	406.19	
-8.74725	8.21978	0	772.03	387.36	
-8.83516	8.21978	0	809.69	363.15	
-8.74725	8.21978	0	820.45	352.39	
-8.74725	8.21978	0	812.38	400.81	
-8.83516	8.21978	0	885.01	373.91	
-8.74725	8.21978	0	828.52	419.64	
-8.74725	8.21978	0	815.07	376.6	
-8.74725	8.21978	0	788.17	392.74	
-8.74725	8.21978	0	801.62	363.15	
-8.74725	8.30769	0	777.41	355.08	
-8.74725	8.21978	0	790.86	322.8	
-8.74725	8.21978	0	809.69	419.64	
-8.74725	8.21978	0	815.07	312.04	
-8.83516	8.21978	0	780.1	422.33	
-8.74725	8.21978	0	777.41	314.73	
-8.74725	8.21978	0	828.52	390.05	
-8.74725	8.21978	0	801.62	352.39	
-8.83516	8.30769	0	774.72	379.29	
-8.74725	8.30769	0	782.79	338.94	
-8.74725	8.21978	0	815.07	295.9	
-8.74725	8.30769	0	782.79	223.27	
-8.74725	8.30769	0	825.83	217.89	
-8.74725	8.3956	0	812.38	123.74	
-8.74725	8.3956	0	914.6	53.8	
-8.74725	8.48352	0	833.9	-102.22	
-8.74725	8.48352	0	790.86	-99.53	
-8.74725	8.3956	0	812.38	-115.67	
-8.83516	8.48352	0	807	-115.67	
-8.74725	8.48352	0	801.62	-107.6	
-8.74725	8.48352	0	785.48	-188.3	
-8.74725	8.48352	0	788.17	-231.34	
-8.74725	8.3956	0	828.52	-244.79	
-8.74725	8.48352	0	782.79	-244.79	
-8.74725	8.48352	0	790.86	-250.17	
-8.74725	8.48352	0	782.79	-250.17	
-8.74725	8.48352	0	804.31	-250.17	
-8.74725	8.48352	0	798.93	-247.48	
-8.74725	8.48352	0	798.93	-244.79	
-8.74725	8.48352	0	801.62	-285.14	
-8.74725	8.48352	0	796.24	-247.48	
-8.74725	8.48352	0	790.86	-247.48	
-8.74725	8.48352	0	796.24	-220.58	
-8.74725	8.3956	0	782.79	-223.27	
-8.83516	8.48352	0	793.55	-69.94	
-8.74725	8.48352	0	801.62	-96.84	
-8.74725	8.3956	0	807	-123.74	
-8.74725	8.3956	0	793.55	-118.36	
-8.74725	8.48352	0	836.59	-104.91	
-8.74725	8.48352	0	788.17	-112.98	
-8.74725	8.48352	0	839.28	-177.54	
-8.74725	8.48352	0	790.86	-234.03	
-8.83516	8.48352	0	825.83	-156.02	
-8.83516	8.48352	0	825.83	-199.06	
-8.74725	8.48352	0	815.07	-158.71	
-8.74725	8.48352	0	860.8	-225.96	
-8.74725	8.48352	0	798.93	-247.48	
-8.74725	8.48352	0	793.55	-236.72	
-8.74725	8.48352	0	815.07	-199.06	
-8.74725	8.48352	0	807	-250.17	
-8.74725	8.48352	0	804.31	-250.17	
-8.74725	8.3956	0	798.93	-244.79	
-8.74725	8.48352	0	801.62	-247.48	
-8.83516	8.48352	0	804.31	-252.86	
-8.74725	8.48352	0	804.31	-252.86	
-8.74725	8.48352	0	836.59	-174.85	
-8.74725	8.48352	0	833.9	-199.06	
-8.74725	8.48352	0	839.28	-169.47	
-8.74725	8.48352	0	798.93	-104.91	
-8.74725	8.3956	0	804.31	-118.36	
-8.74725	8.3956	0	804.31	-126.43	
-8.74725	8.48352	0	804.31	-166.78	
-8.74725	8.3956	0	841.97	-131.81	
-8.74725	8.48352	0	828.52	-99.53	
-8.74725	8.3956	0	815.07	-139.88	
-8.74725	8.48352	0	828.52	-129.12	
-8.74725	8.48352	0	807	-174.85	
-8.74725	8.48352	0	852.73	-180.23	
-8.74725	8.3956	0	823.14	-129.12	
