time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
2.375	0.000497049	0.0594588	0.2278	-8.17209e-05	0.0571069	0.227349	0.00057877	0.00235196	0.000450692	0.0306883	0.0697204	0.311809	-0.0190686	0.0388006	0.00382985	-0.802637	-3.07367	0.271825	-0.0141305	0.0282621	0.00131939	-0.464158	-1.92421	0.192781	
2.4	0.000508242	0.0611719	0.227757	-7.05276e-05	0.0588199	0.227306	0.00057877	0.00235196	0.000450692	0.0307108	0.072135	0.311789	0.00089941	0.0965874	-0.000781701	0.79872	2.31147	-0.184462	0.00044773	0.0685234	-0.00170903	0.583127	1.61045	-0.121137	
2.425	0.000515363	0.0617241	0.227803	-6.34064e-05	0.0593721	0.227352	0.00057877	0.00235196	0.000450692	0.0307277	0.073111	0.311913	0.000677839	0.0390372	0.00495569	-0.00886286	-2.30201	0.229495	0.000284847	0.0220876	0.00182838	-0.00651532	-1.85743	0.141496	
2.45	0.000597387	0.0626997	0.227711	1.86176e-05	0.0603477	0.227261	0.00057877	0.00235196	0.000450692	0.0307373	0.0745564	0.311847	0.000381737	0.0578189	-0.00264061	-0.0118441	0.751266	-0.303852	0.00328096	0.0390247	-0.00365049	0.119845	0.677485	-0.219155	
2.475	0.000563553	0.0636952	0.227519	-1.52163e-05	0.0613432	0.227068	0.00167045	0.0717777	0.000308298	0.0307354	0.0759957	0.31167	-7.26836e-05	0.0575703	-0.00709439	-0.0181768	-0.00994342	-0.178151	-0.00135336	0.0398195	-0.00769169	-0.185373	0.0317919	-0.161648	
2.5	0.00147094	0.0638864	0.227567	-0.00019951	-0.00789131	0.227258	0.00167045	0.0717777	0.000308298	0.0318771	0.0762812	0.311649	0.0456668	0.0114191	-0.000822391	1.82958	-1.84605	0.25088	0.0362955	0.00764788	0.00190665	1.50596	-1.28687	0.383934	
2.525	0.00113751	0.063802	0.227662	-0.000532943	-0.00797566	0.227354	0.00167045	0.0717777	0.000308298	0.0314194	0.0763096	0.311819	-0.018309	0.00113558	0.00680316	-2.55903	-0.41134	0.305022	-0.0133373	-0.00337402	0.00381563	-1.98531	-0.440876	0.0763595	
2.55	0.00142593	0.0641587	0.227727	-0.00024452	-0.00761905	0.227419	0.00167045	0.0717777	0.000308298	0.0318909	0.076786	0.3118	0.0188602	0.0190584	-0.000761005	1.48677	0.716912	-0.302567	0.0115369	0.0142646	0.00260252	0.99497	0.705545	-0.0485245	
2.575	0.00148542	0.0641558	0.227705	-0.000185027	-0.00762188	0.227397	0.00167045	0.0717777	0.000308298	0.0318977	0.076786	0.3118	0.000271762	-2.88873e-08	-2.24885e-07	-0.743537	-0.762337	0.0304312	0.00237972	-0.000113298	-0.000882011	-0.366288	-0.575116	-0.139381	
2.6	0.00147443	0.0638179	0.227633	-0.000196018	-0.00795976	0.227324	0.00167045	0.0717777	0.000308298	0.0318829	0.0762887	0.311709	-0.000592487	-0.0198925	-0.00366676	-0.0345699	-0.7957	-0.146662	-0.000439658	-0.0135151	-0.00290257	-0.112775	-0.536074	-0.0808225	
2.625	0.00146751	0.0635333	0.227518	-0.000202937	-0.00824442	0.22721	0.00167045	0.0717777	0.000308298	0.031873	0.0757981	0.311613	-0.000395087	-0.0196226	-0.00381031	0.00789601	0.0107979	-0.00574177	-0.000276765	-0.0113863	-0.00458384	0.00651574	0.0851524	-0.0672507	
2.65	0.0014489	0.0628113	0.22749	-0.000221551	-0.00896641	0.227182	0.00167045	0.0717777	0.000308298	0.0318458	0.0748084	0.311505	-0.00108606	-0.0395912	-0.00432449	-0.0276389	-0.798746	-0.0205674	-0.000744536	-0.0288796	-0.00111095	-0.0187108	-0.699731	0.138915	
2.675	0.0014356	0.0622207	0.227401	-0.00023485	-0.00955699	0.227093	0.00167045	0.0717777	0.000308298	0.0318261	0.073829	0.311417	-0.000789887	-0.039173	-0.00354153	0.0118469	0.0167287	0.0313184	-0.000531961	-0.0236234	-0.00356322	0.00850296	0.210247	-0.0980908	
2.7	0.00176869	0.0611859	0.227478	9.82337e-05	-0.0105918	0.22717	0.00167045	0.0717777	0.000308298	0.0322807	0.0723682	0.311388	0.0181844	-0.0584335	-0.00116931	0.758971	-0.770419	0.094889	0.0133233	-0.0413936	0.00308263	0.554212	-0.710808	0.265834	
2.725	0.00140446	0.0598672	0.227419	-0.000265993	-0.0119105	0.227111	0.00167045	0.0717777	0.000308298	0.0317759	0.0704298	0.311332	-0.0201916	-0.0775355	-0.00222538	-1.53504	-0.76408	-0.0422428	-0.0145691	-0.0527449	-0.00236991	-1.1157	-0.45405	-0.218102	
2.75	0.00138017	0.0575483	0.227345	-0.000290284	-0.0142294	0.227037	0.00167045	0.0717777	0.000308298	0.0317364	0.0670484	0.311213	-0.00157949	-0.135255	-0.00474838	0.744485	-2.30878	-0.10092	-0.000971647	-0.0927597	-0.00293784	0.543897	-1.60059	-0.0227171	
2.775	0.00136689	0.0559149	0.227362	-0.000303557	-0.0158628	0.227053	0.00167045	0.0717777	0.000308298	0.0317126	0.0646405	0.311189	-0.000954075	-0.0963183	-0.0009561	0.0250164	1.55747	0.151691	-0.000530915	-0.0653334	0.000653167	0.0176293	1.09705	0.14364	
2.8	0.00100396	0.0533845	0.227363	-0.000666489	-0.0183932	0.227055	0.00167045	0.0717777	0.000308298	0.0312054	0.0608	0.311212	-0.0202873	-0.153619	0.000924631	-0.773328	-2.29201	0.0752292	-0.0145173	-0.101216	5.13921e-05	-0.559454	-1.43532	-0.024071	
2.825	0.00125592	0.0504299	0.227373	-0.000414529	-0.0213478	0.227065	0.00167045	0.0717777	0.000308298	0.0316501	0.0564826	0.311108	0.0177874	-0.172697	-0.00417699	1.52299	-0.763144	-0.204065	0.0100784	-0.118186	0.000411806	0.983826	-0.67879	0.0144166	
2.85	0.000970798	0.0474285	0.227372	-0.000699654	-0.0243492	0.227064	0.00167045	0.0717777	0.000308298	0.031149	0.0521774	0.311123	-0.020044	-0.172209	0.000588564	-1.51325	0.0195233	0.190622	-0.011405	-0.120056	-3.89362e-05	-0.859336	-0.0747952	-0.0180297	
2.875	0.000965566	0.0441864	0.22746	-0.000704886	-0.0275913	0.227152	0.00167045	0.0717777	0.000308298	0.0311369	0.0474023	0.311203	-0.000485075	-0.191002	0.00320114	0.782356	-0.751721	0.104503	-0.000209268	-0.129682	0.00350059	0.44783	-0.385052	0.141581	
2.9	0.0013173	0.0405942	0.227546	-0.000353155	-0.0311836	0.227237	0.00167045	0.0717777	0.000308298	0.0316123	0.0421527	0.311239	0.0190187	-0.209984	0.00143028	0.780152	-0.759274	-0.0708346	0.0140692	-0.14369	0.00343379	0.57114	-0.560301	-0.00267187	
2.925	0.000970505	0.036923	0.227565	-0.000699947	-0.0348547	0.227257	0.00167045	0.0717777	0.000308298	0.0311337	0.0369032	0.31126	-0.0191465	-0.209979	0.000847457	-1.52661	0.000190898	-0.0233128	-0.0138717	-0.146845	0.000763349	-1.11764	-0.126196	-0.106818	
2.95	0.000907487	0.0336756	0.227717	-0.000762965	-0.0381021	0.227409	0.00167045	0.0717777	0.000308298	0.0311499	0.0321276	0.311405	0.000648863	-0.191024	0.00579507	0.791816	0.75821	0.197905	-0.00252073	-0.129896	0.00610124	0.454037	0.677952	0.213515	
2.975	0.0013476	0.0303728	0.227829	-0.000322848	-0.0414049	0.227521	0.00167045	0.0717777	0.000308298	0.0316445	0.0273491	0.311476	0.0197862	-0.191141	0.0028431	0.765493	-0.00469236	-0.118079	0.0176047	-0.132113	0.00445767	0.805016	-0.0886735	-0.0657426	
3	0.0016474	0.0272178	0.227838	-2.30494e-05	-0.0445599	0.22753	0.00167045	0.0717777	0.000308298	0.0321588	0.0225614	0.311491	0.0205689	-0.19151	0.000605973	0.0313103	-0.0147603	-0.0894851	0.011992	-0.126202	0.000369608	-0.224508	0.236441	-0.163522	
3.025	0.00138859	0.0243122	0.227886	-0.000281861	-0.0474655	0.227577	0.00167045	0.0717777	0.000308298	0.0317047	0.0182439	0.311638	-0.0181629	-0.172699	0.00588674	-1.54927	0.752457	0.211231	-0.0103525	-0.116221	0.00189883	-0.893777	0.399234	0.0611689	
3.05	0.00168249	0.0216971	0.227915	1.2035e-05	-0.0500806	0.227606	0.00167045	0.0717777	0.000308298	0.032218	0.0144029	0.311656	0.0205327	-0.153638	0.000728946	1.54782	0.76242	-0.206312	0.0117558	-0.104606	0.00116629	0.884333	0.464588	-0.0293014	
3.075	0.00169646	0.0194366	0.227932	2.6012e-05	-0.0523411	0.227623	0.00167045	0.0717777	0.000308298	0.0322454	0.0110362	0.311724	0.0010978	-0.13467	0.00272306	-0.777396	0.758725	0.0797646	0.000559077	-0.0904176	0.000676227	-0.447871	0.567543	-0.0196026	
3.1	0.00143325	0.016856	0.227708	-0.000237197	-0.0549217	0.2274	0.00167045	0.0717777	0.000308298	0.0317887	0.007184	0.311605	-0.0182691	-0.154087	-0.00478374	-0.774676	-0.776669	-0.300272	-0.0105284	-0.103227	-0.00894958	-0.443498	-0.512384	-0.385032	
3.125	0.00144903	0.0155105	0.227868	-0.000221422	-0.0562672	0.227559	0.00167045	0.0717777	0.000308298	0.0318192	0.00524063	0.311839	0.00121904	-0.0777347	0.00938709	0.779525	3.05409	0.566833	0.000631006	-0.0538198	0.00638874	0.446375	1.9763	0.613533	
3.15	0.00145117	0.0145085	0.227735	-0.000219281	-0.0572692	0.227427	0.00167045	0.0717777	0.000308298	0.0318241	0.00380138	0.311688	0.00019783	-0.0575701	-0.00604604	-0.0408486	0.806585	-0.617325	8.56611e-05	-0.0400807	-0.00529726	-0.0218138	0.549565	-0.46744	
3.175	0.00150255	0.0136364	0.2277	-0.0001679	-0.0581413	0.227392	0.00167045	0.0717777	0.000308298	0.031834	0.00234983	0.311748	0.00039479	-0.0580619	0.00240347	0.00787838	-0.0196744	0.33798	0.00205524	-0.0348826	-0.00140368	0.0787831	0.207925	0.155743	
3.2	0.00110683	0.0122456	0.227675	-0.000563617	-0.0595321	0.227367	0.00167045	0.0717777	0.000308298	0.0313714	0.000410457	0.311772	-0.0185042	-0.077575	0.000952658	-0.75596	-0.780522	-0.0580323	-0.0158287	-0.0556313	-0.000991226	-0.715357	-0.829952	0.0164983	
3.225	0.00115234	0.0116261	0.227626	-0.000518109	-0.0601516	0.227317	0.00167045	0.0717777	0.000308298	0.0313697	-0.000551574	0.311764	-6.92578e-05	-0.0384813	-0.000337274	0.737398	1.56375	-0.0515973	0.00182034	-0.024781	-0.00198236	0.705962	1.23401	-0.0396456	
3.25	0.0010853	0.0106105	0.227592	-0.000585149	-0.0611672	0.227283	0.00167045	0.0717777	0.000308298	0.0313888	-0.00201021	0.311739	0.000764775	-0.0583455	-0.00100622	0.0333613	-0.794569	-0.026758	-0.00268161	-0.040624	-0.00136243	-0.180078	-0.633719	0.0247975	
3.275	0.00139199	0.0103691	0.227511	-0.000278463	-0.0614086	0.227202	0.00167045	0.0717777	0.000308298	0.031881	-0.00247917	0.311608	0.0196877	-0.0187583	-0.00523758	0.756915	1.58349	-0.169254	0.0122674	-0.00965595	-0.00324372	0.597961	1.23872	-0.0752517	
3.3	0.00139825	0.0100365	0.227534	-0.000272203	-0.0617412	0.227226	0.000550008	0.0023229	0.000354897	0.03189	-0.00296879	0.31164	0.000362306	-0.0195849	0.00130804	-0.773014	-0.0330653	0.261825	0.000250393	-0.0133019	0.00095143	-0.480681	-0.145839	0.167806	
3.325	0.000523326	0.0101743	0.227576	-2.66824e-05	0.00785142	0.227221	0.000550008	0.0023229	0.000354897	0.0307589	-0.00279046	0.311789	-0.0452456	0.00713308	0.00593695	-1.82432	1.06872	0.185157	-0.0349969	0.00551155	0.0016628	-1.40989	0.752539	0.0284549	
3.35	0.000520726	0.0101788	0.22755	-2.92819e-05	0.00785589	0.227195	0.000550008	0.0023229	0.000354897	0.0307556	-0.00278609	0.311755	-0.000131604	0.000174804	-0.00135692	1.80456	-0.278331	-0.291755	-0.000103979	0.000178643	-0.00104987	1.39572	-0.213316	-0.108507	
3.375	0.000512323	0.0104642	0.227419	-3.76846e-05	0.00814132	0.227064	0.000550008	0.0023229	0.000354897	0.0307449	-0.00229426	0.311652	-0.000427712	0.0196735	-0.00411195	-0.0118443	0.779948	-0.110201	-0.00033611	0.0114174	-0.00522484	-0.00928524	0.449552	-0.166999	
3.4	0.000843611	0.0105051	0.227428	0.000293604	0.00818219	0.227073	0.000550008	0.0023229	0.000354897	0.031202	-0.00226586	0.311535	0.018283	0.00113586	-0.00468079	0.748428	-0.741506	-0.0227533	0.0132515	0.00163471	0.00037059	0.543505	-0.391309	0.223817	
3.425	0.000829917	0.0111705	0.227369	0.000279909	0.00884756	0.227014	0.000550008	0.0023229	0.000354897	0.0311811	-0.00128475	0.311443	-0.000837809	0.0392444	-0.00368357	-0.764832	1.52434	0.0398885	-0.00054778	0.0266147	-0.00237042	-0.551972	0.999201	-0.10964	
3.45	0.000812336	0.0117639	0.227244	0.000262328	0.00944101	0.226889	0.000550008	0.0023229	0.000354897	0.0311568	-0.000300468	0.311314	-0.000971513	0.0393712	-0.0051652	-0.00534814	0.0050734	-0.0592649	-0.000703242	0.023738	-0.00500374	-0.00621846	-0.115068	-0.105333	
3.475	0.000800832	0.0124492	0.227343	0.000250824	0.0101263	0.226988	0.000550008	0.0023229	0.000354897	0.0311349	0.000679158	0.311314	-0.000873406	0.0391851	2.5432e-05	0.00392426	-0.00744711	0.207625	-0.000460149	0.0274125	0.00396843	0.00972372	0.146978	0.358887	
3.5	0.000783758	0.0137638	0.227324	0.00023375	0.0114409	0.226969	0.000550008	0.0023229	0.000354897	0.0311089	0.00261643	0.31127	-0.00104054	0.0774908	-0.00177431	-0.00668526	1.53223	-0.0719898	-0.000682969	0.0525826	-0.000751147	-0.00891283	1.0068	-0.188783	
3.525	0.000758106	0.0156835	0.227192	0.000208098	0.0133606	0.226837	0.000550008	0.0023229	0.000354897	0.0310695	0.00551943	0.311123	-0.00157644	0.11612	-0.00588421	-0.021436	1.54516	-0.164396	-0.00102608	0.0767894	-0.00529686	-0.0137246	0.968272	-0.181828	
3.55	0.000742237	0.0182621	0.227148	0.000192229	0.0159392	0.226793	0.000550008	0.0023229	0.000354897	0.0310401	0.00936153	0.311084	-0.00117642	0.153684	-0.00153861	0.0160007	1.50257	0.173824	-0.000634745	0.103141	-0.00175921	0.0156536	1.05408	0.141506	
3.575	0.000383801	0.0203147	0.227347	-0.000166207	0.0179918	0.226992	0.000550008	0.0023229	0.000354897	0.0305398	0.0122401	0.311218	-0.0200116	0.115141	0.00534811	-0.753408	-1.54171	0.275469	-0.0143374	0.0821053	0.0079691	-0.548108	-0.84144	0.389132	
3.6	0.000419606	0.0232699	0.227297	-0.000130402	0.020947	0.226943	0.000550008	0.0023229	0.000354897	0.0305094	0.0165559	0.31114	-0.00121436	0.172633	-0.00312924	0.75189	2.29966	-0.339094	0.0014322	0.118209	-0.00199163	0.630786	1.44416	-0.398429	
3.625	0.00035034	0.0264116	0.227221	-0.000199668	0.0240887	0.226866	0.000550008	0.0023229	0.000354897	0.0304813	0.0213379	0.311067	-0.00112586	0.191282	-0.00292026	0.00354021	0.745987	0.00835905	-0.00277063	0.125669	-0.00307603	-0.168113	0.298371	-0.0433761	
3.65	0.000400663	0.0296527	0.22732	-0.000149345	0.0273298	0.226965	0.000550008	0.0023229	0.000354897	0.0304739	0.0261101	0.31119	-0.000295406	0.190888	0.00492937	0.0332181	-0.0157737	0.313985	0.00201292	0.129641	0.00399268	0.191342	0.158875	0.282748	
3.675	0.000351602	0.0329686	0.227522	-0.000198406	0.0306457	0.227167	0.000550008	0.0023229	0.000354897	0.0304709	0.0308806	0.311326	-0.000121297	0.190818	0.00541767	0.00696439	-0.00280512	0.0195321	-0.00196244	0.132639	0.00805845	-0.159015	0.119932	0.162631	
3.7	0.000355798	0.0364806	0.22755	-0.00019421	0.0341577	0.227195	0.000550008	0.0023229	0.000354897	0.0304723	0.0361297	0.311362	5.48297e-05	0.209963	0.00145541	0.00704506	0.765782	-0.158491	0.000167837	0.14048	0.0011169	0.0852112	0.313663	-0.277662	
3.725	0.000767863	0.0401542	0.227611	0.000217855	0.0378313	0.227256	0.000550008	0.0023229	0.000354897	0.0309626	0.0413808	0.311383	0.0196142	0.210046	0.000847499	0.782375	0.00332921	-0.0243163	0.0164826	0.146944	0.002449	0.65259	0.25855	0.053284	
3.75	0.000375926	0.0440211	0.227521	-0.000174082	0.0416982	0.227166	0.000550008	0.0023229	0.000354897	0.0304972	0.0471138	0.311331	-0.0186162	0.229319	-0.00207342	-1.52922	0.770913	-0.116837	-0.0156775	0.154676	-0.0035922	-1.2864	0.30926	-0.241648	
3.775	0.000815855	0.0463784	0.227745	0.000265847	0.0440555	0.22739	0.000550008	0.0023229	0.000354897	0.030996	0.0504628	0.311528	0.0199528	0.133961	0.00786895	1.54276	-3.81429	0.397695	0.0175972	0.0942911	0.00896038	1.33099	-2.41538	0.502103	
3.8	0.000832732	0.0495785	0.227684	0.000282724	0.0472556	0.227329	0.000550008	0.0023229	0.000354897	0.0310208	0.055251	0.311492	0.000992956	0.191529	-0.00143521	-0.758395	2.30269	-0.372167	0.000675083	0.128004	-0.0024308	-0.676884	1.34852	-0.455647	
3.825	0.000768339	0.0518359	0.227753	0.000218331	0.049513	0.227398	0.000550008	0.0023229	0.000354897	0.0310465	0.0586111	0.3116	0.00102748	0.134401	0.00430455	0.00138089	-2.28511	0.229591	-0.00257572	0.090295	0.00273033	-0.130032	-1.50836	0.206445	
3.85	0.000784137	0.0545225	0.227737	0.000234129	0.0521996	0.227382	0.000550008	0.0023229	0.000354897	0.0310764	0.0624553	0.311622	0.00119461	0.153768	0.000881258	0.00668542	0.774689	-0.136932	0.00063192	0.107463	-0.000619479	0.128306	0.686702	-0.133992	
3.875	0.000796585	0.056805	0.22767	0.000246577	0.0544821	0.227315	0.000550008	0.0023229	0.000354897	0.0310996	0.0658193	0.311572	0.000928304	0.134562	-0.0019798	-0.0106524	-0.76826	-0.114442	0.000497911	0.0913007	-0.00268774	-0.00536037	-0.646475	-0.0827303	
3.9	0.000807542	0.0587084	0.227526	0.000257534	0.0563855	0.227171	0.000550008	0.0023229	0.000354897	0.0311229	0.0687076	0.311481	0.000930484	0.11553	-0.00364206	8.72094e-05	-0.761274	-0.0664905	0.000438304	0.0761381	-0.00577472	-0.00238425	-0.606505	-0.123479	
3.925	0.000888811	0.0601111	0.227367	0.000338803	0.0577882	0.227012	0.000550008	0.0023229	0.000354897	0.031132	0.0706269	0.311323	0.000364423	0.0767749	-0.00634694	-0.0226424	-1.5502	-0.108195	0.00325075	0.0561058	-0.00634004	0.112498	-0.801294	-0.0226131	
3.95	0.000591358	0.0610695	0.227419	4.135e-05	0.0587466	0.227064	0.000550008	0.0023229	0.000354897	0.0306648	0.0720926	0.311521	-0.0186869	0.0586255	0.0079316	-0.762055	-0.725977	0.571142	-0.0118981	0.0383388	0.00208378	-0.605955	-0.710677	0.336953	
3.975	0.000550063	0.0617016	0.227481	5.50635e-08	0.0593787	0.227126	0.000550008	0.0023229	0.000354897	0.0306843	0.0730643	0.311611	0.000778143	0.0388699	0.00359878	0.778603	-0.790223	-0.173313	-0.0016518	0.025283	0.00247936	0.409853	-0.522235	0.0158231	
4	0.000557	0.0629504	0.227333	6.99211e-06	0.0606275	0.226978	0.000550008	0.0023229	0.000354897	0.0306979	0.0749916	0.311476	0.00054624	0.0770918	-0.00538456	-0.00927614	1.52888	-0.359333	0.000277482	0.0499503	-0.00592328	0.0771712	0.986694	-0.336106	
4.025	0.00048685	0.0636122	0.227358	-6.31582e-05	0.0612893	0.227003	0.000550008	0.0023229	0.000354897	0.03071	0.0759623	0.311486	0.0004848	0.0388278	0.000408995	-0.00245757	-1.53056	0.231742	-0.00280601	0.0264714	0.000992508	-0.12334	-0.939158	0.276632	
4.05	0.000487698	0.0639916	0.227395	-6.23101e-05	0.0616687	0.22704	0.000550008	0.0023229	0.000354897	0.030718	0.0764506	0.311565	0.000320299	0.0195318	0.00315558	-0.00658005	-0.77184	0.109863	3.39235e-05	0.015178	0.00148021	0.113597	-0.451735	0.0195079	
4.075	0.000617548	0.0643721	0.227439	6.75399e-05	0.0620492	0.227084	0.000550008	0.0023229	0.000354897	0.0307193	0.076939	0.311643	4.91135e-05	0.0195351	0.00312421	-0.0108474	0.000133489	-0.00125487	0.005194	0.0152202	0.00175782	0.206403	0.00168681	0.0111045	
4.1	0.000853996	0.0645956	0.227334	0.000303988	0.0622727	0.226979	0.000550008	0.0023229	0.000354897	0.0312168	0.0774137	0.311454	0.0199015	0.0189893	-0.00757567	0.794095	-0.0218335	-0.427995	0.00945792	0.00893917	-0.00420079	0.170557	-0.25124	-0.238344	
4.125	0.000857123	0.0646537	0.227429	0.000307115	0.0623308	0.227075	0.00118492	0.0717516	0.000241847	0.0312193	0.0774171	0.311533	9.91939e-05	0.000136027	0.00316563	-0.792092	-0.754129	0.429652	0.000125078	0.00232351	0.0038244	-0.373314	-0.264626	0.321007	
4.15	0.000976497	0.0641749	0.227367	-0.000208425	-0.00757669	0.227125	0.00118492	0.0717516	0.000241847	0.031385	0.0767239	0.311454	0.00662833	-0.0277273	-0.00316643	0.261166	-1.11453	-0.253282	0.00477498	-0.0191526	-0.00251328	0.185996	-0.859044	-0.253507	
4.175	0.00083264	0.063797	0.227469	-0.000352283	-0.00795451	0.227227	0.00118492	0.0717516	0.000241847	0.0313677	0.0762325	0.311458	-0.000692946	-0.0196565	0.000175905	-0.292851	0.322833	0.133694	-0.00575431	-0.015113	0.00409309	-0.421172	0.161584	0.264255	
4.2	0.000957169	0.0631756	0.22729	-0.000227753	-0.008576	0.227049	0.00118492	0.0717516	0.000241847	0.0313554	0.0752533	0.311329	-0.000491884	-0.0391682	-0.00516783	0.00804246	-0.78047	-0.21375	0.00498119	-0.0248595	-0.0071378	0.42942	-0.389861	-0.449236	
4.225	0.00128932	0.0622374	0.2272	0.0001044	-0.00951419	0.226958	0.00118492	0.0717516	0.000241847	0.0318098	0.0737913	0.311199	0.0181772	-0.0584803	-0.00519396	0.746763	-0.772482	-0.00104482	0.0132861	-0.0375277	-0.00361374	0.332197	-0.506726	0.140962	
4.25	0.000932997	0.0611532	0.227355	-0.000251926	-0.0105984	0.227113	0.00118492	0.0717516	0.000241847	0.0313142	0.0723396	0.311299	-0.0198224	-0.0580691	0.00400204	-1.51998	0.0164473	0.36784	-0.014253	-0.0433672	0.00617627	-1.10157	-0.233579	0.391601	
4.275	0.000838829	0.0598411	0.227353	-0.000346094	-0.0119105	0.227111	0.00118492	0.0717516	0.000241847	0.0312863	0.0703991	0.311223	-0.00111884	-0.0776203	-0.00305914	0.748141	-0.782051	-0.282447	-0.0037667	-0.0524833	-8.01819e-05	0.419453	-0.364644	-0.250258	
4.3	0.000901749	0.0575295	0.227355	-0.000283174	-0.014222	0.227114	0.00118492	0.0717516	0.000241847	0.0312591	0.0670306	0.311232	-0.00108563	-0.134739	0.000356048	0.00132845	-2.28476	0.136607	0.00251678	-0.0924624	0.000113366	0.251339	-1.59917	0.0077419	
4.325	0.000810857	0.0555731	0.227418	-0.000374066	-0.0161785	0.227176	0.00118492	0.0717516	0.000241847	0.0312345	0.0641441	0.311242	-0.000986855	-0.115459	0.000401515	0.0039509	0.771215	0.00181866	-0.00363567	-0.078258	0.00251269	-0.246098	0.568178	0.0959728	
4.35	0.000871087	0.0525875	0.227345	-0.000313835	-0.0191641	0.227103	0.00118492	0.0717516	0.000241847	0.0312024	0.0598228	0.311151	-0.00128303	-0.172852	-0.00365453	-0.0118468	-2.29573	-0.162242	0.00240922	-0.119425	-0.00293779	0.241796	-1.64669	-0.218019	
4.375	0.000853606	0.0500578	0.227312	-0.000331316	-0.0216937	0.227071	0.00118492	0.0717516	0.000241847	0.031172	0.0559843	0.311095	-0.00121703	-0.153538	-0.00224061	0.0026397	0.772551	0.0565572	-0.000699244	-0.101185	-0.00129073	-0.124339	0.729586	0.0658822	
4.4	0.000841635	0.0470069	0.227451	-0.000343287	-0.0247447	0.227209	0.00118492	0.0717516	0.000241847	0.0311489	0.0516774	0.311145	-0.000920429	-0.172277	0.00201961	0.0118642	-0.749544	0.170409	-0.000478831	-0.122039	0.00554675	0.00881653	-0.834136	0.273499	
4.425	0.000759589	0.0431396	0.227438	-0.000425333	-0.0286119	0.227196	0.00118492	0.0717516	0.000241847	0.0311358	0.0459466	0.311123	-0.000525341	-0.229234	-0.000882245	0.0158035	-2.27829	-0.116074	-0.00328185	-0.154689	-0.000524617	-0.112121	-1.306	-0.242854	
4.45	0.000711644	0.0401698	0.227644	-0.000473279	-0.0315817	0.227402	0.00118492	0.0717516	0.000241847	0.0311341	0.0416507	0.311265	-6.99605e-05	-0.171834	0.00569872	0.0182152	2.29602	0.263239	-0.00191783	-0.118793	0.00824409	0.0545608	1.43585	0.350748	
4.475	0.000764677	0.0364699	0.227568	-0.000420246	-0.0352817	0.227327	0.00118492	0.0717516	0.000241847	0.0311342	0.0364	0.311188	6.85189e-06	-0.21003	-0.00310331	0.00307249	-1.52785	-0.352081	0.00212134	-0.147998	-0.00302609	0.161566	-1.16822	-0.450807	
4.5	0.000846428	0.0340001	0.22766	-0.000338495	-0.0377515	0.227418	0.00118492	0.0717516	0.000241847	0.0311392	0.0325799	0.311319	0.000198985	-0.152801	0.00523775	0.00768533	2.28916	0.333642	0.00327003	-0.0987902	0.00367437	0.0459478	1.96832	0.268018	
4.525	0.000862435	0.0303465	0.227766	-0.000322488	-0.0414051	0.227525	0.00118492	0.0717516	0.000241847	0.0311615	0.0273222	0.311435	0.000890531	-0.21031	0.00464167	0.0276618	-2.30037	-0.0238433	0.000640278	-0.146144	0.00424421	-0.10519	-1.89416	0.0227937	
4.55	0.00122143	0.0271487	0.227643	3.65097e-05	-0.0446029	0.227401	0.00118492	0.0717516	0.000241847	0.0316549	0.0225435	0.31129	0.0197377	-0.191146	-0.0057873	0.753888	0.766586	-0.417159	0.0143599	-0.127912	-0.0049418	0.548785	0.729291	-0.367441	
4.575	0.000887474	0.0245671	0.227748	-0.000297448	-0.0471844	0.227506	0.00118492	0.0717516	0.000241847	0.0312043	0.0187044	0.3115	-0.0180231	-0.153566	0.00837909	-1.51043	1.50319	0.566656	-0.0133583	-0.103262	0.00421097	-1.10873	0.985985	0.366111	
4.6	0.000898409	0.0216096	0.227619	-0.000286514	-0.0501419	0.227378	0.00118492	0.0717516	0.000241847	0.0312282	0.0143894	0.311414	0.000955944	-0.172601	-0.00341046	0.759162	-0.761394	-0.471582	0.000437379	-0.1183	-0.00514989	0.551828	-0.601506	-0.374434	
4.625	0.000861378	0.0194048	0.227563	-0.000323544	-0.0523468	0.227321	0.00118492	0.0717516	0.000241847	0.0312547	0.0110282	0.311386	0.00105894	-0.134448	-0.00112205	0.00411988	1.52612	0.0915365	-0.00148122	-0.0881936	-0.00226081	-0.076744	1.20426	0.115563	
4.65	0.000931962	0.0171146	0.227578	-0.000252961	-0.054637	0.227336	0.00118492	0.0717516	0.000241847	0.0312884	0.00764989	0.311484	0.00134651	-0.135132	0.00389597	0.011503	-0.0273507	0.200721	0.00282334	-0.0916083	0.000612959	0.172183	-0.136589	0.114951	
4.675	0.000947022	0.0155015	0.227631	-0.000237901	-0.05625	0.22739	0.00118492	0.0717516	0.000241847	0.0313164	0.00523256	0.311594	0.00112027	-0.096693	0.00442106	-0.00904966	1.53755	0.0210035	0.000602387	-0.0645234	0.00212695	-0.0888382	1.08339	0.0605596	
