time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
1.625	-3.83142e-05	0.0126054	0.227272	-2.38777e-05	0.00290077	2.59317e-05	-2.38681e-05	0.0734766	2.59294e-05	0.0303068	0.000234037	0.311327	0.000105196	-0.0547328	0.00123942	-0.000931669	0.595202	-0.00908214	0	-0.0325983	0	0	0.365123	0	0	0.00289923	0	0	0.0734756	0	
1.65	-3.8338e-05	0.0119024	0.227272	-2.38586e-05	0.0028999	2.59494e-05	-2.38497e-05	0.0734331	2.59475e-05	0.0303088	-0.000794246	0.311352	8.1434e-05	-0.0411313	0.00100988	-0.000950459	0.544058	-0.00918151	0	-0.0238195	0	0	0.338567	0	0	0.00289923	0	0	0.0734329	0	
1.675	-3.83546e-05	0.0114111	0.227272	-2.38453e-05	0.00289929	2.59636e-05	-2.38373e-05	0.073377	2.5962e-05	0.0303103	-0.00150705	0.311371	5.76225e-05	-0.0285123	0.000777272	-0.000952462	0.504759	-0.00930441	0	-0.0156034	0	0	0.32001	0	0	0.00289923	0	0	0.0733774	0	
1.7	-3.8364e-05	0.0111199	0.227272	-2.38375e-05	0.00289894	2.59737e-05	-2.38306e-05	0.0733114	2.59724e-05	0.0303111	-0.00192208	0.311385	3.39803e-05	-0.0166008	0.00053921	-0.000945687	0.476461	-0.00952247	0	-0.00775599	0	0	0.309015	0	0	0.00289923	0	0	0.0733121	0	
1.725	-3.83663e-05	0.0110221	0.227272	-2.38351e-05	0.00289883	2.59796e-05	-2.38293e-05	0.0732408	2.59785e-05	0.0303114	-0.00205041	0.311392	1.05839e-05	-0.00513335	0.000292868	-0.000935857	0.458699	-0.00985368	0	-9.18514e-05	0	0	0.305321	0	0	0.00289923	0	0	0.0732415	0	
1.75	-3.83618e-05	0.0111153	0.227272	-2.38379e-05	0.00289896	2.59809e-05	-2.38334e-05	0.0731703	2.598e-05	0.0303111	-0.00189665	0.311393	-1.25888e-05	0.00615038	3.60019e-05	-0.000926907	0.451349	-0.0102747	0	0.00757011	0	0	0.308841	0	0	0.00289923	0	0	0.0731708	0	
1.775	-3.83504e-05	0.0114016	0.227272	-2.3846e-05	0.00289933	2.59774e-05	-2.38426e-05	0.0731055	2.59767e-05	0.0303102	-0.00145878	0.311387	-3.5616e-05	0.0175149	-0.000232289	-0.000921091	0.454582	-0.0107316	0	0.0154109	0	0	0.319658	0	0	0.00289923	0	0	0.0731055	0	
1.8	-3.83323e-05	0.0118879	0.227272	-2.38596e-05	0.00289995	2.5969e-05	-2.38571e-05	0.0730506	2.59685e-05	0.0303087	-0.000727898	0.311375	-5.8586e-05	0.0292351	-0.000511046	-0.000918798	0.468809	-0.0111503	0	0.0236159	0	0	0.338028	0	0	0.00289923	0	0	0.07305	0	
1.825	-3.83074e-05	0.0125856	0.227273	-2.38789e-05	0.00290084	2.59559e-05	-2.38771e-05	0.0730089	2.59555e-05	0.0303067	0.000312136	0.311355	-8.15396e-05	0.0416013	-0.000797116	-0.000918146	0.494648	-0.0114428	0	0.0323789	0	0	0.364386	0	0	0.00289923	0	0	0.0730073	0	
1.85	-3.82759e-05	0.0135113	0.227273	-2.39042e-05	0.00290201	2.59384e-05	-2.39029e-05	0.0729812	2.59381e-05	0.0303041	0.00168523	0.311327	-0.000104399	0.0549236	-0.0010849	-0.000914377	0.532891	-0.0115114	0	0.0419069	0	0	0.399353	0	0	0.00289923	0	0	0.0729785	0	
