R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
-0.21978	5.52363	-0.012602	-5.05495	-0.395604	-0.235165	5.75824	-0.0118976	-5.23462	4.94615	18.83	-476.13	-69.94	659.05	1328.86	-626.77	728.99	1987.91	
0.835165	5.52363	-0.0125075	-4.87912	-1.36264	0.81978	5.75824	-0.0119319	-5.23462	4.77033	-174.85	-476.13	1328.86	500.34	1447.22	-691.33	777.41	1759.26	
1.8022	5.43571	-0.0129456	-5.75824	-1.53846	1.6989	5.67033	-0.0119319	-5.23462	3.1	-34.97	-500.34	-347.01	-1501.02	1412.25	-710.16	581.04	1732.36	
2.68132	5.52363	-0.0128597	-5.58242	-2.85714	2.57802	5.75824	-0.0121639	-5.32253	0.99011	-341.63	-505.72	-51.11	51.11	1059.86	-546.07	459.99	1716.22	
3.38462	5.52363	-0.0129112	-5.31868	-3.82418	3.36923	5.67033	-0.0123872	-5.32253	-1.20769	-145.26	-494.96	433.09	726.3	1191.67	-500.34	298.59	1557.51	
3.82418	5.61154	-0.0124216	-5.58242	-4.26374	3.8967	5.67033	-0.00992179	-5.41044	-3.75714	-164.09	-398.12	-37.66	1129.8	734.37	-174.85	260.93	1062.55	
4.26374	5.61154	-0.0108581	-5.40659	-4.35165	4.51209	5.67033	-0.00721585	-6.02582	-4.02088	-242.1	-255.55	-1049.1	451.92	338.94	-88.77	459.99	-1049.1	
4.7033	5.69945	-0.0086762	-5.23077	-4.61538	4.51209	5.75824	-0.00578986	-5.76209	-4.37253	-1186.29	142.57	-766.65	-885.01	-24.21	61.87	274.38	-1328.86	
4.7033	5.78736	-0.00434669	-5.40659	-4.96703	4.42418	5.67033	-0.00121123	-5.85	-4.63626	-516.48	234.03	-543.38	-1318.1	147.95	223.27	1232.02	-1062.55	
4.87912	5.78736	-0.00370242	-5.49451	-5.14286	4.33626	5.67033	-0.0015892	-5.23462	-4.02088	-1264.3	258.24	-225.96	-1791.54	-131.81	559.52	538	-1560.2	
4.7033	5.87527	-0.00312687	-5.58242	-5.05495	3.98462	5.49451	-0.00200154	-5.05879	-3.31758	-435.78	492.27	-61.87	-1877.62	-67.25	449.23	-1318.1	-1476.81	
4.52747	5.87527	-0.00445836	-5.67033	-4.79121	3.63297	5.49451	-0.00435528	-5.76209	-2.87802	-823.14	538	156.02	-1958.32	-86.08	443.85	-656.36	-1334.24	
4.26374	5.87527	-0.00658016	-5.75824	-4.79121	3.01758	5.40659	-0.00767972	-6.20165	-2.52637	-519.17	494.96	147.95	-2006.74	-441.16	554.14	1479.5	710.16	
3.73626	5.87527	-0.00872774	-5.75824	-4.79121	2.49011	5.31868	-0.0111932	-4.97088	-2.7022	-737.06	497.65	352.39	-1982.53	-252.86	497.65	-51.11	1689.32	
3.2967	5.87527	-0.0105145	-5.75824	-4.7033	1.87473	5.31868	-0.012894	-5.1467	-2.35055	-801.62	338.94	376.6	-1979.84	-250.17	274.38	-1140.56	443.85	
2.59341	5.87527	-0.0115539	-5.75824	-4.7033	1.25934	5.31868	-0.0134009	-6.02582	-1.11978	-443.85	398.12	368.53	-1969.08	-212.51	336.25	-244.79	-1484.88	
1.71429	5.87527	-0.0121209	-5.75824	-4.61538	0.468132	5.31868	-0.013461	-5.85	0.286813	-427.71	403.5	344.32	-2036.33	-543.38	430.4	1043.72	-1301.96	
0.835165	5.78736	-0.0127308	-5.75824	-4.61538	-0.498901	5.40659	-0.0134438	-4.88297	0.99011	-599.87	341.63	381.98	-2004.05	-381.98	468.06	48.42	121.05	
-0.131868	5.78736	-0.012894	-5.75824	-4.61538	-1.46593	5.40659	-0.0133579	-4.97088	1.42967	-680.57	355.08	408.88	-1998.67	-384.67	285.14	-1312.72	1616.69	
-1.01099	5.78736	-0.0131346	-5.75824	-4.61538	-2.43297	5.31868	-0.0133751	-6.02582	1.95714	-874.25	365.84	371.22	-1995.98	-344.32	274.38	-263.62	1587.1	
-1.97802	5.78736	-0.0133064	-5.75824	-4.61538	-3.31209	5.31868	-0.0141482	-6.11374	2.83626	-648.29	425.02	392.74	-2028.26	-161.4	438.47	1417.63	718.23	
