time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.225	-0.00019877	0.00720563	0.226664	-5.43251e-05	0.0028698	1.59525e-05	-5.43879e-05	0.0790952	0.0194915	0.0279	-0.00723308	0.290029	-0.000631986	-0.00686705	-0.0193374	0.0139795	0.201434	0.42937	0	-0.0039047	0	0	0.157135	0	
0.25	-0.000198434	0.00715677	0.226667	-5.43357e-05	0.0028697	1.56531e-05	-5.44046e-05	0.0790909	0.0199797	0.0278945	-0.0072888	0.289862	-0.000219741	-0.00222866	-0.00666311	0.0164898	0.185536	0.50697	0	-6.98594e-06	0	0	0.155294	0	
0.275	-0.000198769	0.00720526	0.226664	-5.43252e-05	0.0028698	1.59533e-05	-5.43883e-05	0.0790868	0.0194915	0.0279	-0.00723195	0.290029	0.000219462	0.00227381	0.0066818	0.0175681	0.180098	0.533797	0	0.00389056	0	0	0.157122	0	
0.3	-0.000199736	0.00735221	0.226656	-5.42951e-05	0.00287011	1.68229e-05	-5.43406e-05	0.0790831	0.0180745	0.0279158	-0.00705922	0.290513	0.000631741	0.00690908	0.0193551	0.0164912	0.185411	0.50693	0	0.00788004	0	0	0.162663	0	
0.325	-0.000200988	0.00760105	0.226645	-5.42495e-05	0.00287064	1.81748e-05	-5.42664e-05	0.0790801	0.0158675	0.0279403	-0.00676075	0.291266	0.00098129	0.0119388	0.0300875	0.013982	0.201189	0.429297	0	0.0120557	0	0	0.172047	0	
0.35	-0.000202827	0.00795731	0.22663	-5.41962e-05	0.00287143	1.98733e-05	-5.41753e-05	0.0790778	0.0130865	0.0279701	-0.00632136	0.29221	0.00119151	0.0175757	0.0377931	0.00840893	0.225478	0.308224	0	0.0165162	0	0	0.185496	0	
0.375	-0.000204817	0.00842926	0.226613	-5.41429e-05	0.0028725	2.17489e-05	-5.40778e-05	0.0790765	0.0100038	0.0280022	-0.00572085	0.293253	0.0012828	0.0240205	0.0417202	0.00365167	0.257788	0.157085	0	0.021367	0	0	0.203328	0	
0.4	-0.000206751	0.00902783	0.226597	-5.40981e-05	0.0028739	2.36147e-05	-5.39866e-05	0.0790761	0.00692101	0.0280332	-0.00493535	0.29429	0.00123907	0.03142	0.0414751	-0.00174949	0.295983	-0.00980492	0	0.0267226	0	0	0.225964	0	
0.425	-0.00020843	0.00976696	0.226582	-5.40701e-05	0.00287568	2.52846e-05	-5.39149e-05	0.0790767	0.00414001	0.0280599	-0.00393778	0.295217	0.0010714	0.0399027	0.0370798	-0.00670659	0.339308	-0.17581	0	0.0327096	0	0	0.253939	0	
0.45	-0.000209688	0.0106639	0.226571	-5.40662e-05	0.00287789	2.65923e-05	-5.38752e-05	0.0790783	0.00193297	0.02808	-0.00269805	0.295941	0.000800456	0.0495894	0.0289595	-0.0108378	0.387468	-0.324815	0	0.0394695	0	0	0.287915	0	
0.475	-0.000210395	0.0117399	0.226564	-5.40924e-05	0.00288059	2.74063e-05	-5.38779e-05	0.0790808	0.000515929	0.0280913	-0.00118282	0.296389	0.000452425	0.0606091	0.0178972	-0.0139212	0.440788	-0.442491	0	0.047162	0	0	0.328693	0	
0.5	-0.000210471	0.0130201	0.226563	-5.41529e-05	0.00288386	2.76437e-05	-5.39306e-05	0.079084	2.76029e-05	0.0280927	0.00064498	0.296513	5.62336e-05	0.0731119	0.00495837	-0.0158477	0.500113	-0.517553	0	0.0559689	0	0	0.377238	0	
0	-0.000210471	0.0130201	0.226563	-5.41529e-05	0.00288386	2.76437e-05	-5.39306e-05	0.079084	2.76029e-05	0.0280927	0.00064498	0.296513	5.62336e-05	0.0731119	0.00495837	-0.0158477	0.500113	-0.517553	0	0.0559689	0	0	0.377238	0	
0.025	-0.000210202	0.0145262	0.226564	-5.42377e-05	0.00288772	2.75775e-05	-5.40161e-05	0.0790879	2.75275e-05	0.0280887	0.00280562	0.296464	-0.0001586	0.0864255	-0.00193019	-0.00859336	0.532543	-0.275542	0	0.0650068	0	0	0.345801	0	
0.05	-0.000209913	0.0162474	0.226566	-5.43337e-05	0.00289213	2.75113e-05	-5.4113e-05	0.0790923	2.74507e-05	0.0280844	0.0052735	0.296412	-0.000171054	0.0987154	-0.00208301	-0.000498129	0.491594	-0.00611282	0	0.0732589	0	0	0.314364	0	
0.075	-0.000209612	0.0181641	0.226567	-5.44396e-05	0.00289704	2.74495e-05	-5.42198e-05	0.0790972	2.73771e-05	0.02808	0.00802023	0.296358	-0.000177566	0.109869	-0.00216401	-0.000260505	0.44615	-0.00323975	0	0.080725	0	0	0.282927	0	
0.1	-0.000209293	0.0202568	0.226569	-4.90996e-05	0.00290014	2.46577e-05	-5.43363e-05	0.0791025	2.73121e-05	0.0280748	0.0110177	0.296304	-0.000206468	0.119897	-0.00215293	-0.00115606	0.401132	0.000442963	0	0.0874052	0	0	0.25149	0	
