time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.4	0.194878	0.0081427	0.222588	0.192985	-0.0058756	-2.55765e-06	0.224096	0.0752172	0.00551733	0.0221743	0.0272351	0.194316	-0.00234709	0.279227
0.425	0.19546	0.00889596	0.222576	0.192985	-0.00587401	-1.30274e-06	0.227062	0.0752247	0.00329216	0.0242139	0.0333899	0.194527	-0.00136136	0.279997
0.45	0.196098	0.00981194	0.222568	0.192986	-0.005872	-3.68338e-07	0.228664	0.0752299	0.00152614	0.0268486	0.0403652	0.195084	-0.000129763	0.280572
0.475	0.196807	0.0109131	0.222563	0.192987	-0.00586953	1.68578e-07	0.229275	0.0752336	0.000392189	0.0301431	0.0483326	0.195943	0.00137952	0.280902
0.5	0.197606	0.0122265	0.222563	0.192989	-0.00586655	2.71422e-07	0.229365	0.0752368	1.33168e-06	0.0341784	0.0574877	0.197036	0.00320217	0.280962
0	0.197606	0.0122265	0.222563	0.192989	-0.00586655	2.71422e-07	0.229365	0.0752368	1.33168e-06	0.0341784	0.0574877	0.197036	0.00320217	0.280962
0.025	0.19851	0.0137745	0.222564	0.192991	-0.00586301	1.52738e-07	0.229367	0.0752403	1.15663e-06	0.0384393	0.066818	0.198298	0.00535825	0.280882
0.05	0.199515	0.0155424	0.222566	0.192993	-0.00585898	3.25435e-08	0.229369	0.0752443	9.72757e-07	0.042343	0.0751662	0.1997	0.00781849	0.280796
0.075	0.200613	0.0175058	0.222568	0.192996	-0.00585451	-8.32385e-08	0.229371	0.0752488	7.86658e-07	0.0458825	0.0825324	0.201231	0.0105484	0.280708
0.1	0.201795	0.0196402	0.22257	0.192998	-0.00584965	-1.88875e-07	0.229374	0.0752537	6.04747e-07	0.0490509	0.0889166	0.202878	0.0135135	0.28062
0.125	0.203051	0.0219213	0.222572	0.193001	-0.00584446	-2.79008e-07	0.229377	0.0752589	4.33073e-07	0.0518411	0.0943186	0.204626	0.0166798	0.280535
0.15	0.204371	0.0243247	0.222574	0.193004	-0.00583901	-3.48832e-07	0.22938	0.0752643	2.77147e-07	0.054246	0.0987387	0.206464	0.020013	0.280456
0.175	0.205747	0.0268258	0.222575	0.193007	-0.00583333	-3.94246e-07	0.229383	0.07527	1.4179e-07	0.0562587	0.102177	0.208378	0.0234793	0.280384
0.2	0.207168	0.0294003	0.222577	0.19301	-0.0058275	-4.11853e-07	0.229386	0.0752759	3.11354e-08	0.0578722	0.104633	0.210355	0.0270452	0.280321
