time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.3	-5.02136e-05	0.0689174	0.222564	-0.000320582	0.000788889	2.34327e-06	-7.63808e-05	0.0813488	1.43915e-06	0.0047956	0.079379	0.280654	0.00025291	-0.00850126	-7.21384e-05	-0.000795641	-0.218581	-0.00637442	0	-0.00768884	0	0	-0.164157	0	
0.325	-5.02765e-05	0.0686744	0.222564	-0.000351446	0.000869218	2.30899e-06	-7.63623e-05	0.0813482	1.41162e-06	0.00480112	0.0790258	0.280648	0.00022081	-0.0141269	-0.000240618	-0.001284	-0.225027	-0.0067392	0	-0.011904	0	0	-0.173748	0	
0.35	-5.03231e-05	0.0683231	0.222564	-0.000377741	0.000937374	2.26075e-06	-7.63415e-05	0.0813474	1.36964e-06	0.00480559	0.0785244	0.280638	0.00017891	-0.0200592	-0.000419055	-0.00167602	-0.23729	-0.00713748	0	-0.0164118	0	0	-0.187609	0	
0.375	-5.0351e-05	0.0678549	0.222565	-0.000398665	0.000991242	2.19782e-06	-7.63184e-05	0.0813463	1.31237e-06	0.00480885	0.077863	0.280623	0.000130567	-0.0264537	-0.000607504	-0.0019337	-0.255782	-0.00753794	0	-0.0213229	0	0	-0.20608	0	
0.4	-5.03594e-05	0.0672583	0.222565	-0.000413941	0.00103007	2.11922e-06	-7.62925e-05	0.081345	1.23889e-06	0.00481085	0.077026	0.280602	7.97627e-05	-0.0334794	-0.000805185	-0.00203219	-0.281028	-0.00790727	0	-0.0267579	0	0	-0.229615	0	
0.425	-5.03487e-05	0.0665185	0.222566	-0.000423844	0.00105457	2.02373e-06	-7.62632e-05	0.0813433	1.14818e-06	0.00481161	0.075993	0.280577	3.07127e-05	-0.041321	-0.00101039	-0.001962	-0.313662	-0.00820806	0	-0.0328506	0	0	-0.258794	0	
0.45	-5.02977e-05	0.0656174	0.222567	-0.000429177	0.00106678	1.9101e-06	-7.62294e-05	0.0813413	1.03935e-06	0.00481133	0.0747384	0.280547	-1.12368e-05	-0.0501828	-0.00121769	-0.00167798	-0.354473	-0.00829208	0	-0.0397506	0	0	-0.294332	0	
0.475	-5.02551e-05	0.0645329	0.222567	-0.000431186	0.00106994	1.77673e-06	-7.61898e-05	0.0813389	9.1127e-07	0.00481017	0.0732312	0.280511	-4.64369e-05	-0.0602893	-0.0014303	-0.001408	-0.404261	-0.00850453	0	-0.0476274	0	0	-0.337103	0	
0.5	-5.02491e-05	0.0632385	0.222568	-0.000439053	0.00108122	1.80284e-06	-7.61413e-05	0.081336	7.64105e-07	0.00480925	0.0714316	0.280471	-3.69222e-05	-0.0719836	-0.00161218	0.000380587	-0.467769	-0.00727514	0	-0.0566747	0	0	-0.388159	0	
0	-5.02491e-05	0.0632385	0.222568	-0.000439053	0.00108122	1.80284e-06	-7.61413e-05	0.081336	7.64105e-07	0.00480925	0.0714316	0.280471	-3.69222e-05	-0.0719836	-0.00161218	0.000380587	-0.467769	-0.00727514	0	-0.0566747	0	0	-0.388159	0	
