time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.275	-6.2096e-05	0.0051362	0.222643	-0.000802511	-0.00703063	-8.62962e-06	0.00968605	0.0739757	0.0155747	0.00404911	0.00417756	0.00292988	-0.00572834	0.275528
0.3	5.10213e-05	0.00529083	0.222637	-0.000802723	-0.00703039	-7.98841e-06	0.0112236	0.0740943	0.014441	0.00477752	0.00821713	0.00279675	-0.00557104	0.275921
0.325	0.00018326	0.00554845	0.222627	-0.000802847	-0.00702993	-7.0111e-06	0.012612	0.0742017	0.012675	0.00562334	0.0124586	0.00271673	-0.00528532	0.276522
0.35	0.000337683	0.00591529	0.222616	-0.000802863	-0.00702924	-5.79499e-06	0.0137951	0.0742935	0.0104497	0.00660735	0.0170063	0.00270427	-0.00485563	0.277271
0.375	0.000517958	0.00640022	0.222603	-0.000802753	-0.00702829	-4.4611e-06	0.014737	0.074367	0.00798291	0.00775374	0.0219719	0.00277183	-0.00426203	0.278092
0.4	0.000728456	0.00701502	0.222591	-0.000802505	-0.00702703	-3.14207e-06	0.0154252	0.0744213	0.0055161	0.00909068	0.0274775	0.00292896	-0.00348097	0.278903
0.425	0.000974364	0.00777468	0.22258	-0.00080211	-0.00702542	-1.96911e-06	0.015872	0.0744573	0.00329073	0.010651	0.0336583	0.00318174	-0.00248574	0.279623
0.45	0.00126181	0.00869779	0.222571	-0.000801568	-0.00702341	-1.0592e-06	0.0161136	0.0744779	0.00152463	0.0124731	0.0406663	0.00353271	-0.00124657	0.280179
0.475	0.00159801	0.009807	0.222566	-0.000800883	-0.00702094	-5.03707e-07	0.0162061	0.0744874	0.000390684	0.0146017	0.0486737	0.00398139	0.00026963	0.280514
0.5	0.00199142	0.0111296	0.222565	-0.000800059	-0.00701796	-3.59417e-07	0.0162203	0.0744914	-1.17119e-07	0.0170892	0.0578772	0.00452556	0.00209995	0.280591
0	0.00199142	0.0111296	0.222565	-0.000800059	-0.00701796	-3.59417e-07	0.0162203	0.0744914	-1.17119e-07	0.0170892	0.0578772	0.00452556	0.00209995	0.280591
0.025	0.0024487	0.0126879	0.222567	-0.000799101	-0.00701443	-4.30844e-07	0.0162212	0.0744949	-2.24563e-07	0.0196185	0.0672581	0.00516117	0.00426521	0.28053
0.05	0.00296504	0.0144674	0.222568	-0.00079802	-0.00701041	-5.01045e-07	0.0162223	0.074499	-3.35856e-07	0.0218359	0.075652	0.00587866	0.00673606	0.280465
0.075	0.0035327	0.0164434	0.22257	-0.000796832	-0.00700594	-5.64875e-07	0.0162235	0.0745034	-4.45301e-07	0.0237449	0.0830591	0.00666726	0.009478	0.280398
0.1	0.00414407	0.0185915	0.222571	-0.000795552	-0.00700109	-6.17416e-07	0.0162248	0.0745083	-5.4742e-07	0.025349	0.0894791	0.00751639	0.0124566	0.280333
0.125	0.00479159	0.0208871	0.222573	-0.000794196	-0.00699591	-6.54145e-07	0.0162261	0.0745135	-6.37136e-07	0.0266516	0.0949122	0.00841558	0.0156376	0.28027
0.15	0.00546781	0.0233055	0.222574	-0.00079278	-0.00699045	-6.71091e-07	0.0162275	0.0745189	-7.09921e-07	0.0276564	0.0993581	0.00935454	0.0189869	0.280213
