time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.96	0	0.0308539	0.255	-8.1588e-05	-0.000440263	6.34691e-05	-8.22484e-05	0.0797884	0.000691331	0	0.193026
0.98	0	0.0349657	0.255	-8.17126e-05	-0.000433697	6.35493e-05	-8.23494e-05	0.0797951	0.000221594	0	0.218679
1	0	0.0396235	0.255	-8.18518e-05	-0.000426259	6.36524e-05	-8.24729e-05	0.0798026	6.43063e-05	0	0.247701
0	0	0.0396235	0.255	-8.18518e-05	-0.000426259	6.36524e-05	-8.24729e-05	0.0798026	6.43063e-05	0	0.247701
0.02	0	0.0442814	0.255	-8.19934e-05	-0.000418801	0.00022122	-8.25987e-05	0.07981	6.44827e-05	0	0.218678
0.04	0	0.0483931	0.255	-8.21266e-05	-0.00041211	0.000691203	-8.27077e-05	0.0798166	6.46492e-05	0	0.193026
0.06	0	0.0520222	0.255	-8.22538e-05	-0.000405987	0.00146619	-8.28022e-05	0.0798224	6.48044e-05	0	0.170347
0.08	0	0.0552245	0.255	-8.23766e-05	-0.00040025	0.00253396	-8.28842e-05	0.0798275	6.4948e-05	0	0.150293
0.1	0	0.0580494	0.255	-8.24966e-05	-0.000394732	0.00387768	-8.29555e-05	0.079832	6.50797e-05	0	0.132555
0.12	0	0.0605403	0.255	-8.26146e-05	-0.000389282	0.00547615	-7.4716e-05	0.0798244	5.86802e-05	0	0.116859
0.14	0	0.0627357	0.255	-8.2731e-05	-0.000383763	0.00730417	-7.47646e-05	0.0798276	5.87782e-05	0	0.102964
0.16	0	0.0646694	0.255	-8.28462e-05	-0.000378056	0.00933291	-7.4807e-05	0.0798303	5.88667e-05	0	0.0906549
0.18	0	0.0663712	0.255	-8.296e-05	-0.000372058	0.0115304	-7.48439e-05	0.0798328	5.89462e-05	0	0.0797429
0.2	0	0.0678673	0.255	-8.30723e-05	-0.000365681	0.0138619	-7.48761e-05	0.0798349	5.90174e-05	0	0.0700596
0.22	0	0.0691808	0.255	-8.31824e-05	-0.000358853	0.0162908	-7.49041e-05	0.0798368	5.90809e-05	0	0.0614558
0.24	0	0.0703319	0.255	-8.32899e-05	-0.000351521	0.0187786	-7.49285e-05	0.0798385	5.91373e-05	0	0.0537988
0.26	0	0.0713383	0.255	-8.33939e-05	-0.000343646	0.0212862	-7.49497e-05	0.0798399	5.91872e-05	0	0.0469708
0.28	0	0.0722155	0.255	-8.34937e-05	-0.000335204	0.023774	-7.4968e-05	0.0798412	5.92312e-05	0	0.0408665
0.3	0	0.0729771	0.255	-8.35885e-05	-0.000326188	0.0262029	-7.49839e-05	0.0798423	5.92697e-05	0	0.0353919
0.32	0	0.0736348	0.255	-8.36773e-05	-0.000316606	0.0285344	-7.49976e-05	0.0798432	5.93032e-05	0	0.0304626
