L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.74725	8.21978	0	734.37	503.03	
-8.74725	8.13187	0	952.26	414.26	
-8.74725	8.13187	0	941.5	363.15	
-8.74725	8.13187	0	1140.56	293.21	
-8.74725	8.04396	0	1301.96	312.04	
-8.74725	8.04396	0	1245.47	341.63	
-8.57143	7.95604	0	1105.59	260.93	
-8.30769	7.86813	0	1092.14	83.39	
-8.13187	7.78022	0	981.85	-53.8	
-7.86813	7.6044	0	769.34	-29.59	
-7.69231	7.34066	0	570.28	188.3	
-7.42857	7.16484	0	516.48	0	
-7.07692	6.9011	0	532.62	53.8	
-6.72527	6.63736	0	390.05	-204.44	
-6.28571	6.37363	0	225.96	494.96	
-5.84615	5.75824	0	250.17	94.15	
-5.31868	5.14286	0	147.95	-56.49	
-4.61538	4.52747	0	72.63	-290.52	
-4	3.91209	0	156.02	-677.88	
-3.03297	3.38462	0	204.44	-1213.19	
-2.06593	2.50549	0	190.99	-1178.22	
-1.97802	2.41758	0	470.75	-1232.02	
-1.27473	1.53846	0	836.59	-1622.07	
-0.571429	0.923077	0	941.5	-1850.72	
0.131868	0.131868	0	1191.67	-1829.2	
0.659341	-0.21978	0	1490.26	-398.12	
1.27473	1.62637	0	1336.93	-252.86	
1.89011	3.56044	0	992.61	-774.72	
2.24176	5.75824	0	1191.67	-793.55	
2.85714	6.98901	0	944.19	-885.01	
3.2967	7.25275	0	796.24	-876.94	
3.73626	6.98901	0	548.76	-944.19	
4	6.54945	0	425.02	-1234.71	
4.26374	3.73626	0	290.52	-1059.86	
4.43956	0.307692	0	422.33	-903.84	
4.7033	-4.35165	0	333.56	91.46	
4.79121	-4.96703	0	-13.45	-137.19	
5.23077	-4.96703	0	-277.07	-247.48	
5.23077	-5.05495	0	-156.02	-215.2	
5.14286	-5.23077	0	-112.98	-156.02	
5.31868	-5.31868	0	126.43	-139.88	
5.40659	-5.31868	0	8.07	-247.48	
5.40659	-5.23077	0	274.38	-258.24	
5.31868	-5.23077	0	174.85	-99.53	
5.23077	-5.05495	0	-13.45	56.49	
5.40659	-4.96703	0	29.59	-156.02	
5.23077	-4.87912	0	441.16	-142.57	
4.96703	-4.61538	0	115.67	-290.52	
4.79121	-4.43956	0	250.17	-368.53	
4.52747	-4.26374	0	172.16	-322.8	
4.35165	-4	0	295.9	-516.48	
4	-3.64835	0	96.84	-583.73	
3.64835	-3.38462	0	172.16	-597.18	
3.2967	-3.03297	0	59.18	-446.54	
2.85714	-2.59341	0	449.23	-782.79	
2.41758	-2.24176	0	430.4	-694.02	
1.97802	-1.62637	0	516.48	-866.18	
1.36264	-1.0989	0	494.96	-801.62	
0.835165	-0.659341	0	470.75	-470.75	
-0.043956	0.21978	0	390.05	-519.17	
-0.835165	1.01099	0	164.09	-56.49	
-1.8022	1.71429	0	400.81	-137.19	
-1.97802	1.89011	0	86.08	379.29	
-2.85714	2.76923	0	45.73	94.15	
-3.56044	3.64835	0	357.77	8.07	
-4.43956	4.52747	0	169.47	0	
-5.05495	5.14286	0	99.53	10.76	
-5.67033	5.75824	0	220.58	-40.35	
-6.10989	6.37363	0	312.04	532.62	
-6.54945	6.46154	0	269	234.03	
-6.9011	6.72527	0	158.71	166.78	
-7.16484	6.98901	0	260.93	344.32	
-7.42857	7.25275	0	516.48	193.68	
-7.69231	7.6044	0	691.33	-126.43	
-7.86813	7.86813	0	653.67	-156.02	
-8.13187	8.04396	0	737.06	-347.01	
-8.30769	8.13187	0	887.7	-360.46	
-8.3956	8.30769	0	893.08	-414.26	
-8.57143	8.3956	0	952.26	-438.47	
-8.83516	8.3956	0	1151.32	-352.39	
-8.83516	8.48352	0	1167.46	-352.39	
-8.83516	8.48352	0	1011.44	-355.08	
-8.83516	8.3956	0	997.99	-156.02	
-8.83516	8.3956	0	1188.98	-34.97	
-8.83516	8.30769	0	1194.36	-18.83	
-8.83516	8.13187	0	1358.45	-137.19	
-8.83516	8.13187	0	1514.47	115.67	
-8.83516	8.13187	0	1560.2	107.6	
-8.74725	8.04396	0	1579.03	131.81	
-8.65934	7.78022	0	1562.89	-83.39	
-8.3956	7.78022	0	1484.88	59.18	
-8.13187	7.6044	0	1393.42	-61.87	
-7.95604	7.42857	0	1296.58	150.64	
-7.69231	7.25275	0	1175.53	-34.97	
-7.34066	6.98901	0	1167.46	40.35	
-6.9011	6.54945	0	992.61	-139.88	
-6.63736	6.28571	0	898.46	-325.49	
-6.10989	5.93407	0	734.37	-648.29	
-5.49451	5.58242	0	650.98	-911.91	
-4.79121	4.87912	0	513.79	-968.4	
-4.08791	4.43956	0	419.64	-1439.15	
-3.20879	3.47253	0	521.86	-1525.23	
-2.24176	2.50549	0	371.22	-1221.26	
-1.97802	2.32967	0	640.22	-1041.03	
-1.18681	1.53846	0	607.94	-1662.42	
-0.395604	0.659341	0	564.9	-1186.29	
0.395604	-0.395604	0	669.81	-863.49	
1.0989	-0.835165	0	540.69	-823.14	
1.8022	-1.53846	0	521.86	-820.45	
2.32967	-2.24176	0	314.73	-505.72	
2.68132	-2.68132	0	258.24	-215.2	
3.20879	-3.20879	0	139.88	16.14	
3.56044	-3.64835	0	134.5	228.65	
3.82418	-3.56044	0	-91.46	559.52	
4.08791	-4.26374	0	357.77	618.7	
4.26374	-4.26374	0	320.11	-252.86	
4.61538	-4.79121	0	137.19	-217.89	
4.79121	-4.87912	0	250.17	-1194.36	
4.87912	-4.61538	0	328.18	-858.11	
4.96703	-4.52747	0	314.73	486.89	
5.05495	-5.05495	0	263.62	895.77	
5.14286	-5.58242	0	338.94	320.11	
5.23077	-5.75824	0	177.54	-244.79	
5.23077	-5.49451	0	26.9	-1159.39	
5.23077	-4.87912	0	282.45	-672.5	
5.23077	-4.52747	0	-0	207.13	
5.14286	-4.87912	0	69.94	1342.31	
5.05495	-5.14286	0	-242.1	1307.34	
4.96703	-5.05495	0	129.12	-172.16	
4.7033	-4.7033	0	166.78	-112.98	
4.61538	-4.43956	0	217.89	-279.76	
4.35165	-4.26374	0	269	-269	
4.17582	-4	0	387.36	-570.28	
3.82418	-3.73626	0	411.57	-634.84	
3.47253	-3.2967	0	279.76	-624.08	
