time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.425	-4.69086e-05	0.0622628	0.212669	-0.000409675	-0.00550163	-2.20208e-05	-7.6915e-05	0.0771198	-2.57548e-05	0	-0.0339069	0.00468379	0.0717732	0.263898
0.45	-4.68683e-05	0.0613311	0.21267	-0.000414782	-0.00546776	-2.21494e-05	-7.68798e-05	0.0771178	-2.58759e-05	0	-0.0411443	0.00468305	0.0704855	0.263863
0.475	-4.68126e-05	0.0602067	0.212671	-0.000416705	-0.0054564	-2.23006e-05	-7.68384e-05	0.0771152	-2.60195e-05	0	-0.0494351	0.00468146	0.0689374	0.26382
0.5	-4.67446e-05	0.0588606	0.212672	-0.000416949	-0.00545712	-2.24759e-05	-7.6789e-05	0.0771122	-2.61863e-05	0	-0.0589914	0.00467929	0.0670876	0.26377
0	-4.67446e-05	0.0588606	0.212672	-0.000416949	-0.00545712	-2.24759e-05	-7.6789e-05	0.0771122	-2.61863e-05	0	-0.0589914	0.00467929	0.0670876	0.26377
0.025	-4.67145e-05	0.0572693	0.212673	-0.000416902	-0.00546031	-2.26754e-05	-7.67299e-05	0.0771087	-2.63749e-05	-5.53711e-06	-0.068744	0.00467676	0.0649026	0.263715
0.05	-4.71178e-05	0.0554485	0.212675	-0.00042452	-0.00545116	-2.54362e-05	-7.66607e-05	0.0771046	-2.65779e-05	-2.15805e-05	-0.0774664	0.00467431	0.062402	0.263658
0.075	-4.7754e-05	0.0534226	0.212676	-0.000424451	-0.00545567	-2.56901e-05	-7.65842e-05	0.0771001	-2.679e-05	-4.72784e-05	-0.0851589	0.00467068	0.0596242	0.2636
0.1	-4.92286e-05	0.0512184	0.212678	-0.000424376	-0.00546058	-2.59493e-05	-7.65012e-05	0.0770952	-2.70036e-05	-8.17788e-05	-0.0918218	0.00466599	0.0566037	0.263543
0.125	-5.16832e-05	0.0488612	0.212679	-0.000424296	-0.00546582	-2.62063e-05	-7.64125e-05	0.0770899	-2.72119e-05	-0.00012423	-0.0974554	0.00466015	0.0533757	0.263491
0.15	-5.53147e-05	0.0463765	0.21268	-0.000424212	-0.00547135	-2.64545e-05	-7.63193e-05	0.0770844	-2.74089e-05	-0.00017378	-0.10206	0.00465299	0.0499751	0.263445
0.175	-6.02707e-05	0.04379	0.212681	-0.000424124	-0.00547711	-2.66878e-05	-7.62226e-05	0.0770786	-2.75889e-05	-0.000229577	-0.105636	0.0046444	0.0464369	0.263408
0.2	-6.66982e-05	0.0411273	0.212682	-0.000424034	-0.00548303	-2.69013e-05	-7.61237e-05	0.0770727	-2.77475e-05	-0.000290769	-0.108183	0.00463425	0.0427957	0.26338
0.225	-7.47225e-05	0.038414	0.212682	-0.000423943	-0.00548907	-2.70908e-05	-7.60237e-05	0.0770666	-2.78812e-05	-0.000356505	-0.109702	0.00462241	0.0390863	0.263364
0.25	-8.44469e-05	0.0356757	0.212682	-0.000423851	-0.00549517	-2.72534e-05	-7.5924e-05	0.0770605	-2.79874e-05	-0.000425931	-0.110193	0.00460877	0.0353432	0.26336
0.275	-9.59529e-05	0.0329379	0.212682	-0.000423761	-0.00550127	-2.73871e-05	-7.58259e-05	0.0770544	-2.80649e-05	-0.000498198	-0.109656	0.00459323	0.0316007	0.263368
0.3	-0.0001093	0.0302263	0.212681	-0.000423674	-0.00550731	-2.74913e-05	-7.57308e-05	0.0770484	-2.81133e-05	-0.000572452	-0.108092	0.0045757	0.0278934	0.263387
0.325	-0.000124514	0.0275664	0.212681	-0.000423591	-0.00551324	-2.75658e-05	-7.56399e-05	0.0770424	-2.81332e-05	-0.000647842	-0.105501	0.0045561	0.0242558	0.263418
0.35	-0.000141635	0.0249838	0.21268	-0.000423513	-0.005519	-2.76125e-05	-7.55548e-05	0.0770367	-2.81268e-05	-0.000723516	-0.101883	0.00453433	0.0207225	0.263458
0.375	-0.000160645	0.0225041	0.212678	-0.000423441	-0.00552454	-2.76335e-05	-7.54769e-05	0.0770311	-2.80968e-05	-0.000798621	-0.0972385	0.00451033	0.0173281	0.263507
0.4	-0.000181517	0.0201527	0.212677	-0.000423378	-0.00552979	-2.76318e-05	-7.54078e-05	0.0770259	-2.80467e-05	-0.000872308	-0.0915676	0.00448406	0.0141075	0.263562
0.425	-0.000204202	0.0179554	0.212676	-0.000423325	-0.0055347	-2.76113e-05	-7.53487e-05	0.077021	-2.7981e-05	-0.000943722	-0.0848706	0.00445547	0.0110958	0.263621
0.45	-0.000228628	0.0159374	0.212674	-0.000423283	-0.00553922	-2.75764e-05	-7.53013e-05	0.0770165	-2.79046e-05	-0.00101201	-0.0771478	0.00442456	0.00832815	0.263682
0.475	-0.000254705	0.0141245	0.212673	-0.000423253	-0.00554328	-2.75319e-05	-7.52669e-05	0.0770124	-2.78228e-05	-0.00107633	-0.0683996	0.00439133	0.00583987	0.263742
0.5	-0.000282318	0.012542	0.212671	-0.000423237	-0.00554682	-2.74829e-05	-7.5247e-05	0.0770089	-2.77412e-05	-0.00113582	-0.0586262	0.00435582	0.00366645	0.263799
0	-0.000282318	0.012542	0.212671	-0.000423237	-0.00554682	-2.74829e-05	-7.5247e-05	0.0770089	-2.77412e-05	0	-0.0589914	0.00435582	0.00366645	0.263799
0.025	-0.000280885	0.0111954	0.212672	-0.000423176	-0.00554982	-2.76485e-05	-6.83824e-05	0.0770057	0.000363036	0.000114066	-0.0494718	0.00435613	0.00182531	0.263718
0.05	-0.000276348	0.0100691	0.212677	-0.000423146	-0.00555229	-2.82216e-05	-2.15096e-05	0.0770024	0.00149697	0.000231052	-0.0412186	0.0043479	0.000305834	0.26338
0.075	-0.000268535	0.00913433	0.212685	-0.000423154	-0.00555431	-2.9143e-05	0.000101502	0.0769979	0.00326306	0.000353954	-0.0340208	0.00432537	-0.000932048	0.262822
0.1	-0.000257227	0.00836725	0.212696	-0.000423203	-0.00555592	-3.03189e-05	0.000329327	0.0769918	0.00548844	0.000485917	-0.0276939	0.00428481	-0.0019241	0.262104
0.125	-0.000242158	0.00774831	0.212709	-0.000423292	-0.00555718	-3.16306e-05	0.000680384	0.0769837	0.00795529	0.00063032	-0.022076	0.00422502	-0.00270238	0.261299
0.15	-0.000223007	0.00726179	0.212721	-0.000423417	-0.00555815	-3.29461e-05	0.00116102	0.0769733	0.0104221	0.00079086	-0.0170232	0.0041474	-0.00329547	0.26049
0.175	-0.000199386	0.00689539	0.212732	-0.000423569	-0.00555885	-3.41329e-05	0.00176492	0.0769607	0.0126475	0.000971647	-0.0124063	0.0040557	-0.00372827	0.259758
0.2	-0.000170817	0.00663987	0.212741	-0.000423735	-0.00555933	-3.50717e-05	0.00247367	0.0769463	0.0144136	0.00117731	-0.00810703	0.00395552	-0.00402151	0.259178
0.225	-0.00013673	0.00648882	0.212747	-0.000423904	-0.0055596	-3.56677e-05	0.00325862	0.0769307	0.0155475	0.00141311	-0.00401529	0.00385371	-0.00419089	0.25881
0.25	-9.63598e-05	0.00643843	0.212749	-0.000424062	-0.0055597	-3.58602e-05	0.00408365	0.0769145	0.0159382	0.00168509	-2.63458e-05	0.0037578	-0.00424631	0.25869
0.275	-4.88276e-05	0.00648746	0.212747	-0.000424195	-0.00555961	-3.56293e-05	0.00490873	0.0768984	0.0155476	0.00200022	0.00396192	0.00367546	-0.0041911	0.258831
0.3	6.96408e-06	0.00663713	0.212741	-0.000424292	-0.00555934	-3.49975e-05	0.0056938	0.0768834	0.0144138	0.00236655	0.00805162	0.00361423	-0.00402187	0.259219
0.325	7.23481e-05	0.00689119	0.212732	-0.000424343	-0.00555887	-3.40275e-05	0.00640276	0.07687	0.0126477	0.00279346	0.0123475	0.00358124	-0.00372875	0.259816
0.35	0.000148951	0.00725602	0.21272	-0.000424337	-0.00555817	-3.28156e-05	0.00700692	0.076859	0.0104224	0.00329189	0.0169594	0.00358293	-0.00329612	0.260562
0.375	0.00023866	0.00774084	0.212708	-0.00042427	-0.00555721	-3.14829e-05	0.00748787	0.0768506	0.00795563	0.0038746	0.0220055	0.00362469	-0.00270332	0.261381
0.4	0.000343792	0.00835789	0.212695	-0.000424138	-0.00555594	-3.0162e-05	0.00783927	0.076845	0.00548881	0.00455651	0.027615	0.00371059	-0.00192563	0.262192
0.425	0.00046707	0.00912286	0.212684	-0.000423939	-0.00555433	-2.89844e-05	0.00806745	0.0768422	0.00326344	0.00535507	0.0339315	0.0038431	-0.000934637	0.262913
0.45	0.000611718	0.0100552	0.212676	-0.000423674	-0.00555231	-2.80682e-05	0.00819082	0.0768418	0.00149735	0.00629072	0.0411167	0.00402312	0.000301581	0.26347
0.475	0.000781526	0.0111788	0.212671	-0.000423347	-0.00554984	-2.75055e-05	0.00823804	0.0768434	0.000363411	0.00738742	0.0493545	0.00425021	0.00181871	0.263805
0.5	0.000980948	0.0125222	0.21267	-0.000422961	-0.00554683	-2.73541e-05	0.00824524	0.0768463	-2.73814e-05	0.00867326	0.0588558	0.00452331	0.0036568	0.263882
0	0.000980948	0.0125222	0.21267	-0.000422961	-0.00554683	-2.73541e-05	0.00824524	0.0768463	-2.73814e-05	0.00867326	0.0588558	0.00452331	0.0036568	0.263882
0.025	0.00121349	0.0141095	0.212672	-0.000422516	-0.00554326	-2.74181e-05	0.00824568	0.0768498	-2.74793e-05	0.00998356	0.0685564	0.00484185	0.00583803	0.26382
0.05	0.00147664	0.0159255	0.212673	-0.000422012	-0.00553919	-2.74796e-05	0.00824618	0.0768539	-2.75795e-05	0.0111338	0.0772359	0.00520231	0.00833178	0.263754
0.075	0.00176646	0.0179447	0.212675	-0.000421457	-0.00553465	-2.75333e-05	0.00824672	0.0768584	-2.76762e-05	0.0121256	0.0848941	0.00559928	0.0111027	0.263687
0.1	0.00207901	0.0201419	0.212677	-0.000420858	-0.00552972	-2.75739e-05	0.00824731	0.0768634	-2.77638e-05	0.0129607	0.0915312	0.00602742	0.0141154	0.263621
0.125	0.0024104	0.0224917	0.212678	-0.000420223	-0.00552446	-2.75969e-05	0.00824794	0.0768686	-2.78369e-05	0.0136408	0.0971472	0.00648149	0.017335	0.263559
0.15	0.00275682	0.0249685	0.212679	-0.000419559	-0.00551891	-2.75981e-05	0.0082486	0.0768742	-2.78909e-05	0.0141676	0.101742	0.00695628	0.0207265	0.263503
0.175	0.00311444	0.027547	0.21268	-0.000418872	-0.00551314	-2.7574e-05	0.00824928	0.0768799	-2.79219e-05	0.0145428	0.105316	0.00744668	0.0242552	0.263456
0.2	0.00347953	0.0302017	0.212681	-0.00041817	-0.00550721	-2.75223e-05	0.00824997	0.0768859	-2.79269e-05	0.0147682	0.107868	0.00794762	0.0278866	0.263418
0.225	0.00384836	0.0329074	0.212682	-0.000417459	-0.00550116	-2.74415e-05	0.00825067	0.0768919	-2.79039e-05	0.0148453	0.109399	0.00845409	0.0315862	0.263391
0.25	0.00421727	0.0356384	0.212682	-0.000416747	-0.00549506	-2.73306e-05	0.00825137	0.076898	-2.78515e-05	0.014776	0.10991	0.00896116	0.0353198	0.263377
0.275	0.00458264	0.0383694	0.212682	-0.000416041	-0.00548896	-2.71905e-05	0.00825207	0.0769041	-2.77698e-05	0.0145619	0.109399	0.0094639	0.0390532	0.263374
0.3	0.00494088	0.041075	0.212682	-0.000415347	-0.00548293	-2.70228e-05	0.00825276	0.0769102	-2.76602e-05	0.0142048	0.107867	0.00995745	0.042752	0.263383
0.325	0.00528846	0.0437298	0.212681	-0.000414673	-0.005477	-2.68304e-05	0.00825343	0.0769161	-2.75248e-05	0.0137063	0.105313	0.010437	0.0463821	0.263404
0.35	0.00562186	0.0463083	0.212681	-0.000414025	-0.00547125	-2.66171e-05	0.00825407	0.0769219	-2.73669e-05	0.0130681	0.101739	0.0108976	0.049909	0.263435
0.375	0.00593762	0.0487851	0.21268	-0.000413411	-0.00546573	-2.63879e-05	0.00825468	0.0769274	-2.7191e-05	0.012292	0.0971436	0.0113346	0.0532984	0.263475
0.4	0.00623238	0.0511347	0.212678	-0.000412837	-0.00546049	-2.61481e-05	0.00825525	0.0769327	-2.70019e-05	0.0113796	0.091527	0.0117431	0.0565155	0.263522
0.425	0.00650274	0.0533319	0.212677	-0.000412309	-0.00545559	-2.59044e-05	0.00825577	0.0769376	-2.68056e-05	0.0103327	0.0848893	0.0121185	0.0595256	0.263574
0.45	0.00674535	0.0553512	0.212676	-0.000411837	-0.00545108	-2.56643e-05	0.00825624	0.0769421	-2.66091e-05	0.00915289	0.0772306	0.012456	0.0622938	0.263629
0.475	0.00695699	0.0571671	0.212674	-0.000411424	-0.00544703	-2.54344e-05	0.00825665	0.0769462	-2.64184e-05	0.00784198	0.0685507	0.0127509	0.0647847	0.263683
0.5	0.00713431	0.0587545	0.212673	-0.00041108	-0.00544349	-2.52235e-05	0.00825699	0.0769497	-2.62418e-05	0.00640162	0.0588497	0.0129985	0.0669638	0.263735
0	0.00713431	0.0587545	0.212673	-0.00041108	-0.00544349	-2.52235e-05	0.00825699	0.0769497	-2.62418e-05	0.00867326	0.0588558	0.0129985	0.0669638	0.263735
0.025	0.00733672	0.0600976	0.212674	-0.000383173	-0.00545442	0.000368252	0.00825738	0.0769527	-2.63017e-05	0.00761556	0.0493551	0.0132716	0.0688015	0.263648
0.05	0.00751562	0.0612212	0.212679	-0.000236805	-0.00545264	0.00150251	0.00825766	0.0769552	-2.6785e-05	0.00675282	0.0411179	0.0134809	0.0703171	0.263306
0.075	0.00767594	0.0621536	0.212687	0.000147005	-0.00545209	0.00326906	0.00825783	0.0769573	-2.76307e-05	0.00606297	0.0339334	0.0136125	0.0715526	0.262747
