L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.83516	8.30769	0	922.67	255.55	
-8.83516	8.30769	0	925.36	252.86	
-8.83516	8.30769	0	928.05	252.86	
-8.83516	8.30769	0	925.36	252.86	
-8.83516	8.30769	0	887.7	252.86	
-8.83516	8.30769	0	925.36	252.86	
-8.83516	8.30769	0	930.74	255.55	
-8.83516	8.30769	0	895.77	258.24	
-8.74725	8.30769	0	777.41	293.21	
-8.74725	8.30769	0	777.41	333.56	
-8.74725	8.30769	0	761.27	258.24	
-8.74725	8.30769	0	761.27	330.87	
-8.74725	8.30769	0	774.72	285.14	
-8.83516	8.21978	0	820.45	408.88	
-8.83516	8.21978	0	737.06	416.95	
-8.74725	8.21978	0	769.34	449.23	
-8.74725	8.21978	0	745.13	459.99	
-8.74725	8.21978	0	755.89	462.68	
-8.83516	8.21978	0	772.03	462.68	
-8.74725	8.21978	0	739.75	459.99	
-8.74725	8.21978	0	761.27	462.68	
-8.74725	8.21978	0	745.13	465.37	
-8.74725	8.21978	0	745.13	430.4	
-8.74725	8.21978	0	745.13	470.75	
-8.74725	8.21978	0	747.82	443.85	
-8.74725	8.30769	0	747.82	309.35	
-8.74725	8.30769	0	750.51	309.35	
-8.74725	8.30769	0	750.51	269	
-8.74725	8.30769	0	750.51	266.31	
-8.74725	8.30769	0	747.82	266.31	
-8.74725	8.30769	0	753.2	266.31	
-8.74725	8.30769	0	745.13	228.65	
-8.74725	8.30769	0	747.82	266.31	
-8.74725	8.30769	0	747.82	269	
-8.74725	8.30769	0	745.13	263.62	
-8.74725	8.30769	0	745.13	263.62	
-8.74725	8.30769	0	745.13	266.31	
-8.74725	8.30769	0	745.13	263.62	
-8.74725	8.30769	0	755.89	266.31	
-8.74725	8.30769	0	755.89	295.9	
-8.74725	8.21978	0	747.82	317.42	
-8.74725	8.21978	0	726.3	390.05	
-8.74725	8.21978	0	753.2	395.43	
-8.74725	8.21978	0	753.2	454.61	
-8.74725	8.21978	0	720.92	441.16	
-8.74725	8.21978	0	753.2	365.84	
-8.74725	8.21978	0	755.89	314.73	
-8.74725	8.30769	0	758.58	333.56	
-8.74725	8.30769	0	758.58	306.66	
-8.74725	8.30769	0	750.51	287.83	
-8.74725	8.30769	0	755.89	293.21	
-8.74725	8.30769	0	758.58	274.38	
-8.74725	8.30769	0	798.93	271.69	
-8.74725	8.30769	0	761.27	271.69	
-8.74725	8.30769	0	761.27	271.69	
-8.74725	8.30769	0	753.2	266.31	
